6228.57809000	0.00002173	0.00008097	0.00000000
7292.06800000	0.00003583	0.00016594	0.00000000
2913.34391000	0.00007174	0.00082992	0.00000000
7640.19489000	0.00002022	0.00004020	0.00000000
4126.53685000	0.00004453	0.00070484	0.00000000
7579.21934000	0.00002183	0.00034129	0.00000000
5321.20466000	0.00004237	0.00006058	0.00000000
6498.49176000	0.00003200	0.00011559	0.00000000
6607.97358000	0.00005854	0.00015074	0.00000000
6393.81409000	0.00008863	0.00016802	0.00000000
6753.48043000	0.00002483	0.00005098	0.00000000
5795.78876000	0.00002383	0.00033486	0.00000000
7354.77209000	0.00019174	0.00433351	0.00008415
5890.54823000	0.00008440	0.00010165	0.00008127
5969.57207000	0.00006447	0.00007991	0.00005703
6720.73364000	0.00009463	0.00030102	0.00007842
4062.49762000	0.00016604	0.00018377	0.00011200
4516.22009000	0.00007660	0.00042991	0.00004070
3124.79734000	0.00004492	0.00005521	0.00004235
5581.91538000	0.00013576	0.00014998	0.00006593
3125.11921000	0.00012060	0.00014562	0.00011731
3125.00000000	0.01913066	0.02195617	0.01793980
2812.50477000	0.00071790	0.00089610	0.00070271
2187.50238000	0.00028244	0.00046969	0.00006541
4516.23201000	0.00007559	0.00044084	0.00004200
3124.88079000	0.00011898	0.00014286	0.00011764
3614.56871000	0.00002351	0.00015413	0.00012495
6280.62487000	0.00002554	0.00004820	0.00008722
5646.33608000	0.00002066	0.00008687	0.00007237
5711.65085000	0.00002489	0.00006737	0.00005170
6755.39970000	0.00019810	0.00047341	0.00034705
5893.27812000	0.00003704	0.00012405	0.00009060
6722.04494000	0.00157286	0.23537701	0.01134403
7899.66583000	0.00002295	0.00006785	0.00005361
6395.76912000	0.00007719	0.00010551	0.00010949
7624.73345000	0.00003082	0.00007057	0.00006697
7224.24984000	0.00010828	0.00020007	0.00015114
6095.44516000	0.00004875	0.00007772	0.00011225
6753.84998000	0.00002717	0.00010489	0.00004385
6095.71934000	0.00005827	0.00010682	0.00013208
4336.54785000	0.00004557	0.00006147	0.00005318
3125.20266000	0.00004511	0.00005723	0.00004589
6720.49522000	0.00061335	0.09334914	0.00474418
6344.11573000	0.00081938	0.00099934	0.00163163
3066.83779000	0.00003157	0.00005467	0.00004557
6753.73077000	0.00002836	0.00013146	0.00009958
7227.25391000	0.00031365	0.00086019	0.00065378
7354.86746000	0.00004440	0.05604396	0.00095310
6718.81437000	0.00005962	0.00023928	0.00018398
2754.03261000	0.00002284	0.00080355	0.00004202
7963.27591000	0.00002682	0.00009136	0.00007905
6465.51847000	0.00007724	0.00021990	0.00018769
4412.65106000	0.00010778	0.00065806	0.00054250
7682.94334000	0.00018862	0.00047137	0.00033252
4735.99434000	0.00002449	0.00015999	0.00013539
6396.10291000	0.00021251	0.00025146	0.00026019
6848.23990000	0.00096639	0.00232978	0.00188006
7347.66722000	0.00022433	0.00040962	0.00034927
4905.74837000	0.00005278	0.00006290	0.00005890
6756.98519000	0.00002813	0.00006790	0.00006370
6842.35096000	0.00004250	0.00010418	0.00011643
5972.89801000	0.00004101	0.00010118	0.00011057
6578.24278000	0.00019552	0.00060883	0.00057706
7041.13245000	0.00012375	0.00030023	0.00026992
6309.64041000	0.00005034	0.00006139	0.00011161
7224.94125000	0.00050597	0.00144634	0.00109664
6699.58591000	0.00009096	0.00036628	0.00029617
6866.58621000	0.00005393	0.00012672	0.00010268
6663.26284000	0.00002174	0.00006668	0.00005325
2999.41301000	0.00013589	0.00016484	0.00014544
6754.37450000	0.00018638	0.00041529	0.00030653
7224.58363000	0.00041760	0.00117109	0.00089460
4971.06314000	0.00003048	0.00140255	0.00008174
5875.53978000	0.00003049	0.00006414	0.00004364
7019.78207000	0.00002068	0.00004241	0.00004842
7224.72668000	0.00142684	0.00433225	0.00327070
6754.68445000	0.00019128	0.00037860	0.00028990
5969.89393000	0.00004045	0.00004997	0.00005293
3938.62724000	0.00042084	0.00064117	0.00056735
7209.24139000	0.00002881	0.00012777	0.00011499
7870.39995000	0.00002318	0.00007199	0.00007770
7033.84876000	0.00008421	0.00019097	0.00016225
6610.56042000	0.00005859	0.00021033	0.00018033
7035.29119000	0.00029976	0.00058781	0.00047318
4845.52383000	0.00002020	0.00005909	0.00004859
6463.70649000	0.00002661	0.00021187	0.00010307
7225.09623000	0.00052197	0.00134673	0.00102010
7034.12294000	0.00061304	0.00126796	0.00102332
7381.66571000	0.00004316	0.00010424	0.00008369
7035.55346000	0.00012796	0.00024485	0.00020353
6077.76642000	0.00119263	0.00219342	0.00276338
