freq,int_doh,int_d2o,cluster
10093.04166667,0.00000000,0.00001244,1
10093.24166667,0.00000000,0.00001276,1
10093.44166667,0.00002562,0.00001222,2
10093.60000000,0.00003079,0.00000000,0
10093.71666667,0.00006109,0.00001747,4
10093.80833333,0.00007177,0.00002878,2
10094.08333333,0.23543621,0.08137284,2
10094.28333333,0.00028033,0.00009526,2
10094.42500000,0.00005381,0.00002447,2
10094.49166667,0.00004450,0.00001352,4
10094.55833333,0.00003088,0.00001467,2
10094.58333333,0.00003784,0.00000000,0
10094.66666667,0.00003906,0.00001559,2
10094.75833333,0.00002895,0.00000000,0
10094.95000000,0.00002452,0.00000000,0
10095.25000000,0.00000000,0.00001390,1
10095.37500000,0.00004761,0.00001347,4
10095.56666667,0.00072126,0.00036954,2
10095.57500000,0.00072819,0.00036844,2
10096.23333333,0.00002876,0.00000000,0
10096.35000000,0.00017237,0.00011875,3
10096.47500000,0.00142704,0.00061764,2
10096.65833333,0.00002110,0.00004623,8
10096.71666667,0.00009108,0.00003279,2
10096.90000000,0.02415978,0.00814467,2
10097.09166667,0.00007744,0.00004187,3
10097.15000000,0.00008049,0.00001818,4
10097.32500000,0.00003007,0.00001396,2
10097.34166667,0.00003266,0.00001284,2
10098.11666667,0.00010499,0.00005835,3
10099.21666667,0.00103399,0.00114590,6
10099.34166667,0.00012831,0.00017972,6
10099.69166667,0.00002610,0.00000000,0
10100.00000000,0.00074512,0.00072266,5
10100.60000000,0.00104843,0.00027836,4
10101.20833333,0.00002502,0.00001480,3
10101.24166667,0.00006920,0.00002033,4
10101.41666667,0.01034883,0.00208310,4
10101.61666667,0.00002222,0.00000000,0
10102.16666667,0.00003689,0.00001620,2
10102.17500000,0.00003777,0.00001563,2
10102.78333333,0.00002657,0.00000000,0
10107.22500000,0.00004231,0.00001916,2
10107.46666667,0.00002555,0.00000000,0
10109.01666667,0.00054568,0.00011522,4
10110.00000000,0.00045200,0.00027144,3
10111.57500000,0.00042201,0.00001593,0
10113.38333333,0.00003684,0.00001163,4
10114.20833333,0.00005826,0.00000000,0
10118.82500000,0.00092720,0.00023808,4
10120.00000000,0.00014432,0.00005219,2
10121.42500000,0.00002326,0.00000000,0
10123.39166667,0.00004213,0.00000000,0
10123.55833333,0.00003030,0.00000000,0
10124.47500000,0.00004637,0.00000000,0
10125.00000000,0.00012071,0.00036257,8
10125.18333333,0.00000000,0.00001193,1
10128.10833333,0.00003471,0.00004927,6
10128.15833333,0.00004515,0.00003910,5
10128.19166667,0.00003875,0.00003932,5
10130.00000000,0.00047716,0.00021537,2
10131.21666667,0.00004333,0.00000000,0
10131.57500000,0.00000000,0.00001273,1
10136.85000000,0.00020610,0.00000000,0
10137.01666667,0.00615169,0.00022632,0
10138.51666667,0.00008776,0.00002808,4
10138.53333333,0.00009020,0.00002674,4
10138.90000000,0.00251463,0.00101472,2
10140.00000000,0.00013687,0.00002739,4
10140.20000000,0.00005010,0.00000000,0
10140.26666667,0.00002367,0.00000000,0
10144.31666667,0.00003382,0.00000000,0
10145.00000000,0.00000000,0.00001443,1
10145.88333333,0.00006667,0.00001817,4
10146.12500000,0.00003525,0.00000000,0
10146.48333333,0.00000000,0.00001154,1
10150.00000000,0.00077078,0.00188761,8
10155.15000000,0.00212368,0.00056575,4
10156.25000000,0.00022517,0.00016341,3
10159.31666667,0.00002651,0.00000000,0
10160.00000000,0.00013508,0.00002701,4
10161.66666667,0.00005590,0.00000000,0
10161.67500000,0.00005501,0.00000000,0
10165.83333333,0.00002726,0.00000000,0
10170.00000000,0.00059327,0.00029287,2
10172.75000000,0.00002375,0.00000000,0
10172.95000000,0.00002721,0.00000000,0
10174.23333333,0.00005640,0.00000000,0
10175.00000000,0.00003614,0.00012295,8
10176.76666667,0.00000000,0.00001182,1
10178.20833333,0.00004705,0.00012167,8
10179.31666667,0.00002827,0.00001385,2
10180.00000000,0.00003266,0.00018312,9
10180.73333333,0.00063209,0.00001896,0
10181.73333333,0.00002493,0.00000000,0
10185.55000000,0.00000000,0.00001194,1
10186.61666667,0.00000000,0.00002112,1
10190.00000000,0.00052248,0.00047753,5
10191.82500000,0.00003867,0.00000000,0
10193.01666667,0.00011807,0.00000000,0
10195.40833333,0.00000000,0.00002185,1
10196.22500000,0.00002925,0.00002005,3
10196.25833333,0.00003717,0.00001805,2
10196.98333333,0.00004549,0.00005451,6
10197.05000000,0.00004315,0.00004829,6
10198.17500000,0.00003256,0.00000000,0
10198.30000000,0.00004878,0.00000000,0
10198.96666667,0.00032318,0.00001344,0
10199.06666667,0.00062591,0.00001197,0
10199.10000000,0.00080214,0.00001166,0
10199.15833333,0.00049815,0.00000000,0
10200.00000000,0.00081491,0.00065909,5
10200.37500000,0.00056616,0.00102576,7
10200.59166667,0.00002723,0.00005000,7
10200.76666667,0.00003471,0.00000000,0
10202.72500000,0.00004414,0.00000000,0
10203.86666667,0.00002952,0.00000000,0
10207.98333333,0.00000000,0.00001533,1
10208.79166667,0.00003493,0.00000000,0
10208.89166667,0.00002369,0.00001614,3
10208.95833333,0.00000000,0.00001833,1
10208.99166667,0.00002104,0.00002156,5
10209.28333333,0.08987712,0.06855083,5
10209.49166667,0.00009216,0.00007368,5
10209.56666667,0.00002377,0.00002750,6
10209.62500000,0.00002918,0.00001851,3
10209.70833333,0.00000000,0.00001794,1
10209.78333333,0.00000000,0.00001185,1
10210.00000000,0.00058826,0.00050246,5
10213.79166667,0.00003077,0.00018549,9
10218.35000000,0.00003463,0.00000000,0
10219.12500000,0.00004124,0.00002311,3
10219.13333333,0.00004019,0.00002314,3
10219.71666667,0.00002026,0.00000000,0
10220.00000000,0.00009443,0.00018640,7
10221.41666667,0.00002966,0.00000000,0
10225.00000000,0.00006442,0.00006953,6
10226.72500000,0.00000000,0.00001549,1
10228.61666667,0.00002978,0.00000000,0
10228.64166667,0.00003199,0.00000000,0
10230.00000000,0.00065870,0.00051484,5
10231.42500000,0.00010132,0.00000000,0
10231.47500000,0.00016492,0.00000000,0
10231.53333333,0.00008294,0.00000000,0
10232.82500000,0.00033584,0.00000000,0
10233.25833333,0.00010499,0.00000000,0
10233.35833333,0.00011937,0.00000000,0
10234.36666667,0.00000000,0.00001833,1
10234.38333333,0.00000000,0.00001712,1
10236.62500000,0.00002576,0.00000000,0
10239.30833333,0.00005252,0.00000000,0
10239.98333333,0.00009362,0.00004707,2
10241.46666667,0.00003201,0.00000000,0
10244.99166667,0.00003095,0.00002431,5
10250.00000000,0.00050961,0.00061423,6
10250.92500000,0.00021884,0.00003647,4
10252.91666667,0.00000000,0.00001580,1
10253.99166667,0.00002208,0.00000000,0
10254.52500000,0.00002553,0.00000000,0
10254.53333333,0.00002505,0.00000000,0
10256.29166667,0.00006914,0.00000000,0
10257.34166667,0.00000000,0.00002316,1
10258.35833333,0.00003790,0.00000000,0
10260.00000000,0.00010576,0.00011718,6
10262.33333333,0.00000000,0.00003088,1
10264.99166667,0.00002500,0.00003145,6
10265.95833333,0.00005637,0.00000000,0
10270.00000000,0.00074431,0.00083369,6
10270.62500000,0.00011192,0.00001618,0
10270.63333333,0.00011203,0.00001628,0
10271.46666667,0.00009078,0.00000000,0
10275.00000000,0.00005598,0.00000000,0
10275.52500000,0.00000000,0.00002183,1
10276.83333333,0.00002759,0.00000000,0
10278.05000000,0.00007505,0.00002035,4
10278.21666667,0.00159768,0.00041864,4
10278.74166667,0.00002828,0.00000000,0
10278.98333333,0.00002116,0.00000000,0
10280.00000000,0.00016288,0.00011263,3
10283.96666667,0.00244360,0.00093437,2
10283.97500000,0.00242082,0.00091834,2
10284.99166667,0.00000000,0.00002440,1
10286.69166667,0.00000000,0.00001866,1
10290.00000000,0.00079898,0.00085224,6
10291.46666667,0.00003305,0.00000000,0
10293.91666667,0.00002232,0.00000000,0
10294.05000000,0.00002012,0.00000000,0
10299.30833333,0.00002927,0.00000000,0
10300.00000000,0.00066689,0.00095757,6
10301.28333333,0.00004433,0.00000000,0
10304.83333333,0.00000000,0.00001713,1
10304.90833333,0.00000000,0.00001967,1
10305.00000000,0.00002675,0.00000000,0
10309.07500000,0.00007763,0.00000000,0
10310.00000000,0.00077253,0.00088369,6
10312.26666667,0.00002309,0.00000000,0
10313.00833333,0.00005299,0.00004975,5
10314.50000000,0.00000000,0.00002045,1
10317.95833333,0.00001998,0.00000000,0
10319.29166667,0.00046620,0.00001433,0
10319.66666667,0.00004546,0.00000000,0
10320.00000000,0.00011877,0.00013409,6
10321.23333333,0.00009781,0.00000000,0
10323.19166667,0.00000000,0.00001500,1
10325.00000000,0.00007067,0.00002686,2
10327.15833333,0.00002307,0.00000000,0
10328.20833333,0.00004697,0.00000000,0
10330.00000000,0.00074729,0.00098138,6
10331.79166667,0.00006231,0.00000000,0
10332.58333333,0.00009236,0.00000000,0
10333.80000000,0.00004315,0.00000000,0
10334.64166667,0.00000000,0.00001437,1
10336.17500000,0.00111630,0.00061588,3
10336.45833333,0.00007568,0.00001427,4
10336.48333333,0.00007878,0.00001353,4
10338.85833333,0.00000000,0.00002016,1
10340.00000000,0.00013132,0.00013724,5
10345.00000000,0.00005904,0.00006204,5
10346.79166667,0.00002433,0.00000000,0
10348.70000000,0.00000000,0.00002841,1
10350.00000000,0.00077364,0.00100566,6
10350.13333333,0.00003922,0.00000000,0
10350.90000000,0.00008110,0.00000000,0
10351.56666667,0.00005675,0.00006637,6
10353.26666667,0.00008360,0.00000000,0
10353.30000000,0.00009750,0.00000000,0
10353.39166667,0.00002808,0.00000000,0
10354.96666667,0.00002868,0.00000000,0
10355.00833333,0.00004291,0.00000000,0
10357.99166667,0.00002381,0.00000000,0
10360.00000000,0.00010955,0.00011707,6
10361.85833333,0.00000000,0.00001390,1
10362.22500000,0.00000000,0.00001419,1
10365.00000000,0.00007589,0.00010931,6
10365.78333333,0.00043376,0.00019105,2
10367.25833333,0.00002115,0.00000000,0
10367.40000000,0.00001994,0.00000000,0
10367.52500000,0.00003956,0.00000000,0
10370.00000000,0.00066890,0.00095093,6
10370.26666667,0.00006145,0.00001917,4
10370.29166667,0.00005622,0.00001851,2
10373.51666667,0.00339833,0.00000000,0
10373.55833333,0.00428955,0.00001975,0
10373.58333333,0.00408713,0.00002324,0
10375.00000000,0.00005850,0.00002693,2
10375.60000000,0.00003681,0.00000000,0
10380.00000000,0.00006695,0.00015772,8
10380.44166667,0.00000000,0.00001747,1
10385.00000000,0.00008275,0.00011677,6
10385.32500000,0.00004787,0.00000000,0
10385.33333333,0.00004847,0.00000000,0
10386.07500000,0.00000000,0.00002310,1
10386.33333333,0.00009321,0.00002553,4
10386.37500000,0.00011801,0.00001400,0
10386.44166667,0.00005904,0.00002624,2
10389.35000000,0.00004582,0.00000000,0
10390.00000000,0.00057973,0.00090830,7
10390.62500000,0.00002634,0.00002732,5
10392.72500000,0.00002330,0.00000000,0
10394.00833333,0.00020165,0.00014447,3
10396.80833333,0.00000000,0.00003175,1
10398.05000000,0.00000000,0.00001858,1
10400.00000000,0.00059178,0.00091596,7
10400.39166667,0.00002481,0.00001494,3
10402.03333333,0.00003225,0.00000000,0
10404.73333333,0.00004238,0.00000000,0
10404.77500000,0.00005548,0.00000000,0
10404.85000000,0.00002264,0.00000000,0
10405.00000000,0.00007776,0.00010817,6
10409.42500000,0.00003864,0.00000000,0
10410.00000000,0.00048990,0.00078110,7
10412.52500000,0.00010012,0.00000000,0
10415.00833333,0.00000000,0.00001850,1
10418.25000000,0.00012003,0.00000000,0
10420.00000000,0.00004069,0.00014320,8
10422.44166667,0.00002169,0.00000000,0
10422.54166667,0.00000000,0.00001712,1
10425.00000000,0.00005424,0.00011950,8
10426.65000000,0.00000000,0.00004116,1
10428.67500000,0.00002812,0.00000000,0
10430.00000000,0.00037102,0.00073842,7
10433.85000000,0.00002886,0.00000000,0
10433.87500000,0.00002412,0.00000000,0
10436.29166667,0.00000000,0.00001202,1
10439.44166667,0.00003009,0.00001734,3
10440.00000000,0.00004355,0.00011834,8
10442.62500000,0.00003834,0.00000000,0
10442.63333333,0.00003817,0.00000000,0
10444.99166667,0.00000000,0.00003196,1
10449.20000000,0.00004623,0.00001570,2
10450.00000000,0.00031489,0.00061019,7
10451.19166667,0.00003263,0.00000000,0
10451.25000000,0.00002119,0.00000000,0
10452.22500000,0.00006429,0.00001773,4
10453.41666667,0.00006522,0.00000000,0
10456.77500000,0.00005582,0.00000000,0
10457.51666667,0.00000000,0.00001522,1
10460.00000000,0.00005325,0.00009294,7
10462.68333333,0.00003129,0.00000000,0
10463.61666667,0.00012277,0.00012817,5
10465.00000000,0.00000000,0.00004681,1
10470.00000000,0.00021423,0.00057489,8
10474.87500000,0.00005679,0.00000000,0
10475.00000000,0.00000000,0.00005800,1
10475.09166667,0.00003650,0.00000000,0
10475.59166667,0.00000000,0.00001739,1
10477.27500000,0.00037874,0.00000000,0
10477.42500000,0.00183692,0.00002626,0
10477.43333333,0.00188288,0.00002583,0
10477.50000000,0.00123145,0.00002020,0
10480.00000000,0.00003409,0.00018350,9
10484.51666667,0.00002186,0.00000000,0
10485.00000000,0.00000000,0.00006001,1
10485.20833333,0.00002255,0.00000000,0
10485.23333333,0.00002533,0.00000000,0
10486.76666667,0.00000000,0.00001391,1
10489.47500000,0.00020667,0.00000000,0
10490.00000000,0.00022570,0.00054729,8
10490.39166667,0.00003441,0.00002488,3
10493.40000000,0.00002469,0.00000000,0
10494.40833333,0.00002075,0.00001315,3
10498.28333333,0.00010234,0.00009461,5
10498.74166667,0.00008657,0.00009373,6
10500.00000000,0.00030874,0.00129047,9
10501.16666667,0.00000000,0.00001390,1
10501.34166667,0.00544163,0.00236876,2
10505.00000000,0.00003190,0.00007964,8
10505.42500000,0.00002669,0.00000000,0
10506.12500000,0.00003701,0.00000000,0
10510.00000000,0.00025822,0.00067283,8
10514.15000000,0.00022372,0.00006793,4
10520.00000000,0.00003322,0.00017311,9
10525.00000000,0.00005642,0.00030556,9
10525.35000000,0.00002088,0.00000000,0
10527.89166667,0.00000000,0.00001697,1
10530.00000000,0.00026927,0.00070623,8
10530.51666667,0.00004648,0.00001783,2
10532.53333333,0.00002111,0.00000000,0
10540.00000000,0.00002451,0.00011509,9
10540.92500000,0.00003195,0.00008916,8
10540.94166667,0.00002951,0.00009448,8
10541.00833333,0.00003138,0.00004739,7
10541.99166667,0.00006398,0.00020991,8
10543.75000000,0.00000000,0.00003205,1
10544.01666667,0.00002170,0.00000000,0
10545.00000000,0.00002388,0.00008234,8
10546.87500000,0.00000000,0.00001742,1
10549.29166667,0.00001990,0.00000000,0
10549.51666667,0.00002739,0.00000000,0
10550.00000000,0.00019216,0.00043415,8
10550.43333333,0.00003518,0.00000000,0
10555.36666667,0.00004184,0.00000000,0
10555.98333333,0.00003258,0.00000000,0
10556.20000000,0.00002211,0.00000000,0
10557.55000000,0.00002974,0.00002630,5
10558.65833333,0.00005241,0.00001586,4
10558.67500000,0.00005057,0.00001630,4
10560.00000000,0.00002882,0.00012419,9
10564.99166667,0.00000000,0.00004332,1
10567.31666667,0.00004582,0.00000000,0
10567.33333333,0.00004776,0.00001413,4
10569.03333333,0.00000000,0.00020177,1
10570.00000000,0.00021355,0.00074482,8
10570.76666667,0.00000000,0.00002923,1
10573.45833333,0.00002097,0.00000000,0
10573.48333333,0.00002319,0.00000000,0
10574.54166667,0.00002163,0.00000000,0
10575.00000000,0.00000000,0.00002329,1
10575.98333333,0.00005387,0.00009046,7
10576.52500000,0.00003751,0.00002131,3
10576.55833333,0.00003789,0.00001375,2
10578.54166667,0.00002334,0.00000000,0
10580.00000000,0.00000000,0.00011298,1
10585.00000000,0.00000000,0.00006839,1
10587.81666667,0.00002110,0.00000000,0
10590.00000000,0.00017642,0.00070013,9
10595.70000000,0.00002791,0.00001740,3
10595.89166667,0.00000000,0.00001578,1
10596.15833333,0.00000000,0.00001695,1
10598.33333333,0.00002023,0.00000000,0
10598.45000000,0.00003608,0.00000000,0
10598.71666667,0.00000000,0.00001158,1
10600.00000000,0.00007015,0.00018171,8
10601.70000000,0.00012190,0.00000000,0
10605.00000000,0.00000000,0.00005682,1
10610.00000000,0.00012863,0.00067158,9
10610.97500000,0.00007147,0.00001704,4
10611.15833333,0.00004338,0.00000000,0
10614.60833333,0.00166661,0.00131929,5
10614.79166667,0.00003456,0.00001901,3
10616.23333333,0.00008861,0.00001808,4
10618.18333333,0.00005331,0.00006264,6
10620.00000000,0.00000000,0.00013655,1
10620.11666667,0.00002008,0.00000000,0
10620.14166667,0.00000000,0.00001213,1
10624.41666667,0.00017409,0.00005043,4
10625.00000000,0.00011452,0.00034882,8
10628.09166667,0.00035536,0.00015992,2
10629.71666667,0.00002353,0.00000000,0
10630.00000000,0.00010877,0.00063458,9
10631.02500000,0.00003519,0.00000000,0
10631.22500000,0.00014507,0.00000000,0
10631.30833333,0.00013643,0.00000000,0
10632.01666667,0.00003559,0.00000000,0
10633.27500000,0.00000000,0.00002295,1
10633.91666667,0.00004917,0.00000000,0
10634.64166667,0.00007080,0.00002792,2
10635.62500000,0.00007158,0.00003168,2
10635.64166667,0.00006927,0.00003265,2
10637.18333333,0.00004978,0.00001587,4
10639.68333333,0.00015598,0.00013426,5
10640.00000000,0.00000000,0.00007708,1
10642.49166667,0.00002355,0.00000000,0
10644.45000000,0.00004874,0.00000000,0
10644.64166667,0.00284188,0.00136718,2
10644.99166667,0.00000000,0.00003516,1
10647.47500000,0.00003703,0.00000000,0
10650.00000000,0.00006964,0.00097308,1
10656.93333333,0.00013489,0.00000000,0
10658.00000000,0.00003349,0.00003505,5
10660.00000000,0.00000000,0.00007989,1
10660.26666667,0.00002285,0.00000000,0
10662.05000000,0.00017226,0.00013906,5
10662.56666667,0.00003972,0.00000000,0
10662.60000000,0.00004707,0.00000000,0
10662.91666667,0.00004840,0.00000000,0
10664.99166667,0.00000000,0.00005610,1
10669.70000000,0.00008700,0.00000000,0
10669.80000000,0.00010704,0.00000000,0
10670.00000000,0.00005864,0.00064707,1
10673.70000000,0.00002215,0.00001468,3
10675.00000000,0.00000000,0.00006655,1
10677.66666667,0.00002517,0.00001266,2
10677.70833333,0.00001990,0.00001954,5
10679.25833333,0.00038488,0.00044216,6
10679.80000000,0.00000000,0.00001178,1
10680.00000000,0.00000000,0.00009943,1
10683.95833333,0.00003272,0.00003286,5
10683.99166667,0.00003805,0.00003291,5
10684.03333333,0.00003284,0.00003852,6
10685.00000000,0.00000000,0.00006852,1
10690.00000000,0.00008001,0.00065031,1
10691.35833333,0.01065152,0.00288739,4
10691.70000000,0.00005446,0.00000000,0
10691.95000000,0.00004075,0.00000000,0
10692.41666667,0.00037025,0.00000000,0
10693.35833333,0.00002679,0.00002038,5
10697.00833333,0.00000000,0.00020677,1
10697.29166667,0.00261508,0.00327893,6
10698.08333333,0.00009006,0.00008963,5
10699.90000000,0.00013314,0.00016981,6
10700.00000000,0.00009003,0.00089814,1
10700.95833333,0.00000000,0.00002048,1
10700.98333333,0.00000000,0.00002371,1
10701.48333333,0.00002302,0.00000000,0
10702.99166667,0.00002071,0.00000000,0
10704.52500000,0.00001977,0.00001429,3
10705.00000000,0.00000000,0.00006896,1
10707.70833333,0.00005659,0.00002477,2
10707.90833333,0.00004339,0.00000000,0
10709.25000000,0.00002489,0.00000000,0
10709.27500000,0.00002897,0.00000000,0
10710.00000000,0.00009025,0.00059141,1
10711.86666667,0.00008285,0.00001990,4
10711.88333333,0.00008495,0.00002040,4
10712.16666667,0.00003519,0.00000000,0
10712.90833333,0.00006248,0.00002621,2
10715.00833333,0.00000000,0.00001748,1
10715.70833333,0.00002296,0.00000000,0
10717.19166667,0.00010326,0.00000000,0
10717.67500000,0.00002425,0.00000000,0
10717.82500000,0.00004657,0.00000000,0
10719.03333333,0.00002524,0.00000000,0
10720.00000000,0.00000000,0.00008817,1
10725.00000000,0.00002668,0.00011352,9
10730.00000000,0.00007623,0.00055322,1
10730.68333333,0.00003403,0.00000000,0
10734.72500000,0.00002019,0.00000000,0
10734.74166667,0.00002214,0.00000000,0
10735.46666667,0.00002377,0.00000000,0
10735.48333333,0.00002508,0.00000000,0
10735.61666667,0.00000000,0.00003498,1
10738.20000000,0.00006498,0.00000000,0
10740.00833333,0.00000000,0.00005567,1
10741.90000000,0.00004747,0.00004383,5
10742.19166667,0.00000000,0.00002478,1
10744.37500000,0.00031878,0.00029037,5
10745.00000000,0.00000000,0.00005669,1
10750.00000000,0.00019064,0.00061147,8
10760.00000000,0.00000000,0.00008124,1
10765.00000000,0.00000000,0.00004950,1
10769.25833333,0.00024966,0.00006623,4
10770.00000000,0.00009316,0.00043211,9
10771.60833333,0.00003503,0.00000000,0
10773.35000000,0.00019939,0.00015170,5
10773.55000000,0.00175400,0.00155317,5
10773.72500000,0.00006372,0.00000000,0
10774.37500000,0.00004132,0.00000000,0
10775.00000000,0.00003073,0.00003106,5
10777.14166667,0.00055003,0.00073717,6
10779.50833333,0.00000000,0.00007406,1
10779.83333333,0.00002229,0.00000000,0
10780.00000000,0.00002812,0.00007172,8
10782.50833333,0.00065094,0.00086248,6
10784.40000000,0.00002830,0.00000000,0
10785.00000000,0.00000000,0.00001926,1
10790.00000000,0.00009314,0.00035766,9
10792.39166667,0.00003903,0.00000000,0
10793.80833333,0.00000000,0.00002124,1
10794.66666667,0.00004924,0.00001436,4
10794.67500000,0.00004662,0.00001425,4
10795.50000000,0.00003803,0.00000000,0
10795.64166667,0.00031930,0.00000000,0
10795.80833333,0.00005149,0.00001808,2
10795.83333333,0.00005967,0.00002301,2
10800.00000000,0.00033669,0.00142227,9
10802.90833333,0.00142976,0.00004712,0
10805.00000000,0.00000000,0.00001714,1
10806.96666667,0.00005005,0.00003352,3
10806.98333333,0.00005419,0.00003443,3
10808.40000000,0.00005872,0.00000000,0
10810.00000000,0.00014377,0.00035325,8
10810.38333333,0.00000000,0.00001352,1
10813.15000000,0.00002774,0.00001166,2
10813.18333333,0.00002392,0.00001634,3
10814.99166667,0.00000000,0.00001239,1
10815.63333333,0.00006101,0.00000000,0
10815.74166667,0.00004895,0.00000000,0
10816.37500000,0.00046825,0.00002089,0
10817.49166667,0.00003771,0.00001855,2
10820.00000000,0.00002577,0.00011592,9
10825.00000000,0.00000000,0.00007371,1
10830.00000000,0.00018233,0.00038643,7
10836.82500000,0.00020024,0.00006846,2
10838.04166667,0.00029063,0.00000000,0
10838.52500000,0.00068039,0.00000000,0
10838.54166667,0.00072205,0.00000000,0
10840.00000000,0.00004264,0.00006910,7
10844.99166667,0.00000000,0.00002763,1
10850.00000000,0.00037174,0.00087724,8
10850.21666667,0.00009198,0.00000000,0
10851.36666667,0.00005309,0.00000000,0
10851.37500000,0.00005334,0.00000000,0
10851.70833333,0.00000000,0.00001257,1
10853.60000000,0.00002596,0.00000000,0
10860.00000000,0.00005236,0.00006506,6
10863.50000000,0.00000000,0.00001156,1
10864.42500000,0.00038356,0.00145499,9
10864.43333333,0.00039431,0.00144071,9
10864.50000000,0.00034940,0.00165481,9
10864.58333333,0.00019035,0.00058110,8
10864.66666667,0.00020674,0.00119722,9
10864.90000000,0.00007056,0.00000000,0
10865.00833333,0.00000000,0.00003014,1
10867.95833333,0.00036375,0.00004957,0
10868.00833333,0.00029732,0.00005168,4
10870.00000000,0.00057169,0.00054545,5
10870.08333333,0.00016204,0.00013285,5
10872.55000000,0.00002759,0.00000000,0
10872.72500000,0.00002369,0.00000000,0
10874.38333333,0.00000000,0.00004312,1
10874.46666667,0.00000000,0.00003787,1
10874.99166667,0.00006328,0.00018365,8
10880.00000000,0.00006008,0.00008251,6
10883.70833333,0.00002266,0.00002983,6
10883.73333333,0.00002544,0.00003252,6
10884.15833333,0.00000000,0.00003362,1
10884.60833333,0.00000000,0.00001908,1
10884.63333333,0.00000000,0.00002363,1
10884.99166667,0.00000000,0.00003084,1
10885.69166667,0.00000000,0.00001741,1
10890.00000000,0.00039480,0.00071346,7
10893.00000000,0.00000000,0.00006906,1
10896.27500000,0.00011508,0.00000000,0
10900.00000000,0.00011509,0.00035605,8
10901.60833333,0.00002463,0.00000000,0
10902.08333333,0.00014723,0.00000000,0
10904.52500000,0.00004360,0.00008784,7
10904.92500000,0.00002570,0.00004591,7
10904.95833333,0.00002135,0.00005187,8
10905.00833333,0.00000000,0.00003675,1
10905.42500000,0.00006175,0.00012804,7
10906.53333333,0.00000000,0.00002175,1
10909.68333333,0.00000000,0.00001158,1
10910.00000000,0.00046032,0.00074207,7
10912.41666667,0.00000000,0.00001416,1
10912.80833333,0.00000000,0.00001778,1
10915.30833333,0.00032961,0.00049321,7
10915.35833333,0.00032966,0.00036049,6
10915.53333333,0.00004433,0.00000000,0
10918.52500000,0.00055363,0.00004467,0
10919.30000000,0.00074299,0.00048092,3
10919.34166667,0.00088677,0.00039886,2
10919.39166667,0.00064379,0.00058374,5
10919.52500000,0.00084332,0.00038287,2
10919.60833333,0.00052536,0.00026431,2
10919.99166667,0.00006432,0.00000000,0
10922.51666667,0.00002291,0.00000000,0
10924.80833333,0.00002515,0.00000000,0
10924.83333333,0.00002803,0.00000000,0
10925.00000000,0.00003470,0.00002185,3
10930.00000000,0.00052327,0.00080582,7
10937.50000000,0.00076590,0.00021138,4
10940.00000000,0.00004783,0.00008961,7
10942.23333333,0.00003894,0.00000000,0
10942.57500000,0.00002917,0.00000000,0
10945.00833333,0.00000000,0.00002264,1
10947.05000000,0.00000000,0.00001823,1
10947.17500000,0.00000000,0.00004978,1
10948.06666667,0.00027435,0.00000000,0
10950.00000000,0.00039228,0.00043760,6
10959.63333333,0.00002152,0.00001550,3
10960.00000000,0.00002984,0.00012137,9
10961.46666667,0.00006818,0.00000000,0
10961.49166667,0.00007769,0.00000000,0
10961.56666667,0.00003182,0.00000000,0
10961.96666667,0.00019694,0.00000000,0
10962.00000000,0.00024313,0.00000000,0
10962.07500000,0.00011354,0.00000000,0
10965.00000000,0.00000000,0.00002702,1
10969.44166667,0.00000000,0.00001158,1
10970.00000000,0.00058854,0.00073841,6
10975.00000000,0.00002441,0.00011093,9
10980.00000000,0.00004471,0.00007569,7
10981.40000000,0.00008666,0.00000000,0
10985.00000000,0.00002148,0.00003324,7
10990.00000000,0.00056479,0.00065488,6
10991.55000000,0.00009303,0.00002591,4
10995.00000000,0.00000000,0.00001307,1
10998.08333333,0.00002258,0.00000000,0
11000.00000000,0.00077195,0.00114201,7
11001.18333333,0.00002027,0.00000000,0
11003.43333333,0.00006112,0.00011498,7
11003.57500000,0.00000000,0.00001970,1
11005.00000000,0.00000000,0.00002547,1
11006.23333333,0.00003882,0.00000000,0
11008.32500000,0.00002021,0.00001667,5
11008.51666667,0.00002668,0.00000000,0
11010.00000000,0.00055787,0.00059814,6
11011.27500000,0.00003327,0.00001181,2
11011.82500000,0.00005477,0.00001490,4
11012.85833333,0.00005580,0.00002397,2
11015.62500000,0.00000000,0.00001693,1
11015.89166667,0.00000000,0.00001201,1
11016.45000000,0.00002654,0.00000000,0
11017.55833333,0.00004042,0.00002847,3
11020.00000000,0.00000000,0.00017418,1
11025.00000000,0.00005008,0.00008478,7
11025.53333333,0.00002279,0.00001474,3
11025.90000000,0.00002622,0.00000000,0
11030.00000000,0.00055834,0.00051774,5
11030.87500000,0.00007866,0.00000000,0
11039.99166667,0.00006599,0.00015317,8
11044.99166667,0.00002271,0.00002729,6
11048.87500000,0.00002225,0.00000000,0
11050.00000000,0.00046325,0.00044163,5
11055.00000000,0.00000000,0.00001250,1
11058.75833333,0.00000000,0.00003114,1
11060.00000000,0.00003452,0.00012919,9
11060.50833333,0.00000000,0.00002082,1
11061.15000000,0.00002316,0.00000000,0
11063.40000000,0.00012238,0.00037155,8
11063.46666667,0.00012061,0.00040433,8
11063.55000000,0.00017847,0.00088443,9
11064.90000000,0.00073847,0.00000000,0
