-------- Hyperameters ---------
angular threshold 0.08
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.08
Min samples 2
-------- Variables ---------
population ranking 2
3.50673455e-05 1.35169817e-05
3.02659478e-05 1.41286205e-05
2.99782720e-04 1.31555238e-04
3.05196779e-04 1.14180394e-04
2.04912779e-03 8.23467086e-04
4.26999800e-05 1.82451348e-05
4.65738756e-05 1.64972669e-05
1.54124322e-03 6.24361133e-04
6.00602861e-05 2.04004922e-05
6.80693763e-05 2.84518576e-05
2.80527621e-05 1.35856073e-05
1.74484732e-04 6.30265541e-05
1.22211720e-03 5.10007717e-04
1.01987602e-04 3.43325428e-05
1.44729207e-03 6.20006661e-04
2.29722491e-04 9.07071431e-05
5.78453567e-05 2.15174117e-05
1.29372369e-03 5.76716632e-04
9.43832137e-04 4.46501011e-04
7.72293116e-04 3.58742568e-04
4.82405967e-03 1.87627945e-03
5.06481012e-04 2.09562273e-04
4.27734452e-04 1.57902430e-04
1.27076547e-04 4.57708615e-05
3.85487083e-05 1.48000295e-05
7.88877066e-05 3.67085725e-05
1.65248000e-04 7.02049044e-05
9.50294138e-05 4.92287116e-05
2.20655414e-04 1.03319187e-04
4.16144034e-05 1.75378353e-05
4.75363999e-05 1.93185105e-05
1.06998819e-04 4.61224033e-05
1.40464283e-04 6.54567614e-05
7.33884895e-05 2.49317621e-05
4.61264750e-05 1.53462579e-05
5.42778598e-04 2.18457763e-04
5.83229108e-04 2.11107425e-04
1.73130912e-04 8.70545647e-05
6.46244277e-04 2.14862266e-04
5.37214089e-04 2.05463421e-04
7.58595045e-05 2.65897887e-05
1.14854357e-04 5.64749946e-05
2.36493195e-05 1.21301483e-05
7.02878130e-05 3.36730919e-05
4.11602382e-05 1.56375582e-05
4.06615542e-05 1.84210936e-05
3.93764711e-05 1.93044560e-05
3.93674148e-05 2.00222604e-05
3.87022967e-05 1.90441773e-05
4.71880883e-05 2.34987750e-05
4.81554134e-05 2.48092435e-05
1.54960339e-04 7.25911411e-05
5.55465591e-04 2.25032244e-04
5.22748401e-05 2.06824943e-05
8.08036316e-05 3.79618510e-05
5.78535779e-05 2.02461190e-05
5.75046780e-05 1.94508471e-05
4.21481638e-05 2.18074541e-05
6.39934164e-05 2.84935855e-05
6.60624787e-05 2.63123268e-05
8.67820665e-05 3.42484224e-05
5.21129726e-05 2.14749180e-05
2.79671034e-05 1.36358734e-05
1.20819070e-04 6.02011828e-05
1.24597979e-04 5.97288578e-05
5.42023049e-05 1.95127643e-05
7.94121342e-04 3.20441987e-04
8.89553823e-05 3.56200743e-05
5.03703200e-05 1.79708397e-05
2.55002888e-05 1.28854663e-05
5.57078910e-05 2.58415942e-05
1.31108804e-04 5.36308398e-05
1.31676842e-04 5.36269963e-05
6.92512285e-05 2.97740437e-05
6.80794111e-04 3.51667230e-04
3.71072572e-04 1.24486483e-04
7.20248946e-04 3.63722751e-04
7.44171328e-05 3.05008144e-05
3.96110744e-05 1.85651923e-05
1.43985296e-03 6.33295207e-04
7.33032548e-04 3.59962244e-04
7.09661941e-05 3.23237051e-05
7.35432106e-04 3.35104147e-04
4.79502388e-05 1.77481534e-05
5.61641291e-05 2.03059800e-05
6.22500340e-05 2.46414666e-05
6.20303241e-03 2.53103685e-03
7.56578403e-04 3.32680358e-04
6.62076318e-04 2.91364860e-04
3.20461380e-05 1.24185686e-05
8.37300884e-04 4.01677500e-04
7.46033642e-04 3.10603759e-04
7.27069421e-05 2.84590710e-05
5.15447220e-04 2.63924537e-04
7.91303455e-04 3.30934035e-04
8.08975305e-05 3.73528268e-05
9.47078278e-04 4.56265897e-04
9.04558740e-04 4.50691251e-04
1.04601060e-03 4.39978255e-04
8.65456656e-04 3.65468504e-04
4.45656380e-05 1.56833589e-05
1.17810128e-04 4.39178811e-05
9.30229667e-04 3.67285516e-04
7.33446089e-05 3.12467643e-05
9.01511767e-04 3.60783479e-04
1.93019448e-04 7.69872364e-05
1.25033608e-04 5.24972914e-05
7.88728497e-04 3.28201701e-04
1.03329165e-04 4.26557405e-05
1.12082815e-03 3.84925064e-04
6.74059315e-04 2.65534279e-04
8.51660048e-05 3.18444965e-05
8.92696624e-05 4.48303593e-05
7.64079087e-05 2.70464506e-05
6.05337945e-04 2.66422694e-04
6.54479461e-05 2.27623718e-05
1.07124820e-04 4.25302716e-05
9.16657352e-04 3.48198620e-04
2.23985778e-04 8.35418047e-05
1.05579193e-04 4.53237310e-05
1.08368266e-03 3.91221585e-04
1.22414826e-03 4.09591407e-04
4.78959268e-05 2.06155425e-05
3.76845930e-05 1.33783128e-05
3.73507915e-05 1.35786182e-05
1.20929771e-03 4.33595598e-04
1.32922214e-03 4.60030639e-04
1.34478999e-04 4.68606024e-05
2.12818801e-04 8.45788616e-05
1.43418741e-03 4.83757211e-04
7.57582103e-05 3.00642367e-05
8.45177150e-04 4.21694331e-04
2.29252577e-04 7.56208010e-05
1.94627760e-04 9.95085477e-05
1.13439437e-04 4.32140336e-05
2.17552918e-04 9.84140868e-05
5.11787005e-04 1.90944369e-04
3.79482597e-05 1.51713816e-05
1.94265899e-04 9.13805630e-05
4.73316603e-05 1.58018605e-05
3.50566146e-05 1.80873593e-05
4.45585245e-05 1.94297066e-05
4.03383957e-05 1.95893303e-05
4.09621173e-05 1.95669267e-05
1.00637584e-04 5.00390616e-05
2.20550376e-04 9.31447804e-05
2.46423711e-04 8.39537383e-05
2.11887603e-02 8.40167844e-03
1.77181477e-02 8.29109509e-03
4.32517400e-05 2.20469292e-05
7.15377513e-05 2.43941931e-05
1.53881052e-03 7.07140852e-04
4.38087518e-05 1.55258852e-05
4.00358330e-05 1.76612201e-05
8.58136727e-05 3.05046725e-05
2.61185766e-04 1.07291000e-04
2.87959568e-04 1.02567920e-04
3.40118628e-04 1.27906573e-04
3.57696966e-04 1.28197556e-04
3.13374536e-04 1.30011967e-04
5.30057072e-05 1.96932316e-05
2.53820009e-05 1.28683212e-05
3.97105308e-05 1.37710923e-05
3.97308731e-05 1.52536496e-05
3.22292576e-02 1.07787807e-02
3.15040054e-02 1.18956258e-02
6.78254353e-05 2.43022994e-05
3.63487556e-05 1.63106336e-05
4.10022767e-05 1.94107040e-05
6.29231799e-05 2.49733577e-05
4.41107424e-05 2.26149372e-05
1.46767517e-04 4.87147414e-05
3.26488448e-05 1.28298290e-05
8.85707236e-05 3.96395038e-05
4.07537123e-04 1.56367328e-04
7.21410260e-05 2.61713339e-05
6.62033590e-05 2.24990439e-05
4.17680569e-05 1.51954306e-05
3.16051240e-05 1.51071679e-05
2.10827039e-04 8.05334403e-05
2.37186664e-04 1.02228551e-04
1.28160365e-04 5.93369161e-05
3.13896646e-04 1.03726282e-04
9.69277985e-05 3.67789463e-05
3.54878734e-05 1.24105697e-05
5.09168456e-05 2.45690551e-05
5.00440720e-05 2.50213050e-05
3.26444152e-04 1.20228965e-04
2.08977556e-04 8.70229868e-05
4.17484099e-05 1.56255881e-05
2.00553189e-04 7.15387081e-05
4.00640399e-05 1.67124282e-05
2.13886916e-04 7.47419493e-05
1.90724028e-04 6.63341228e-05
2.69624682e-05 1.30596281e-05
2.47746416e-05 1.18017329e-05
1.47478499e-04 6.27702416e-05
1.48744100e-04 5.04897310e-05
1.41817973e-04 5.00618546e-05
1.12767061e-04 5.00254456e-05
4.37229563e-04 1.80902528e-04
3.94195023e-04 1.69596126e-04
1.43068639e-04 5.75080554e-05
1.13960104e-04 5.20884206e-05
8.95614147e-05 4.12715793e-05
5.06756972e-04 2.09679602e-04
8.17561729e-05 3.58064840e-05
