-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 3
2.44659794e-04 1.61943218e-05
8.81939102e-04 3.28571126e-05
5.46653977e-04 3.26476464e-05
8.56250475e-04 2.56689923e-05
3.09611962e-03 2.74179630e-05
5.58729672e-04 2.34433715e-05
1.08286666e-03 2.01168329e-05
2.30219351e-03 5.29117867e-05
2.96610719e-03 4.83591751e-05
3.92109659e-04 2.08396891e-05
1.77452050e-04 1.26263303e-05
4.04149308e-04 2.00307252e-05
1.69981777e-04 1.20382468e-05
1.50087616e-04 1.20806510e-05
1.66652172e-04 1.08814175e-05
1.59358243e-04 1.10990316e-05
1.88463635e-03 5.83093154e-05
4.48167953e-04 1.22059490e-05
1.05985511e-03 6.86009918e-05
6.04184323e-04 1.54916722e-05
4.18195472e-03 2.06532595e-04
8.82940553e-03 4.35421259e-04
9.23010580e-03 4.56710193e-04
6.54818228e-04 2.87764253e-05
4.07517167e-04 1.39180644e-05
9.77364209e-04 3.72128584e-05
1.40935909e-04 1.22081132e-05
2.05028677e-04 1.46422569e-05
5.42123351e-04 2.31435504e-05
2.88393450e-03 4.80271333e-05
9.33431909e-02 4.73819688e-03
3.11584206e-04 1.10460336e-05
3.88513350e-04 1.89466654e-05
4.88776991e-04 2.58125242e-05
9.17656115e-04 3.05207110e-05
2.35371063e-01 1.13380433e-02
6.91086719e-04 3.00116303e-05
5.09172366e-04 1.60526396e-05
4.39658580e-04 2.04345143e-05
3.59904898e-04 1.90621880e-05
2.53646905e-04 1.78722857e-05
2.77057162e-03 4.01145868e-05
5.15101129e-04 1.71845830e-05
8.66710436e-04 4.14211023e-05
4.04333004e-04 2.69065105e-05
3.78983233e-04 2.72288487e-05
4.38424824e-04 2.18897203e-05
8.74345425e-04 1.13222612e-05
6.10898548e-03 1.04714919e-04
2.48047424e-04 1.18061601e-05
1.94356394e-04 1.43560955e-05
1.92122489e-04 1.43814591e-05
1.33140473e-03 1.98043513e-05
6.23130941e-04 1.81934871e-05
6.91797924e-04 1.50998743e-05
1.35811662e-03 1.26706041e-05
5.26532651e-04 2.24350240e-05
2.47599584e-04 1.18243543e-05
1.98137891e-02 3.98006377e-04
1.09360234e-02 2.22856459e-04
5.12806264e-04 1.15763621e-05
2.15780019e-04 1.58533471e-05
2.44071695e-03 1.97625247e-05
1.06784497e-03 1.40822558e-05
6.16854659e-04 1.08983889e-05
4.40103646e-04 1.29816867e-05
1.62123703e-04 1.17584635e-05
1.93475137e-04 1.70254753e-05
4.32756486e-03 7.81638851e-05
5.60380133e-02 9.47108961e-04
2.70823380e-02 4.69047834e-04
2.01967940e-03 1.76720333e-05
1.36440917e-04 1.15162904e-05
2.01497270e-04 1.18254118e-05
9.89224989e-04 3.36076664e-05
4.31496536e-04 2.00444148e-05
4.22973085e-04 2.11475118e-05
7.46175237e-03 1.03905017e-04
3.90408788e-03 5.30491597e-05
1.30232609e-03 5.74064704e-05
6.09488758e-04 3.00286372e-05
5.56294910e-04 1.20411926e-05
