freq,int_h2o,int_d2o,cluster
9374.80833333,0.00005783,0.00002540,4
9374.84166667,0.00008915,0.00010268,14
9375.00000000,0.28494868,0.16364909,18
9375.15833333,0.00017208,0.00007890,4
9375.19166667,0.00005497,0.00004164,8
9379.98333333,0.00037166,0.00009767,0
9390.00000000,0.00013743,0.00007866,18
9394.32500000,0.00041749,0.00018200,4
9394.34166667,0.00040790,0.00017908,4
9400.00000000,0.00079838,0.00042599,6
9410.00000000,0.00028564,0.00013871,22
9418.26666667,0.00015363,0.00003261,0
9420.00000000,0.00030346,0.00015081,6
9420.26666667,0.00022256,0.00005720,0
9420.91666667,0.00033661,0.00003222,5
9425.00000000,0.00003525,0.00002491,8
9426.96666667,0.00008140,0.00001829,0
9426.98333333,0.00008337,0.00001779,0
9430.00000000,0.00031132,0.00013442,4
9440.00000000,0.00034510,0.00018073,6
9450.00000000,0.00059571,0.00042170,8
9457.66666667,0.00011077,0.00001804,3
9457.67500000,0.00011201,0.00001784,3
9460.00000000,0.00034859,0.00014443,4
9460.21666667,0.00017393,0.00004818,1
9460.91666667,0.00027055,0.00033199,13
9469.66666667,0.01476176,0.00504585,2
9470.00000000,0.00039053,0.00019414,6
9472.22500000,0.00018223,0.00001479,5
9475.00000000,0.00019989,0.00006359,1
9475.77500000,0.00055697,0.00024314,4
9479.03333333,0.00019724,0.00006129,1
9479.15000000,0.00016094,0.00005938,2
9480.00000000,0.00031382,0.00018160,7
9484.76666667,0.00009533,0.00001759,3
9484.77500000,0.00009556,0.00001726,3
9485.00000000,0.00005125,0.00002710,6
9488.86666667,0.00249409,0.00013858,9
9488.91666667,0.00287263,0.00012371,9
9488.95833333,0.00243681,0.00016342,5
9490.00000000,0.00053963,0.00020919,2
9492.20833333,0.00011254,0.00011201,11
9495.20000000,0.00042882,0.00005798,3
9495.28333333,0.00034798,0.00005621,3
9497.20000000,0.00014725,0.00005527,2
9500.00000000,0.00016778,0.00008115,4
9504.23333333,0.00060248,0.00009548,3
9504.30833333,0.00045049,0.00008061,3
9505.00000000,0.00007805,0.00004163,6
9510.00000000,0.00046133,0.00024282,6
9513.81666667,0.00011331,0.00001380,5
9513.83333333,0.00011744,0.00001301,5
9520.00000000,0.00033081,0.00013230,2
9521.48333333,0.00007574,0.00003067,2
9525.00000000,0.00007843,0.00009065,14
9530.00000000,0.00054016,0.00028073,6
9531.11666667,0.00004969,0.00001167,0
9536.12500000,0.00005655,0.00004033,8
9536.13333333,0.00005727,0.00003994,8
9538.12500000,0.00007217,0.00004215,7
9538.13333333,0.00007397,0.00004154,6
9540.00000000,0.00026092,0.00015818,7
9540.95000000,0.00018274,0.00001257,5
9545.00000000,0.00013838,0.00005198,2
9550.00000000,0.00117454,0.00059528,6
9560.00000000,0.00025032,0.00010463,4
9565.00000000,0.00022906,0.00009690,4
9565.45833333,0.00039669,0.00020683,6
9570.00000000,0.00057562,0.00033193,7
9570.32500000,0.00045873,0.00016137,2
9570.43333333,0.00017375,0.00002562,3
9575.00000000,0.00035324,0.00026588,8
9575.26666667,0.00019910,0.00006572,1
9575.27500000,0.00020320,0.00006800,16
9580.00000000,0.00027712,0.00014920,6
9585.00000000,0.00018562,0.00007847,4
9585.75833333,0.00006485,0.00001545,0
9585.89166667,0.00016070,0.00001717,5
9590.00000000,0.00070899,0.00028435,2
9595.00000000,0.00012147,0.00005912,22
9600.00000000,0.00158225,0.00059923,2
9605.00000000,0.00010492,0.00005142,6
9609.37500000,0.00004329,0.00002429,6
9610.00000000,0.00078080,0.00030906,2
9611.82500000,0.00009313,0.00007317,10
9615.00000000,0.00007495,0.00003619,4
9619.14166667,0.00005123,0.00003327,7
9620.00000000,0.00025825,0.00011653,4
9624.98333333,0.00043249,0.00266361,25
9626.89166667,0.00011257,0.00006723,7
9629.55833333,0.01599529,0.00554528,2
9630.00000000,0.00056209,0.00030222,6
9635.00000000,0.00004598,0.00001298,1
9635.40000000,0.00199324,0.00019483,5
9635.43333333,0.00211438,0.00010440,9
9640.00000000,0.00018473,0.00013051,8
9645.00000000,0.00024041,0.00009929,4
9650.00000000,0.00080801,0.00031727,2
9653.22500000,0.00009367,0.00004659,6
9653.24166667,0.00009788,0.00004419,4
9654.72500000,0.00004000,0.00008400,21
9654.75000000,0.00006040,0.00007418,13
9655.00000000,0.00009589,0.00002754,1
9660.00000000,0.00022019,0.00004852,0
9665.00000000,0.00010611,0.00003310,1
9670.00000000,0.00053859,0.00022469,4
9675.00000000,0.00012445,0.00009697,10
9679.95833333,0.00014105,0.00008096,18
9680.00000000,0.00021458,0.00011661,6
9684.99166667,0.00003623,0.00002720,8
9689.21666667,0.00026004,0.00004836,3
9689.31666667,0.00016032,0.00005602,2
9689.33333333,0.00017186,0.00005323,1
9690.02500000,0.00018056,0.00007532,4
9700.00000000,0.00195530,0.00116987,7
9705.00000000,0.00015838,0.00004910,1
9710.00000000,0.00057133,0.00027511,4
9716.81666667,0.00005108,0.00001618,1
9719.45000000,0.00020732,0.00036961,19
9720.00000000,0.00038504,0.00015310,2
9724.94166667,0.00006651,0.00001984,1
9724.97500000,0.00004021,0.00004043,24
9725.05000000,0.00010941,0.00001270,5
9726.65833333,0.00003849,0.00001316,2
9730.00000000,0.00020592,0.00008895,4
9740.00000000,0.00030959,0.00015340,6
9745.00000000,0.00008634,0.00003629,4
9745.61666667,0.00011182,0.00003557,1
9750.00000000,0.00067641,0.00047140,8
9760.00000000,0.00025906,0.00012204,4
9764.91666667,0.00034535,0.00003863,5
9765.01666667,0.00008840,0.00001566,3
9765.62500000,0.00052718,0.00019049,2
9770.00000000,0.00039357,0.00016244,4
9775.01666667,0.00090476,0.00030325,16
9780.00000000,0.00029183,0.00018677,7
9781.91666667,0.00263098,0.00002719,9
9781.94166667,0.00230060,0.00003429,9
9782.03333333,0.00132636,0.00001269,9
9785.00000000,0.00010551,0.00005306,6
9788.61666667,0.00109727,0.00049719,4
9789.32500000,0.00010637,0.00013114,13
9789.39166667,0.00005757,0.00028280,25
9800.00000000,0.00118995,0.00045873,2
9805.00000000,0.00026999,0.00010129,2
9810.00000000,0.00034474,0.00010972,1
9814.44166667,0.00007586,0.00003608,4
9820.00000000,0.00034810,0.00026106,8
9825.00000000,0.00019524,0.00004605,0
9827.20833333,0.00031653,0.00010669,16
9830.00000000,0.00028670,0.00011028,2
9832.10833333,0.00004733,0.00003120,7
9833.32500000,0.00010055,0.00001266,5
9833.37500000,0.00015606,0.00002125,3
9833.65833333,0.00007529,0.00001280,3
9833.67500000,0.00006894,0.00001399,0
9834.25833333,0.00022800,0.00022095,11
9835.00000000,0.00006581,0.00002461,2
9836.36666667,0.00010780,0.00002500,0
9836.38333333,0.00011102,0.00002237,0
9837.50000000,0.00015126,0.00001566,5
9840.00000000,0.00051084,0.00015257,1
9840.55833333,0.00015374,0.00004897,1
9841.15833333,0.00007784,0.00003524,4
9841.17500000,0.00008452,0.00003322,2
9841.26666667,0.00006165,0.00001338,0
9841.27500000,0.00006117,0.00001402,0
9843.73333333,0.00007784,0.00002249,1
9844.22500000,0.00022022,0.00002661,5
9844.23333333,0.00022246,0.00002656,5
9845.00000000,0.00016638,0.00005109,1
9847.77500000,0.00012576,0.00004636,2
9850.00000000,0.00143872,0.00074245,6
9850.70000000,0.00003519,0.00005861,19
9852.15000000,0.00003943,0.00001689,4
9853.81666667,0.00004812,0.00002489,6
9853.85833333,0.00003572,0.00002127,7
9856.95000000,0.00013589,0.00001418,5
9860.00000000,0.00038224,0.00024180,7
9863.01666667,0.00010588,0.00003265,1
9865.00000000,0.00017412,0.00006809,2
9865.47500000,0.00022619,0.00001301,9
9868.67500000,0.00037861,0.00009787,0
9868.79166667,0.00020449,0.00045452,-1
9870.00000000,0.00030967,0.00009836,1
9871.50000000,0.00012672,0.00001415,5
9871.53333333,0.00011390,0.00001207,5
9875.00000000,0.00032103,0.00012031,2
9880.00000000,0.00062080,0.00017378,1
9883.04166667,0.00064634,0.00052803,10
9885.00000000,0.00016472,0.00008341,6
9890.00000000,0.00025064,0.00006696,1
9891.50833333,0.00105255,0.00008936,5
9893.30833333,0.00727889,0.00425540,7
9896.60833333,0.01582072,0.00166941,5
9898.40833333,0.00137380,0.00028755,0
9898.75000000,0.00004118,0.00003214,10
9900.00000000,0.00048672,0.00030871,7
9900.20833333,0.00006042,0.00001939,1
9902.75000000,0.00006443,0.00001513,0
9905.00000000,0.00017526,0.00006456,2
9910.00000000,0.00015967,0.00005119,1
9919.23333333,0.00047162,0.00012386,0
9919.35000000,0.00014538,0.00008660,7
9920.00000000,0.00042877,0.00016789,2
9925.00000000,0.00014975,0.00007575,6
9930.00000000,0.00014930,0.00018223,13
9934.70833333,0.00124002,0.00016975,3
9939.29166667,0.00013975,0.00001284,5
9939.56666667,0.00005458,0.00003268,7
9939.58333333,0.00005825,0.00002835,22
9940.00000000,0.00056498,0.00019726,2
9945.00000000,0.00019255,0.00008002,4
9950.00000000,0.00064448,0.00072194,14
9960.00000000,0.00035327,0.00017614,6
9960.94166667,0.00039789,0.00016858,4
9965.00833333,0.00018497,0.00008240,4
9967.75000000,0.00006456,0.00001304,0
9967.77500000,0.00005696,0.00001431,0
9970.00000000,0.00047017,0.00021247,4
9975.00000000,0.00012891,0.00002187,3
9976.93333333,0.00003801,0.00001286,2
9978.20833333,0.00005155,0.00002844,6
9980.00000000,0.00034104,0.00024072,8
9980.18333333,0.00008706,0.00002088,0
9982.62500000,0.00013559,0.00001408,5
9982.68333333,0.00010252,0.00001177,5
9983.55833333,0.00700605,0.00120392,3
9983.57500000,0.00715342,0.00116748,3
9984.76666667,0.00006862,0.00002059,1
9984.78333333,0.00007600,0.00001649,0
9984.90833333,0.00009720,0.00001459,3
9984.95000000,0.00014566,0.00002702,3
9985.02500000,0.00012701,0.00002412,12
9985.05833333,0.00006316,0.00004576,8
9985.10000000,0.00003850,0.00001815,4
9985.15833333,0.00007733,0.00003055,2
9985.18333333,0.00005566,0.00003623,7
9985.43333333,0.17005444,0.10402306,7
9985.64166667,0.00018217,0.00010668,7
9985.76666667,0.00005483,0.00003719,8
9985.77500000,0.00004925,0.00003743,8
9986.27500000,0.00003731,0.00001395,2
9988.74166667,0.00278978,0.00091459,1
9990.00000000,0.00053148,0.00018145,2
9995.61666667,0.00040069,0.00008850,0
10000.00000000,0.00093984,0.00166942,19
10004.75833333,0.00009255,0.00002256,0
10004.77500000,0.00008963,0.00002426,1
10005.00000000,0.00018068,0.00007198,2
10010.00000000,0.00051758,0.00021030,2
10020.00000000,0.00031286,0.00003608,5
10024.80000000,0.00046260,0.00005754,5
10024.90000000,0.00034981,0.00005893,3
10025.01666667,0.00020008,0.00007829,2
10030.00000000,0.00041403,0.00023383,6
10032.20833333,0.00005721,0.00001833,1
10035.30000000,0.00015178,0.00005384,2
10040.00000000,0.00017256,0.00009914,18
10041.76666667,0.00249519,0.00020103,5
10042.61666667,0.00022969,0.00008747,2
10043.72500000,0.00009217,0.00019338,21
10044.12500000,0.00014291,0.00007341,6
10044.14166667,0.00014732,0.00006998,4
10044.45000000,0.00021522,0.00006153,1
10045.01666667,0.00005441,0.00001281,0
10048.82500000,0.00018626,0.00006109,1
10048.84166667,0.00018884,0.00006264,16
10050.00000000,0.00057239,0.00031020,6
10057.30000000,0.00008986,0.00007559,10
10060.00000000,0.00013344,0.00003597,1
10064.20833333,0.00158567,0.00021781,3
10065.00833333,0.00008184,0.00003586,4
10065.46666667,0.00060221,0.00001476,9
10065.49166667,0.00066420,0.00001227,9
10065.67500000,0.00064776,0.00008795,3
10065.78333333,0.00026488,0.00001191,9
10070.00000000,0.00055867,0.00021959,2
10073.51666667,0.00003600,0.00006126,19
10073.72500000,0.00539999,0.00020636,9
10073.77500000,0.00492085,0.00013328,9
10074.62500000,0.00040725,0.00006159,3
10074.63333333,0.00041020,0.00006071,3
10075.00000000,0.00011688,0.00006838,7
10076.10833333,0.00236198,0.00004251,9
10078.13333333,0.00003588,0.00001275,2
10085.00000000,0.00005816,0.00003584,7
10086.82500000,0.00009037,0.00002377,0
10086.85833333,0.00007542,0.00002765,2
10088.38333333,0.00003294,0.00001681,6
10090.00000000,0.00055815,0.00023032,4
10094.08333333,0.04289809,0.08137284,21
10095.37500000,0.00010808,0.00001347,5
10095.56666667,0.00038580,0.00036954,11
10095.57500000,0.00039003,0.00036844,11
10096.35000000,0.00045574,0.00011875,0
10096.47500000,0.00306040,0.00061764,0
10096.71666667,0.00003493,0.00003279,11
10096.90000000,0.00598605,0.00814467,27
10097.09166667,0.00003734,0.00004187,14
10098.11666667,0.00004039,0.00005835,17
10099.34166667,0.00004118,0.00017972,-1
10100.00000000,0.00224615,0.00072266,1
10100.60000000,0.00095828,0.00027836,1
10101.20833333,0.00009663,0.00001480,3
10101.24166667,0.00005793,0.00002033,2
10101.41666667,0.02642773,0.00208310,5
10109.01666667,0.00170210,0.00011522,5
10110.00000000,0.00073671,0.00027144,2
10113.38333333,0.00004925,0.00001163,0
10118.82500000,0.00275180,0.00023808,5
10120.00000000,0.00013480,0.00005219,2
10125.00000000,0.00030167,0.00036257,13
10130.00000000,0.00081774,0.00021537,0
10138.51666667,0.00051560,0.00002808,9
10138.53333333,0.00053225,0.00002674,9
10138.90000000,0.00747414,0.00101472,3
10140.00000000,0.00004744,0.00002739,7
10145.88333333,0.00006953,0.00001817,0
10150.00000000,0.00142673,0.00188761,13
10155.15000000,0.00209233,0.00056575,1
10156.25000000,0.00042312,0.00016341,2
10160.00000000,0.00004564,0.00002701,7
10170.00000000,0.00101876,0.00029287,1
10175.00000000,0.00020918,0.00012295,7
10180.00000000,0.00025295,0.00018312,8
10190.00000000,0.00106333,0.00047753,4
10196.22500000,0.00007589,0.00002005,-1
10196.25833333,0.00005501,0.00001805,1
10198.96666667,0.00009480,0.00001344,3
10199.06666667,0.00034103,0.00001197,9
10199.10000000,0.00024835,0.00001166,9
10200.00000000,0.00130967,0.00065909,6
10208.99166667,0.00006184,0.00002156,2
10209.28333333,0.10961956,0.06855083,7
10209.49166667,0.00012597,0.00007368,7
10209.62500000,0.00004604,0.00001851,2
10210.00000000,0.00122658,0.00050246,20
10220.00000000,0.00014994,0.00018640,13
10225.00000000,0.00017761,0.00006953,2
10230.00000000,0.00141330,0.00051484,2
10234.36666667,0.00006157,0.00001833,1
10234.38333333,0.00006493,0.00001712,0
10239.98333333,0.00012699,0.00004707,2
10244.99166667,0.00006945,0.00002431,2
10250.00000000,0.00217095,0.00061423,1
10250.92500000,0.00091688,0.00003647,9
10260.00000000,0.00011485,0.00011718,24
10264.99166667,0.00006259,0.00003145,6
10270.00000000,0.00170139,0.00083369,6
10270.62500000,0.00007737,0.00001618,0
10270.63333333,0.00007724,0.00001628,0
10280.00000000,0.00006630,0.00011263,19
10283.96666667,0.00728074,0.00093437,3
10283.97500000,0.00729928,0.00091834,5
10284.99166667,0.00006987,0.00002440,2
10290.00000000,0.00188201,0.00085224,4
10300.00000000,0.00158140,0.00095757,7
10310.00000000,0.00198298,0.00088369,4
10313.00833333,0.00016122,0.00004975,1
10320.00000000,0.00018895,0.00013409,8
10325.00000000,0.00009599,0.00002686,1
10330.00000000,0.00206244,0.00098138,4
10336.17500000,0.00233553,0.00061588,0
10336.45833333,0.00008737,0.00001427,3
10336.48333333,0.00007765,0.00001353,3
10340.00000000,0.00023302,0.00013724,7
10345.00000000,0.00017474,0.00006204,2
10350.00000000,0.00249171,0.00100566,2
10351.56666667,0.00012361,0.00006637,6
10360.00000000,0.00029337,0.00011707,2
10365.00000000,0.00023381,0.00010931,4
10365.78333333,0.00054495,0.00019105,2
10370.00000000,0.00208775,0.00095093,4
10370.26666667,0.00009501,0.00001917,0
10370.29166667,0.00010613,0.00001851,3
10373.55833333,0.00105023,0.00001975,9
10373.58333333,0.00107289,0.00002324,9
10375.00000000,0.00012111,0.00002693,0
10380.00000000,0.00023045,0.00015772,8
10385.00000000,0.00029104,0.00011677,2
10390.00000000,0.00202046,0.00090830,4
10390.62500000,0.00004167,0.00002732,7
10394.00833333,0.00034276,0.00014447,4
10400.00000000,0.00161263,0.00091596,18
10405.00000000,0.00026336,0.00010817,20
10410.00000000,0.00172806,0.00078110,4
10420.00000000,0.00026779,0.00014320,6
10422.54166667,0.00005015,0.00001712,2
10425.00000000,0.00012633,0.00011950,11
10430.00000000,0.00146046,0.00073842,6
10440.00000000,0.00020153,0.00011834,7
10444.99166667,0.00007218,0.00003196,4
10450.00000000,0.00106961,0.00061019,18
10452.22500000,0.00011103,0.00001773,3
10460.00000000,0.00025616,0.00009294,2
10465.00000000,0.00008186,0.00004681,18
10470.00000000,0.00108658,0.00057489,6
10475.00000000,0.00025862,0.00005800,0
10480.00000000,0.00025850,0.00018350,8
10485.00000000,0.00012279,0.00006001,6
10490.00000000,0.00124791,0.00054729,4
10498.28333333,0.00020977,0.00009461,4
10500.00000000,0.00082902,0.00129047,17
10501.16666667,0.00004875,0.00001390,1
10501.34166667,0.01410891,0.00236876,3
10505.00000000,0.00018234,0.00007964,4
10510.00000000,0.00143296,0.00067283,4
10514.15000000,0.00031604,0.00006793,0
10520.00000000,0.00030781,0.00017311,6
10525.00000000,0.00016822,0.00030556,19
10530.00000000,0.00148331,0.00070623,4
10530.51666667,0.00004687,0.00001783,2
10540.00000000,0.00017259,0.00011509,15
10545.00000000,0.00015121,0.00008234,6
10546.87500000,0.00004306,0.00001742,2
10550.00000000,0.00230129,0.00043415,12
10558.65833333,0.00013940,0.00001586,5
10558.67500000,0.00013562,0.00001630,5
10560.00000000,0.00022058,0.00012419,6
10564.99166667,0.00012336,0.00004332,2
10567.33333333,0.00011744,0.00001413,5
10570.00000000,0.00169618,0.00074482,4
10575.98333333,0.00023024,0.00009046,2
10576.52500000,0.00016342,0.00002131,3
10576.55833333,0.00016406,0.00001375,5
10580.00000000,0.00029026,0.00011298,2
10585.00000000,0.00013698,0.00006839,6
10590.00000000,0.00144459,0.00070013,22
10598.71666667,0.00003980,0.00001158,1
10600.00000000,0.00041417,0.00018171,4
10605.00000000,0.00010406,0.00005682,6
10610.00000000,0.00142068,0.00067158,4
10614.60833333,0.00512189,0.00131929,0
10616.23333333,0.00017160,0.00001808,5
10620.00000000,0.00020129,0.00013655,8
10625.00000000,0.00039184,0.00034882,11
10628.09166667,0.00046745,0.00015992,2
10630.00000000,0.00136835,0.00063458,4
10634.64166667,0.00009408,0.00002792,1
10635.62500000,0.00018594,0.00003168,3
10635.64166667,0.00018004,0.00003265,3
10637.18333333,0.00012588,0.00001587,5
10639.68333333,0.00021446,0.00013426,7
10640.00000000,0.00024587,0.00007708,1
10644.64166667,0.01357355,0.00136718,5
10644.99166667,0.00011104,0.00003516,1
10650.00000000,0.00084139,0.00097308,14
10660.00000000,0.00012758,0.00007989,7
10662.05000000,0.00014634,0.00013906,11
10664.99166667,0.00013833,0.00005610,2
10670.00000000,0.00129468,0.00064707,6
10675.00000000,0.00017472,0.00006655,2
10680.00000000,0.00018928,0.00009943,6
10683.95833333,0.00006426,0.00003286,6
10683.99166667,0.00007661,0.00003291,4
10684.03333333,0.00008834,0.00003852,4
10685.00000000,0.00017131,0.00006852,2
10690.00000000,0.00132335,0.00065031,6
10691.35833333,0.00820207,0.00288739,2
10697.29166667,0.00717586,0.00327893,4
10698.08333333,0.00054816,0.00008963,3
10699.90000000,0.00031289,0.00016981,6
10700.00000000,0.00115267,0.00089814,10
10700.95833333,0.00005481,0.00002048,2
10700.98333333,0.00004949,0.00002371,4
10705.00000000,0.00017632,0.00006896,2
10707.70833333,0.00007705,0.00002477,1
10710.00000000,0.00125828,0.00059141,4
10711.86666667,0.00016523,0.00001990,5
10711.88333333,0.00016069,0.00002040,3
10712.90833333,0.00012721,0.00002621,0
10720.00000000,0.00014997,0.00008817,7
10725.00000000,0.00017940,0.00011352,7
10730.00000000,0.00091130,0.00055322,7
10740.00833333,0.00015035,0.00005567,2
10742.19166667,0.00008534,0.00002478,1
10744.37500000,0.00036935,0.00029037,10
10745.00000000,0.00014558,0.00005669,2
10750.00000000,0.00062749,0.00061147,11
10760.00000000,0.00014139,0.00008124,18
10765.00000000,0.00010324,0.00004950,4
10769.25833333,0.00161556,0.00006623,9
10770.00000000,0.00072403,0.00043211,7
10773.35000000,0.00125412,0.00015170,5
10773.55000000,0.01578188,0.00155317,5
10775.00000000,0.00011921,0.00003106,0
10780.00000000,0.00020442,0.00007172,2
10782.50833333,0.00750525,0.00086248,5
10790.00000000,0.00071071,0.00035766,6
10794.66666667,0.00005397,0.00001436,1
10794.67500000,0.00005450,0.00001425,0
10795.80833333,0.00010314,0.00001808,3
10795.83333333,0.00009300,0.00002301,0
10800.00000000,0.00180899,0.00142227,10
10802.90833333,0.00003976,0.00004712,13
10806.96666667,0.00008716,0.00003352,2
10806.98333333,0.00008412,0.00003443,20
10810.00000000,0.00068443,0.00035325,6
10820.00000000,0.00020374,0.00011592,18
10825.00000000,0.00013161,0.00007371,6
10830.00000000,0.00076552,0.00038643,6
10836.82500000,0.00035043,0.00006846,12
10840.00000000,0.00013885,0.00006910,6
10844.99166667,0.00006333,0.00002763,4
10850.00000000,0.00022790,0.00087724,26
10860.00000000,0.00014766,0.00006506,4
10863.50000000,0.00004585,0.00001156,0
10865.00833333,0.00007023,0.00003014,4
10870.00000000,0.00112984,0.00054545,4
10870.08333333,0.00025215,0.00013285,6
10874.99166667,0.00029497,0.00018365,7
10880.00000000,0.00007986,0.00008251,14
10883.70833333,0.00003574,0.00002983,10
10884.15833333,0.00004818,0.00003362,8
10884.60833333,0.00005943,0.00001908,1
10884.63333333,0.00005112,0.00002363,4
10884.99166667,0.00007482,0.00003084,4
10890.00000000,0.00128095,0.00071346,6
10900.00000000,0.00099023,0.00035605,2
10904.52500000,0.00003727,0.00008784,23
10905.00833333,0.00003506,0.00003675,14
10906.53333333,0.00004167,0.00002175,6
10910.00000000,0.00131421,0.00074207,6
10925.00000000,0.00016709,0.00002185,3
10930.00000000,0.00144222,0.00080582,6
10937.50000000,0.00060267,0.00021138,2
10940.00000000,0.00013393,0.00008961,15
10945.00833333,0.00005359,0.00002264,4
10950.00000000,0.00170290,0.00043760,0
10960.00000000,0.00009326,0.00012137,13
10970.00000000,0.00139839,0.00073841,6
10975.00000000,0.00039953,0.00011093,1
10980.00000000,0.00022126,0.00007569,2
10985.00000000,0.00006367,0.00003324,6
10990.00000000,0.00127123,0.00065488,6
10991.55000000,0.00032643,0.00002591,5
11000.00000000,0.00157501,0.00114201,8
11010.00000000,0.00114670,0.00059814,6
11011.27500000,0.00007373,0.00001181,3
11011.82500000,0.00010313,0.00001490,3
11012.85833333,0.00015124,0.00002397,3
11017.55833333,0.00008857,0.00002847,1
11020.00000000,0.00015176,0.00017418,14
11025.53333333,0.00010645,0.00001474,3
11030.00000000,0.00115654,0.00051774,4
11039.99166667,0.00017869,0.00015317,10
11044.99166667,0.00006057,0.00002729,4
11050.00000000,0.00115640,0.00044163,2
11060.00000000,0.00025603,0.00012919,6
11063.40000000,0.00010939,0.00037155,26
11063.46666667,0.00014555,0.00040433,23
11063.55000000,0.00004466,0.00088443,-1
11065.00000000,0.00004506,0.00002962,7
11070.00000000,0.00086960,0.00050106,18
11073.15833333,0.00009869,0.00004820,6
11073.19166667,0.00010942,0.00004065,2
11075.00000000,0.00017673,0.00005849,16
11078.53333333,0.00067428,0.00026217,2
11079.16666667,0.01109449,0.00270440,0
11079.95833333,0.00010105,0.00006130,7
11079.99166667,0.00014573,0.00008604,7
11080.34166667,0.01419509,0.00161148,5
11080.96666667,0.00100950,0.00005800,9
11080.97500000,0.00100830,0.00005768,9
11084.99166667,0.00005813,0.00003003,6
11090.00000000,0.00083156,0.00044562,6
11090.28333333,0.00073313,0.00004306,9
11092.49166667,0.00154197,0.00041345,1
11100.00000000,0.00017843,0.00011091,7
11105.00000000,0.00005130,0.00002138,4
11110.00000000,0.00089805,0.00050524,6
11120.00000000,0.00023541,0.00007729,1
11130.00000000,0.00098808,0.00055950,18
11130.62500000,0.00022768,0.00002529,5
11132.80833333,0.00004024,0.00003356,10
11140.00000000,0.00013838,0.00008908,7
11144.99166667,0.00006550,0.00002043,1
11150.00000000,0.00087014,0.00069256,10
11158.36666667,0.00011884,0.00008453,8
11158.37500000,0.00011741,0.00008480,8
11160.00000000,0.00019884,0.00008431,4
11170.00000000,0.00073220,0.00040786,6
11172.02500000,0.00006977,0.00003060,4
11174.99166667,0.00021980,0.00005540,0
11175.11666667,0.00022067,0.00002415,5
11176.90833333,0.00029454,0.00003917,3
11177.70833333,0.00163915,0.00114221,8
11180.00000000,0.00018623,0.00011050,7
11183.63333333,0.00008716,0.00002635,1
11190.00000000,0.00065905,0.00034867,6
11190.95000000,0.00004945,0.00001696,2
11200.00000000,0.00037440,0.00022101,7
11206.39166667,0.00009548,0.00005530,7
11210.00000000,0.00068274,0.00037886,6
11220.00000000,0.00019605,0.00007975,20
11225.00000000,0.00005561,0.00011634,21
11225.04166667,0.00007572,0.00009282,13
11230.00000000,0.00079286,0.00043552,6
11230.35833333,0.00005436,0.00001424,0
11232.65833333,0.00019312,0.00002634,3
11232.76666667,0.00008654,0.00002207,0
11232.77500000,0.00008519,0.00002223,0
11239.36666667,0.00061581,0.00003107,9
11239.37500000,0.00062344,0.00002994,9
11239.47500000,0.00029538,0.00002650,5
11240.00000000,0.00018430,0.00010565,18
11241.06666667,0.00005854,0.00002320,2
11241.07500000,0.00005961,0.00002312,2
11250.00000000,0.00101859,0.00053578,6
11260.00000000,0.00020166,0.00009467,4
11260.39166667,0.00065887,0.00004025,9
11264.93333333,0.00005140,0.00001866,2
11270.00000000,0.00120920,0.00063339,6
11275.00000000,0.00012677,0.00013957,14
11280.00000000,0.00027413,0.00015720,18
11285.00000000,0.00005409,0.00003186,7
11287.16666667,0.00004046,0.00003563,-1
11287.20833333,0.00006121,0.00003807,7
11290.00000000,0.00150995,0.00080382,6
11290.11666667,0.00003676,0.00006257,19
11291.61666667,0.00017146,0.00012470,8
11291.64166667,0.00017957,0.00011301,7
11299.01666667,0.00019901,0.00025649,13
11300.00000000,0.00032785,0.00020276,7
11305.00000000,0.00007173,0.00004326,7
11306.95000000,0.00004069,0.00001805,4
11307.03333333,0.00003312,0.00001597,4
11310.00000000,0.00159568,0.00083788,6
11318.77500000,0.00343511,0.00186793,6
11320.00000000,0.00032179,0.00016186,6
11325.00000000,0.00005583,0.00007403,13
11328.12500000,0.00026948,0.00012445,4
11328.15000000,0.00028503,0.00011547,2
11328.25000000,0.00012450,0.00002524,0
11330.00000000,0.00171470,0.00091758,6
11340.00000000,0.00037544,0.00019583,6
11344.48333333,0.00018561,0.00003594,12
11345.00000000,0.00003296,0.00003375,24
11347.08333333,0.00005016,0.00001418,1
11347.14166667,0.00005498,0.00001635,1
11350.00000000,0.00217984,0.00095806,4
11352.90833333,0.00007750,0.00005637,8
11352.99166667,0.00003666,0.00010558,-1
11353.52500000,0.00006066,0.00001232,0
11360.00000000,0.00038415,0.00021480,6
11365.00833333,0.00003798,0.00002021,6
11370.00000000,0.00216848,0.00112409,6
11374.28333333,0.00004780,0.00002379,6
11375.00000000,0.00010919,0.00013307,13
11376.72500000,0.00007388,0.00001643,0
11376.73333333,0.00007384,0.00001582,0
11380.00000000,0.00040761,0.00021210,6
11385.01666667,0.00003520,0.00002319,7
11390.00000000,0.00226422,0.00114810,6
11395.67500000,0.00011090,0.00004862,4
11395.80000000,0.00013977,0.00002695,12
11400.00000000,0.00024022,0.00023407,11
11406.25000000,0.00008076,0.00004461,6
11410.00000000,0.00231419,0.00116325,6
11418.70833333,0.00029741,0.00033214,14
11418.78333333,0.00015931,0.00024575,17
11420.00000000,0.00036340,0.00023809,7
11425.00000000,0.00013785,0.00010358,8
11428.75000000,0.00051229,0.00007539,3
