freq,int_h2o,int_d2o,cluster
6691.18166000,0.00068092,0.00053378,2
6696.22421000,0.00002273,0.00001467,5
6698.77529000,0.00065482,0.00002878,3
6699.58591000,0.00036033,0.00029018,0
6702.32773000,0.00002309,0.00001603,2
6702.99530000,0.00040752,0.00001392,3
6704.55694000,0.00097736,0.00003721,3
6706.57158000,0.00001584,0.00003591,12
6706.58350000,0.00001532,0.00003770,12
6708.20475000,0.00002933,0.00001260,18
6708.24051000,0.00001589,0.00001219,2
6708.41932000,0.00099250,0.00099366,1
6709.20610000,0.00014094,0.00001221,3
6717.62228000,0.00002473,0.00009973,14
6717.63420000,0.00001919,0.00010501,14
6717.71765000,0.00001587,0.00003385,10
6718.81437000,0.00023334,0.00017799,2
6720.24488000,0.00020503,0.00001464,3
6720.32833000,0.00054212,0.00002314,3
6720.37601000,0.00288393,0.00004803,3
6720.49522000,0.09334319,0.00473820,3
6720.68596000,0.00014336,0.00007982,23
6720.73364000,0.00029507,0.00007244,7
6721.71116000,0.00031158,0.00001105,3
6721.75884000,0.00038851,0.00001895,3
6721.85421000,0.00048878,0.00002581,3
6721.88997000,0.00091766,0.00003052,3
6722.04494000,0.23537106,0.01133804,3
6722.21184000,0.00069109,0.00003001,3
6722.24760000,0.00050917,0.00001605,3
6722.29528000,0.00043966,0.00002043,3
6722.34297000,0.00035990,0.00001906,3
6722.43834000,0.00025365,0.00001787,3
6725.66891000,0.00002557,0.00001103,18
6726.96829000,0.00001607,0.00003080,10
6729.92468000,0.00001441,0.00001710,4
6730.04389000,0.00003545,0.00031199,16
6737.11300000,0.00021212,0.00018810,0
6743.86024000,0.00003220,0.00024055,16
6747.65110000,0.00011708,0.00002342,7
6747.93720000,0.00003171,0.00001137,11
6749.57037000,0.00002259,0.00004640,10
6751.89495000,0.00002345,0.00022475,16
6753.36123000,0.00002515,0.00002256,0
6753.46851000,0.00004378,0.00002820,5
6753.48043000,0.00004504,0.00003160,2
6753.65925000,0.00008027,0.00005530,2
6753.71885000,0.00012664,0.00009196,2
6753.73077000,0.00012551,0.00009359,2
6753.84998000,0.00009894,0.00003786,11
6753.89767000,0.00007666,0.00003953,8
6754.26722000,0.00004557,0.00002860,5
6754.37450000,0.00040934,0.00030055,2
6754.38643000,0.00041924,0.00030830,2
6754.54140000,0.00012964,0.00009097,2
6754.67253000,0.00035376,0.00026769,2
6754.68445000,0.00037265,0.00028391,2
6754.83942000,0.00100676,0.00075443,2
6754.98247000,0.00028902,0.00021634,2
6755.39970000,0.00046747,0.00034106,2
6755.69773000,0.00038236,0.00028466,2
6756.00767000,0.00002415,0.00002844,4
6756.19841000,0.00007013,0.00005335,2
6756.34146000,0.00006197,0.00005848,0
6756.55603000,0.00001759,0.00002438,6
6756.61564000,0.00004035,0.00003870,1
6756.97327000,0.00005964,0.00005918,1
6756.98519000,0.00006195,0.00005772,0
6757.30705000,0.00277057,0.00004011,3
6757.90310000,0.00267421,0.00222315,0
6759.63163000,0.00001745,0.00001802,1
6760.89525000,0.00004029,0.00003463,0
6762.19463000,0.00051510,0.00001718,3
6762.68339000,0.00003368,0.00002139,5
6765.58018000,0.00001933,0.00007007,9
6767.23719000,0.00003154,0.00002197,2
6768.63194000,0.00002157,0.00005106,12
6768.69154000,0.00006242,0.00001531,7
6769.10877000,0.00005556,0.00004646,0
6772.50624000,0.00004413,0.00011341,12
6774.47319000,0.00002555,0.00001399,8
6774.48511000,0.00002397,0.00001412,5
6775.28381000,0.00086671,0.00004142,3
6776.36862000,0.00040433,0.00002691,3
6776.38054000,0.00037898,0.00002723,3
6777.25077000,0.00043842,0.00002189,3
6781.05354000,0.00002700,0.00002009,2
6781.07738000,0.00002257,0.00002294,1
6783.65231000,0.00001529,0.00001309,0
6789.05249000,0.00010516,0.00001555,13
6789.14785000,0.00031484,0.00007679,7
6792.41419000,0.00001373,0.00001620,4
6792.72413000,0.00003409,0.00002435,2
6793.29634000,0.00001333,0.00004247,9
6800.47274000,0.00001391,0.00008594,20
6804.21591000,0.00001953,0.00006821,9
6806.37360000,0.00008741,0.00002203,7
6806.39744000,0.00007559,0.00001758,7
6810.40287000,0.00055452,0.00013317,7
6816.36333000,0.00005655,0.00005416,1
6816.37526000,0.00005835,0.00005697,1
6835.10303000,0.00087435,0.00001132,3
6837.39185000,0.00013096,0.00013584,1
6841.90989000,0.00002961,0.00001488,8
6841.93373000,0.00003312,0.00001656,8
6842.35096000,0.00009823,0.00011044,4
6844.35368000,0.00001582,0.00002714,15
6848.23990000,0.00232383,0.00187407,0
6848.43063000,0.00011172,0.00011183,1
6859.56478000,0.00001822,0.00006103,9
6860.01778000,0.00004705,0.00001493,17
6865.63253000,0.00001494,0.00001124,2
6866.57429000,0.00011763,0.00009217,2
6866.58621000,0.00012077,0.00009669,2
6869.28034000,0.00009093,0.00010745,4
6874.99046000,0.00002055,0.00001209,5
6875.41962000,0.00001427,0.00001346,0
6876.94550000,0.00610899,0.00010471,3
6889.09292000,0.00002566,0.00002619,1
6889.28366000,0.00006724,0.00007956,4
6895.30373000,0.00012054,0.00014682,4
6905.43652000,0.00007119,0.00020395,12
6906.25906000,0.00002389,0.00001366,5
6906.74782000,0.00227287,0.00214300,0
6910.81285000,0.00006418,0.00005904,0
6910.83670000,0.00006774,0.00006702,1
6916.16535000,0.00020334,0.00019894,1
6916.17727000,0.00020361,0.00019996,1
6922.70994000,0.00008657,0.00080522,16
6925.47560000,0.00001334,0.00002001,6
6926.16701000,0.00014548,0.00012635,0
6926.17893000,0.00015512,0.00013268,0
6931.09035000,0.00001334,0.00001797,6
6931.17380000,0.00002651,0.00002165,0
6931.18572000,0.00003005,0.00002623,0
6931.32877000,0.00858158,0.00830878,1
6931.91290000,0.00003216,0.00002403,2
6931.96058000,0.00005920,0.00004244,2
6932.60431000,0.00003654,0.00044451,16
6933.35533000,0.00008751,0.00001892,7
6936.12099000,0.00041067,0.00039829,1
6936.13291000,0.00043052,0.00041946,1
6936.62167000,0.00001523,0.00007030,14
6936.63359000,0.00001573,0.00006727,14
6938.51709000,0.00010722,0.00009449,0
6944.28682000,0.00002825,0.00001154,11
6945.27626000,0.00003831,0.00030959,16
6946.36106000,0.00002297,0.00001379,5
6955.79052000,0.00003505,0.00002024,5
6957.75747000,0.00003344,0.00002481,2
6968.34326000,0.00002931,0.00001493,8
6970.76321000,0.00003889,0.00013027,9
6972.96858000,0.00005261,0.00003716,2
6974.36333000,0.00042265,0.00036662,0
6974.98322000,0.00009227,0.00029770,9
6978.78599000,0.00001547,0.00001910,4
6981.51588000,0.00002796,0.00002834,1
6981.52781000,0.00002829,0.00002970,1
6983.28018000,0.00001487,0.00001960,6
6994.93885000,0.00161691,0.00041825,7
6996.77467000,0.00024805,0.00001181,3
7005.39351000,0.00007811,0.00007859,1
7008.09956000,0.00098754,0.00025165,7
7008.26645000,0.00043053,0.00010702,7
7010.47182000,0.00001875,0.00002018,1
7010.48374000,0.00001730,0.00002128,4
7014.82296000,0.00019436,0.00001436,3
7014.83488000,0.00019212,0.00001438,3
7016.08658000,0.00005331,0.00019327,9
7018.38732000,0.00005831,0.00001454,7
7018.48269000,0.00071952,0.00019129,7
7018.62574000,0.00028797,0.00007497,7
7018.69726000,0.00007256,0.00001533,7
7019.78207000,0.00003647,0.00004243,4
7019.87743000,0.00002391,0.00013178,14
7020.31851000,0.00008181,0.00005813,2
7020.50924000,0.00006140,0.00005111,0
7021.29602000,0.00003384,0.00002161,5
7021.62981000,0.00002133,0.00001462,2
7022.46428000,0.00133140,0.00001980,3
7022.61925000,0.00062313,0.00001819,3
7022.64309000,0.00069180,0.00001510,3
7026.79157000,0.00002786,0.00002753,1
7032.52554000,0.00006488,0.00005839,0
7032.74012000,0.00021787,0.00017177,2
7032.82356000,0.00031826,0.00025259,2
7032.95469000,0.00018614,0.00016313,0
7033.39577000,0.00119977,0.00097764,0
7033.57458000,0.00069783,0.00056229,0
7033.74147000,0.00005913,0.00005710,1
7033.84876000,0.00018503,0.00015626,0
7033.97989000,0.00172432,0.00139110,0
7034.12294000,0.00126201,0.00101734,0
7034.51633000,0.00042916,0.00034654,0
7034.75475000,0.00030627,0.00025328,0
7034.95741000,0.00087489,0.00070624,0
7035.29119000,0.00058186,0.00046719,0
7035.47001000,0.00014484,0.00012051,0
7035.55346000,0.00023890,0.00019755,0
7035.79187000,0.00019065,0.00015628,0
7036.22103000,0.00021905,0.00017375,2
7036.30447000,0.00004679,0.00002789,5
7036.32832000,0.00007091,0.00005207,2
7036.38792000,0.00002185,0.00001291,5
7041.00132000,0.00135812,0.00001267,3
7041.12053000,0.00027963,0.00026193,0
7041.13245000,0.00029428,0.00026393,0
7047.93930000,0.00002530,0.00002649,1
7064.95047000,0.00028321,0.00027223,1
7070.45794000,0.00001358,0.00001930,6
7071.49506000,0.00052653,0.00002244,3
7073.27127000,0.00024760,0.00001182,3
7076.06077000,0.00031662,0.00034606,1
7083.80938000,0.01981379,0.00039801,3
7083.98819000,0.01093602,0.00022286,3
7088.70888000,0.00003120,0.00002222,2
7091.08114000,0.00002742,0.00002340,0
7095.96872000,0.00001998,0.00003140,15
7095.98064000,0.00002220,0.00003278,6
7107.92542000,0.00002554,0.00001219,8
7118.22510000,0.00002478,0.00002028,0
7127.32077000,0.00009763,0.00001377,13
7127.34461000,0.00012194,0.00001257,13
7131.88648000,0.00051281,0.00001158,3
7138.91983000,0.00003203,0.00003523,1
7138.93175000,0.00003404,0.00003564,1
7142.78221000,0.00005375,0.00001661,17
7152.99845000,0.00004905,0.00003999,0
7153.61834000,0.00021578,0.00001585,3
7154.07133000,0.00007386,0.00001481,7
7154.09517000,0.00008007,0.00001336,13
7157.25422000,0.00002817,0.00002367,0
7157.27806000,0.00003120,0.00002215,2
7160.66360000,0.00005134,0.00004458,0
7162.91666000,0.00002020,0.00001823,0
7162.94050000,0.00001784,0.00002033,4
7164.40678000,0.00002089,0.00004001,10
7164.43062000,0.00002158,0.00004715,10
7169.62814000,0.00001910,0.00001129,5
7170.61758000,0.00002098,0.00002497,4
7171.45205000,0.00001724,0.00001817,1
7171.47589000,0.00001489,0.00002375,15
7181.06031000,0.00002646,0.00002731,1
7187.49762000,0.00037400,0.00044599,4
7190.07254000,0.00004553,0.00001378,17
7190.08446000,0.00004726,0.00001227,7
7192.18254000,0.00002420,0.00001144,8
7194.72170000,0.00002914,0.00001326,8
7195.74690000,0.00002983,0.00002584,0
7197.89267000,0.00010172,0.00001383,13
7197.95227000,0.00003934,0.00002629,5
7201.34974000,0.00002781,0.00002497,0
7205.39093000,0.00081193,0.00081892,1
7205.58167000,0.00005226,0.00002758,8
7206.07042000,0.00003311,0.00002859,0
7206.57110000,0.00015862,0.00013022,0
7206.77376000,0.00004957,0.00004196,0
7206.78568000,0.00004918,0.00004144,0
7206.95257000,0.00004694,0.00003257,2
7206.98833000,0.00003159,0.00001629,8
7207.11946000,0.00007549,0.00005707,2
7207.16715000,0.00011709,0.00009127,2
7207.58438000,0.00008450,0.00006940,0
7208.21619000,0.00008183,0.00006126,2
7208.96721000,0.00002413,0.00001508,5
7209.06258000,0.00001732,0.00001850,1
7209.11026000,0.00003579,0.00002336,5
7209.24139000,0.00012182,0.00010900,0
7209.68246000,0.00244072,0.00001976,3
7210.11162000,0.00005301,0.00005906,4
7214.92767000,0.00001372,0.00002385,15
7218.49203000,0.00002016,0.00004164,10
7218.87350000,0.00016010,0.00004185,7
7218.95695000,0.00004884,0.00001217,7
7219.12384000,0.00005552,0.00004816,0
7223.48690000,0.00068560,0.00051716,2
7223.64187000,0.00139236,0.00104270,2
7223.74916000,0.00141400,0.00105449,2
7224.15447000,0.00096980,0.00072808,2
7224.17831000,0.00109759,0.00082521,2
7224.24984000,0.00019413,0.00014515,2
7224.57170000,0.00114440,0.00087099,2
7224.58363000,0.00116514,0.00088862,2
7224.72668000,0.00432630,0.00326471,2
7224.94125000,0.00144040,0.00109065,2
7225.09623000,0.00134078,0.00101411,2
7225.26312000,0.00355552,0.00306765,0
7225.76380000,0.00222078,0.00167355,2
7226.21679000,0.00094966,0.00072975,2
7226.37177000,0.00215226,0.00163521,2
7227.12278000,0.00074134,0.00056126,2
7227.25391000,0.00085424,0.00064779,2
7227.39697000,0.00040408,0.00029226,2
7228.35064000,0.00097666,0.00096789,1
7229.00629000,0.00106784,0.00001408,3
7232.76138000,0.00002503,0.00003168,4
7240.11660000,0.00003627,0.00001218,11
7240.15236000,0.00005763,0.00001190,7
7240.20004000,0.00003960,0.00004193,1
7240.42654000,0.00023091,0.00023994,1
7241.24908000,0.00001721,0.00001794,1
7247.22147000,0.00001633,0.00001336,0
7248.31820000,0.00011544,0.00011687,1
7253.21770000,0.00005506,0.00121707,19
7253.26538000,0.00009813,0.00063167,20
7259.16624000,0.00001565,0.00001390,0
7259.17816000,0.00001590,0.00001373,0
7260.69212000,0.00002970,0.00004282,6
7260.99014000,0.00003635,0.00004192,4
7264.36377000,0.00013221,0.00012405,0
7264.37569000,0.00013860,0.00013048,0
7268.44072000,0.00101459,0.00096149,1
7272.35079000,0.00013492,0.00012421,0
7278.80001000,0.00002368,0.00002799,4
7279.38414000,0.00003563,0.00003011,0
7284.83200000,0.00025885,0.00004952,7
7284.89161000,0.00061685,0.00001090,3
7288.21754000,0.00007541,0.00009924,6
7288.22947000,0.00008135,0.00010482,4
7289.60037000,0.00004193,0.00004563,1
7290.12489000,0.00010107,0.00010074,1
7290.13681000,0.00010175,0.00010123,1
7290.48252000,0.00228534,0.00217427,1
7291.90111000,0.00005354,0.00005338,1
7296.80061000,0.00001347,0.00184221,19
7296.89598000,0.00004366,0.00009629,10
7298.55299000,0.00002089,0.00005057,12
7302.59418000,0.00001974,0.00002456,4
7303.88165000,0.00004835,0.00003043,5
7303.92933000,0.00006180,0.00002503,11
7305.50289000,0.00001806,0.00002360,4
7309.57985000,0.00003330,0.00006137,10
7310.50968000,0.00044010,0.00001298,3
7312.01172000,0.00001363,0.00002104,6
7313.95483000,0.00016212,0.00001176,3
7314.02636000,0.00005084,0.00003356,5
7316.48207000,0.00006956,0.00005891,0
7317.84105000,0.00001306,0.00001980,6
7317.93642000,0.00002342,0.00002117,0
7317.98410000,0.00004872,0.00004878,1
7318.13908000,0.01483748,0.01487646,1
7318.29405000,0.00004516,0.00004313,1
7318.32981000,0.00001926,0.00001590,0
7318.42518000,0.00002072,0.00001306,5
7318.58015000,0.00001699,0.00001510,0
7318.72320000,0.00002118,0.00002322,1
7318.73512000,0.00002576,0.00002309,0
7319.29541000,0.00003385,0.00001180,11
7325.43468000,0.00001802,0.00013669,16
7326.29299000,0.00059991,0.00060175,1
7329.21362000,0.00019863,0.00004578,7
7329.26130000,0.00009012,0.00016228,15
7334.74493000,0.00016232,0.00001716,13
7337.76093000,0.00006034,0.00002036,11
7342.68427000,0.00008241,0.00001408,13
7344.09094000,0.00002355,0.00001645,2
7347.09501000,0.00006446,0.00006371,1
7347.17846000,0.00005929,0.00005871,1
7347.41688000,0.00016857,0.00016617,1
7347.42880000,0.00017080,0.00016590,1
7347.66722000,0.00040368,0.00034328,0
7349.90835000,0.00002278,0.00001086,8
7354.70057000,0.00019348,0.00001703,3
7354.77209000,0.00432756,0.00007816,3
7354.86746000,0.05603801,0.00094711,3
7354.91514000,0.02708234,0.00046905,3
7355.02243000,0.00015245,0.00001377,21
7355.05819000,0.00011799,0.00006079,8
7355.10588000,0.00010096,0.00013251,-1
7355.15356000,0.00008125,0.00016426,10
7355.17740000,0.00003624,0.00017962,14
7355.24893000,0.00005615,0.00007532,6
7355.54695000,0.00003049,0.00001346,18
7358.76560000,0.00001709,0.00027464,16
7358.78944000,0.00002160,0.00023823,16
7360.25572000,0.00201968,0.00001767,3
7365.60822000,0.00004822,0.00004471,0
7365.72742000,0.00002013,0.00002151,1
7368.74342000,0.00019911,0.00024458,4
7373.54755000,0.00004768,0.00003193,5
7377.25496000,0.00001674,0.00001406,0
7377.77948000,0.00070017,0.00069058,1
7381.66571000,0.00009829,0.00007770,2
7381.67763000,0.00010409,0.00008455,0
7391.59584000,0.00002555,0.00001316,8
7394.55223000,0.00005421,0.00004169,2
7402.62270000,0.00007382,0.00005060,2
7404.04129000,0.00001534,0.00024724,16
7404.07705000,0.00005590,0.00029995,14
7404.13666000,0.00006140,0.00020617,9
7404.24395000,0.00013644,0.00001152,3
7404.31547000,0.00003365,0.00001848,8
7404.33931000,0.00001355,0.00001338,1
7405.24530000,0.00001553,0.00001126,2
7405.36451000,0.00067464,0.00065766,1
7405.37643000,0.00070738,0.00069097,1
7405.57909000,0.00001893,0.00001300,2
7405.68638000,0.00002388,0.00002183,0
7405.73406000,0.00002532,0.00002260,0
7405.81751000,0.00003283,0.00002013,5
7405.86519000,0.00003965,0.00003729,0
7405.91288000,0.00007743,0.00007204,0
7406.06785000,0.02602155,0.02406658,0
7406.07977000,0.02648745,0.02450992,0
7406.22282000,0.00007205,0.00006948,1
7406.23474000,0.00008236,0.00007293,0
7406.30627000,0.00002831,0.00003431,4
7406.35395000,0.00002836,0.00002504,0
7406.40163000,0.00001912,0.00001153,5
7406.44932000,0.00002027,0.00001592,2
7406.55661000,0.00001865,0.00001638,0
7406.65197000,0.00001450,0.00001953,6
7407.71294000,0.00077113,0.00077671,1
7409.70373000,0.00003686,0.00002850,2
7414.43634000,0.00019117,0.00018819,1
7420.67099000,0.00001680,0.00005733,9
7420.69483000,0.00001947,0.00005033,12
7421.80347000,0.00020150,0.00001183,3
7422.91212000,0.00010180,0.00004987,8
7422.97173000,0.00037429,0.00007962,7
7422.98365000,0.00035876,0.00011898,11
7432.97338000,0.00063092,0.00014208,7
7433.06875000,0.00012859,0.00001465,13
7436.01322000,0.00008574,0.00008030,0
7436.28740000,0.00004066,0.00001577,11
7446.43211000,0.00022754,0.00004101,13
7446.71822000,0.00007016,0.00001329,7
7449.73421000,0.00008782,0.00001445,13
7451.68924000,0.00001599,0.00001118,2
7468.91499000,0.00006087,0.00001162,7
7470.42894000,0.00003986,0.00002210,8
7482.27835000,0.00417034,0.00357302,0
7488.04808000,0.00002533,0.00007755,9
7488.08384000,0.00004787,0.00012191,12
7491.33825000,0.00005200,0.00001385,7
7491.43362000,0.00013412,0.00001695,13
7491.69588000,0.00005581,0.00001096,7
7493.59131000,0.00098922,0.00003361,3
7496.40465000,0.00002054,0.00002268,1
7496.44041000,0.00004288,0.00003117,2
7496.55962000,0.00791878,0.00715915,0
7496.71459000,0.00002871,0.00001654,5
7496.72651000,0.00002953,0.00001796,5
7498.46697000,0.00043150,0.00002004,3
7498.47889000,0.00042297,0.00002115,3
7499.99285000,0.00021599,0.00024777,4
7500.62466000,0.00004037,0.00001433,11
7500.69618000,0.00001329,0.00004719,9
7502.28167000,0.00002818,0.00001930,2
7524.95527000,0.00746175,0.00010391,3
7525.28906000,0.00390409,0.00005305,3
7541.47768000,0.00002631,0.00001248,8
7543.34927000,0.00002517,0.00002497,1
7548.86866000,0.00029856,0.00021306,2
7595.07418000,0.00030133,0.00025823,0
7605.23081000,0.00001649,0.00004410,12
7624.73345000,0.00006463,0.00006098,0
7640.92207000,0.00002118,0.00001374,5
7640.94591000,0.00002848,0.00001902,5
7641.42275000,0.00004185,0.00001547,11
7641.43467000,0.00004192,0.00001500,11
7645.58315000,0.00273007,0.00226679,0
7659.88827000,0.00015983,0.00012069,2
7664.71624000,0.00002529,0.00002645,1
7664.74009000,0.00002319,0.00002926,4
7665.99178000,0.00001447,0.00008767,20
7666.02755000,0.00002026,0.00007407,9
7678.74718000,0.00002060,0.00011757,14
7679.79622000,0.00003316,0.00009626,9
7679.89159000,0.00007946,0.00023120,9
7682.94334000,0.00046543,0.00032653,2
7693.09998000,0.00001347,0.00002534,10
7715.11793000,0.00008775,0.00004404,8
7715.15369000,0.00007129,0.00005907,0
7722.02015000,0.00001515,0.00002834,10
7727.56338000,0.00001334,0.00001724,4
7770.99133000,0.00012786,0.00013113,1
7812.50000000,0.00249348,0.00208874,0
7826.37596000,0.00002085,0.00002501,4
7841.18176000,0.00002484,0.00001594,5
7841.46786000,0.00003854,0.00002442,5
7849.29991000,0.00002790,0.00002502,0
7851.33839000,0.00002332,0.00001096,8
7851.61257000,0.00130233,0.00005741,3
7856.09484000,0.00060949,0.00003003,3
7861.16123000,0.00004683,0.00001928,11
7866.21571000,0.00002169,0.00001452,5
7866.22763000,0.00002275,0.00001523,5
7870.39995000,0.00006604,0.00007171,1
7870.45956000,0.00002249,0.00009862,14
7882.52354000,0.00001531,0.00001785,4
7885.53953000,0.00001802,0.00002061,4
7886.12366000,0.00002318,0.00003231,6
7886.13558000,0.00002555,0.00003308,4
7888.71050000,0.00008072,0.00007044,0
7893.44311000,0.00008430,0.00006824,0
7898.77176000,0.00002826,0.00001618,5
7898.98634000,0.00002086,0.00001460,2
7899.17707000,0.00005694,0.00003821,5
7899.27244000,0.00004052,0.00002518,5
7899.28436000,0.00004353,0.00002566,5
7899.66583000,0.00006190,0.00004762,2
7900.92945000,0.00001591,0.00007676,14
7901.02482000,0.00004788,0.00014289,9
7901.03674000,0.00004749,0.00014442,9
7901.94273000,0.00005669,0.00014866,12
7902.03810000,0.00012428,0.00036197,9
7948.81582000,0.00001636,0.00005092,9
7950.17481000,0.00003815,0.00002022,8
7950.18673000,0.00003742,0.00002203,5
7959.11551000,0.00001428,0.00004404,9
7959.12743000,0.00001398,0.00004592,9
7959.41353000,0.00055629,0.00001204,3
7963.26399000,0.00007967,0.00006666,0
7963.27591000,0.00008541,0.00007306,0
7970.67881000,0.00011605,0.00015070,4
7973.30141000,0.00004739,0.00001170,7
7979.61950000,0.00028587,0.00022931,2
7980.68047000,0.00001357,0.00001274,0
