Frequency,Intensity
5.446815489999999954e+03,1.140948899999999968e-05
5.447089670000000297e+03,1.221434649999999979e-05
5.447244639999999890e+03,4.472760219999999713e-05
5.447411540000000059e+03,1.663689369999999865e-05
5.447626110000000153e+03,1.007531699999999974e-05
5.447971819999999752e+03,1.737498319999999886e-05
5.448222160000000258e+03,8.329252570000000557e-06
5.448460579999999936e+03,9.173501539999999579e-06
5.448567869999999857e+03,1.274307559999999960e-05
5.448925500000000284e+03,7.737068929999999910e-05
5.449092389999999796e+03,1.382577169999999924e-05
5.449259280000000217e+03,1.622848730000000150e-05
5.449426169999999729e+03,1.538109560000000013e-05
5.449533459999999650e+03,9.076617260000000831e-06
5.449712279999999737e+03,5.113114849999999840e-05
5.450224879999999757e+03,1.312870959999999944e-05
5.450391770000000179e+03,1.451854420000000024e-05
5.450594430000000102e+03,1.697927210000000023e-05
5.450677870000000439e+03,1.857409769999999861e-05
5.450809000000000196e+03,8.668582040000000390e-06
5.451178549999999632e+03,1.815258430000000071e-05
5.451536180000000058e+03,1.454452570000000073e-05
5.451655389999999898e+03,1.059972300000000077e-05
5.451738830000000235e+03,8.600519490000000256e-06
5.451941490000000158e+03,1.550937599999999860e-05
5.452084539999999834e+03,1.026002680000000068e-05
5.452215669999999591e+03,1.112050079999999918e-05
5.452418330000000424e+03,9.747849770000000839e-06
5.452573300000000017e+03,1.295071850000000014e-05
5.452799799999999777e+03,1.218900849999999960e-05
5.452954770000000281e+03,1.401995319999999924e-05
5.453109739999999874e+03,9.223884040000000447e-06
5.453193189999999959e+03,1.186556479999999974e-05
5.453515049999999974e+03,1.231123179999999928e-05
5.453634259999999813e+03,1.357536029999999921e-05
5.454015730000000076e+03,1.204266930000000078e-05
5.454123019999999997e+03,8.543781680000000719e-06
5.454540250000000015e+03,1.279633509999999878e-04
5.454719070000000102e+03,1.179194509999999940e-05
5.454838279999999941e+03,1.010410790000000066e-05
5.455303189999999631e+03,2.075962629999999952e-05
5.455422400000000380e+03,2.231422470000000082e-05
5.455648900000000140e+03,8.273669490000000158e-06
5.456268790000000081e+03,9.282832630000000291e-06
5.456483360000000175e+03,1.634496810000000096e-05
5.456602570000000014e+03,1.034542620000000026e-05
5.457031729999999698e+03,9.231655439999999355e-06
5.457270150000000285e+03,3.131235870000000164e-05
5.457377429999999549e+03,1.117778599999999998e-05
5.457496640000000298e+03,2.316024709999999910e-05
5.457866189999999733e+03,8.587122330000000658e-06
5.457985399999999572e+03,9.466500009999999737e-06
5.458343029999999999e+03,1.485532180000000019e-05
5.458450319999999920e+03,1.164803819999999977e-05
5.458569529999999759e+03,1.967157129999999864e-05
5.458676819999999680e+03,2.786209520000000167e-05
5.458843710000000101e+03,1.010009179999999998e-05
5.458986759999999776e+03,1.297904929999999943e-05
5.459082129999999779e+03,1.080492800000000044e-05
5.459249020000000201e+03,1.588587649999999884e-05
5.459523199999999633e+03,2.846524209999999963e-05
5.459618569999999636e+03,8.617947869999999480e-06
5.459749700000000303e+03,1.594131889999999969e-05
5.459928509999999733e+03,1.498179290000000036e-05
5.460202690000000075e+03,4.058614050000000173e-05
5.460667610000000423e+03,1.280270889999999993e-05
5.460858350000000428e+03,1.891074259999999958e-05
5.460977549999999610e+03,9.713636550000000289e-06
5.461108680000000277e+03,1.356170519999999949e-05
5.461287500000000364e+03,2.252993749999999845e-05
5.461406710000000203e+03,3.341977250000000292e-05
5.461645129999999881e+03,9.213971649999999652e-06
5.461728570000000218e+03,1.045479680000000051e-05
5.462431910000000244e+03,1.440852550000000080e-05
5.462586879999999837e+03,1.058281719999999942e-05
5.462944510000000264e+03,8.704847880000000115e-06
5.463290210000000116e+03,1.606141900000000039e-05
5.463409419999999955e+03,4.193614289999999921e-05
5.463576320000000123e+03,1.016947720000000009e-05
5.463647839999999633e+03,1.165677920000000071e-05
5.463778970000000299e+03,1.233317449999999933e-05
5.463898180000000139e+03,8.512011500000000623e-06
5.464041229999999814e+03,1.264408579999999994e-05
5.464255809999999656e+03,1.466268629999999925e-05
5.464398860000000241e+03,1.101566159999999988e-05
5.464494230000000243e+03,1.210200280000000034e-05
5.464637279999999919e+03,8.130293830000000598e-06
5.464744569999999840e+03,1.258381669999999971e-05
5.465316770000000361e+03,1.078574770000000058e-05
5.465519430000000284e+03,8.251663530000000603e-06
5.465590949999999793e+03,9.104729780000000289e-06
5.465781689999999799e+03,8.572307889999999681e-06
5.466353890000000320e+03,9.793139369999999763e-06
5.466532710000000407e+03,7.825697439999999491e-05
5.466759200000000419e+03,9.695100499999999418e-06
5.466914179999999760e+03,1.212875599999999945e-05
5.467021469999999681e+03,1.017191870000000046e-05
5.467486380000000281e+03,1.812309930000000145e-05
5.468118190000000141e+03,1.583608730000000167e-05
5.468213560000000143e+03,1.585051109999999845e-05
5.468440059999999903e+03,1.746917239999999853e-05
5.468523500000000240e+03,9.984323640000000477e-06
5.468606950000000325e+03,1.166662789999999938e-05
5.468726160000000164e+03,2.441668560000000149e-05
5.468845370000000003e+03,2.947853720000000004e-03
5.469012260000000424e+03,8.222575740000000356e-06
5.469071869999999763e+03,1.318632670000000015e-05
5.469131470000000263e+03,1.406003259999999973e-05
5.469334130000000187e+03,9.374951360000000614e-06
5.469632150000000365e+03,9.834212449999999854e-06
5.469930169999999634e+03,1.371107650000000062e-05
5.470049380000000383e+03,9.218623889999999339e-06
5.470275880000000143e+03,8.343684239999999842e-06
5.470645429999999578e+03,9.912036759999999651e-06
5.470740799999999581e+03,8.237129129999999877e-06
5.471479889999999614e+03,3.589770670000000190e-04
5.471646789999999783e+03,8.269565380000000612e-06
5.471813680000000204e+03,1.980543089999999831e-05
5.471956729999999880e+03,1.575808369999999884e-05
5.472135540000000219e+03,1.451647390000000096e-04
5.472517009999999573e+03,1.046901329999999960e-05
5.472612379999999575e+03,1.421808330000000028e-05
5.473077299999999923e+03,1.070466929999999936e-05
5.473208429999999680e+03,4.199485149999999733e-05
5.473339560000000347e+03,1.402581160000000019e-05
5.473780630000000201e+03,1.176333609999999976e-05
5.473911759999999958e+03,1.167819510000000070e-05
5.474174020000000382e+03,2.878420009999999957e-05
5.474400520000000142e+03,1.036536299999999951e-05
5.474555489999999736e+03,4.407831889999999880e-04
5.474698540000000321e+03,8.373162300000000610e-06
5.474853519999999662e+03,2.043664070000000081e-05
5.474948879999999917e+03,1.144161750000000023e-05
5.475223060000000260e+03,2.066417840000000071e-05
5.475318430000000262e+03,2.205097420000000157e-05
5.475449560000000019e+03,1.349837930000000010e-05
5.475687979999999698e+03,2.209035890000000070e-05
5.475997919999999795e+03,1.000991779999999985e-05
5.476439000000000306e+03,3.310247880000000300e-05
5.476701259999999820e+03,2.066655389999999884e-05
5.477023119999999835e+03,1.363887300000000029e-05
5.477070810000000165e+03,1.153122389999999969e-05
5.477392670000000180e+03,2.015321349999999901e-05
5.477654929999999695e+03,1.276997769999999971e-05
5.478370189999999639e+03,1.036251899999999978e-05
5.478644369999999981e+03,8.518373159999999668e-06
5.479109290000000328e+03,2.422136839999999977e-04
5.479371549999999843e+03,1.223302600000000074e-05
5.479598049999999603e+03,1.149125170000000012e-05
5.480086800000000039e+03,1.418166209999999941e-05
5.480194089999999960e+03,9.356981770000000095e-06
5.480289459999999963e+03,1.200577689999999995e-05
5.480599400000000060e+03,1.102882180000000049e-05
5.480802059999999983e+03,8.973618490000000731e-06
5.480980870000000323e+03,1.291382339999999926e-05
5.481100080000000162e+03,1.077123319999999962e-05
5.481398110000000088e+03,1.417526039999999997e-05
5.481553079999999682e+03,1.377113750000000025e-05
5.481660369999999602e+03,9.090451230000000791e-06
5.481910710000000108e+03,1.166853820000000068e-05
5.482101440000000366e+03,1.606653830000000154e-05
5.482447149999999965e+03,8.156586620000000137e-06
5.483317380000000412e+03,3.098011560000000245e-05
5.483424659999999676e+03,8.594238280000000266e-05
5.483722689999999602e+03,1.190773319999999966e-05
5.483758450000000266e+03,1.201902179999999992e-05
5.483913419999999860e+03,9.020762009999999296e-06
5.484008789999999863e+03,8.775990769999999681e-06
5.484139919999999620e+03,1.620420460000000039e-05
5.484271050000000287e+03,1.343045009999999940e-05
5.484414099999999962e+03,8.250866079999999840e-06
5.484449859999999717e+03,8.384889039999999174e-06
5.484569069999999556e+03,1.579301889999999977e-05
5.484759809999999561e+03,1.055289100000000060e-05
5.484867100000000391e+03,1.465935169999999948e-05
5.485200880000000325e+03,8.120670769999999660e-06
5.485367769999999837e+03,1.029737729999999926e-05
5.485451219999999921e+03,1.324617679999999918e-05
5.485665799999999763e+03,1.744009629999999981e-05
5.485796930000000430e+03,1.013427170000000079e-05
5.486166479999999865e+03,2.892745819999999874e-05
5.486404900000000453e+03,8.685716140000000223e-06
5.486500259999999798e+03,9.330357159999999245e-06
5.486798289999999724e+03,8.962191100000000679e-06
5.486953260000000228e+03,9.401023789999999550e-06
5.487108229999999821e+03,1.073901789999999930e-05
5.487298969999999827e+03,1.377945540000000080e-05
5.487549299999999675e+03,8.163412750000000355e-06
5.487704279999999926e+03,1.635256549999999887e-05
5.487799640000000181e+03,1.968791990000000146e-05
5.487859250000000429e+03,2.206470030000000051e-05
5.487990380000000187e+03,1.480979859999999922e-05
5.488061899999999696e+03,2.020230979999999881e-05
5.488145349999999780e+03,2.006561080000000000e-05
5.488204960000000028e+03,1.246725099999999933e-05
5.488300320000000283e+03,1.805874889999999950e-05
5.488383770000000368e+03,2.518181139999999988e-05
5.488443369999999959e+03,1.594101449999999831e-05
5.488491060000000289e+03,1.533474960000000110e-05
5.488538739999999962e+03,2.041296139999999895e-05
5.488586430000000291e+03,2.753179729999999950e-05
5.488634109999999964e+03,2.749394949999999988e-05
5.488681789999999637e+03,3.345685720000000040e-05
5.488717560000000049e+03,5.739809509999999981e-05
5.488872529999999642e+03,1.601790039999999998e-02
5.489039420000000064e+03,6.410099810000000119e-05
5.489075179999999818e+03,1.895044489999999883e-05
5.489110950000000230e+03,2.542433490000000064e-05
5.489170549999999821e+03,3.956982310000000308e-05
5.489218240000000151e+03,1.257529820000000079e-05
5.489265919999999824e+03,2.630588739999999918e-05
5.489313600000000406e+03,1.320729060000000037e-05
5.489361289999999826e+03,2.913501559999999872e-05
5.489516260000000329e+03,3.244040320000000005e-05
5.489611630000000332e+03,1.064462579999999926e-05
5.489695069999999760e+03,1.653769820000000032e-05
5.489766599999999926e+03,1.006801329999999954e-05
5.489850040000000263e+03,9.009550290000000833e-06
5.489909649999999601e+03,1.272944039999999964e-05
5.490052700000000186e+03,8.144845360000000571e-06
5.490207669999999780e+03,8.271489360000000709e-06
5.490350720000000365e+03,1.050304749999999916e-05
5.490589140000000043e+03,2.431225649999999862e-05
5.490744109999999637e+03,1.107047950000000074e-05
5.490922929999999724e+03,1.703165689999999900e-05
5.491113659999999982e+03,1.082341950000000043e-05
5.491185190000000148e+03,8.667657839999999569e-06
5.491435529999999744e+03,1.239535019999999971e-05
5.491483210000000327e+03,1.282040379999999949e-05
5.491542819999999665e+03,1.195341649999999991e-05
5.491733549999999923e+03,1.083512639999999987e-05
5.491864679999999680e+03,1.251278740000000075e-05
5.491995810000000347e+03,1.241123650000000055e-05
5.492055419999999685e+03,1.444100849999999938e-05
5.492198470000000270e+03,1.413410070000000033e-05
5.492448809999999867e+03,1.403660979999999921e-04
5.492699150000000373e+03,1.461377570000000011e-05
5.492973329999999805e+03,1.470718300000000057e-05
5.493116380000000390e+03,1.042526000000000054e-05
5.493211750000000393e+03,1.251566710000000081e-05
5.493402479999999741e+03,1.401280270000000080e-05
5.493819709999999759e+03,1.445452720000000068e-05
5.494034289999999601e+03,1.856322429999999920e-05
5.494284630000000107e+03,1.145275790000000002e-05
5.494403839999999946e+03,1.431785810000000064e-05
5.494642259999999624e+03,1.460813610000000003e-05
5.494785310000000209e+03,9.725184849999999543e-06
5.494952199999999721e+03,8.187821690000000313e-06
5.495095250000000306e+03,1.092699140000000073e-05
5.495452879999999823e+03,1.587329109999999961e-05
5.495738980000000083e+03,7.851658600000000279e-04
5.495989319999999680e+03,1.574069550000000095e-05
5.496215820000000349e+03,9.380512950000000828e-06
5.496311190000000352e+03,8.783118360000000347e-06
5.496728420000000369e+03,1.064929229999999943e-05
5.496823790000000372e+03,9.764997280000000825e-06
5.496943000000000211e+03,1.459074210000000059e-05
5.497205259999999726e+03,1.312126950000000080e-05
5.497360230000000229e+03,8.735690060000000007e-06
5.497765540000000328e+03,9.391532169999999377e-06
5.497884750000000167e+03,1.056152969999999933e-05
5.498015879999999925e+03,1.687468919999999934e-05
5.498242379999999685e+03,5.371365789999999786e-04
5.498468880000000354e+03,3.791175629999999957e-05
5.498778820000000451e+03,8.997169060000000015e-06
5.498874190000000453e+03,1.266787040000000050e-05
5.499291419999999562e+03,1.104455749999999967e-05
5.499672889999999825e+03,9.954540500000000106e-06
5.499839780000000246e+03,8.966723940000000077e-06
5.500030520000000251e+03,8.955797599999999636e-06
5.500316619999999602e+03,1.346986959999999940e-05
5.500447750000000269e+03,1.096176020000000058e-03
5.500650410000000193e+03,1.685212070000000010e-05
5.501282220000000052e+03,1.483701160000000014e-05
5.501580240000000231e+03,8.824912590000000132e-06
5.501782890000000407e+03,8.717103260000000668e-05
5.501937869999999748e+03,1.538963459999999846e-05
5.502080920000000333e+03,1.643892750000000135e-05
5.502605440000000272e+03,1.630077570000000107e-05
5.502736570000000029e+03,1.113212179999999999e-05
5.503070349999999962e+03,3.185321200000000141e-04
5.503487589999999727e+03,1.320854609999999977e-05
5.503678319999999985e+03,1.670613169999999854e-05
5.504035950000000412e+03,9.026441230000000366e-06
5.504190920000000006e+03,1.360787300000000008e-05
5.504286290000000008e+03,1.135195330000000033e-05
5.504596230000000105e+03,1.463698289999999917e-05
5.505311490000000049e+03,8.364460940000000317e-06
5.505442619999999806e+03,1.993508940000000130e-05
5.505621430000000146e+03,4.425465659999999757e-05
5.505764479999999821e+03,4.106631929999999690e-05
5.506014820000000327e+03,9.947607100000000190e-06
5.506324770000000171e+03,1.373770119999999990e-05
5.506432060000000092e+03,8.770958710000000745e-06
5.506813530000000355e+03,1.834896000000000058e-05
5.507421489999999721e+03,1.617061050000000004e-04
5.508208270000000084e+03,6.169074299999999971e-04
5.508363250000000335e+03,1.468029889999999969e-05
5.508399010000000089e+03,1.420847429999999994e-05
5.508875850000000355e+03,2.078638639999999953e-05
5.509030819999999949e+03,4.251400849999999979e-05
5.509173869999999624e+03,8.652672009999999234e-06
5.509388450000000375e+03,2.995521189999999863e-05
5.509555339999999887e+03,3.871870530000000099e-05
5.510532860000000255e+03,1.122978330000000045e-05
5.510962010000000191e+03,5.864980839999999704e-05
5.511116979999999785e+03,8.687228159999999257e-06
5.511641499999999724e+03,2.235329929999999899e-04
5.511999130000000150e+03,1.413890559999999941e-05
5.512118339999999989e+03,1.980975709999999927e-04
5.512285230000000411e+03,1.263858869999999967e-05
5.512475970000000416e+03,1.070410970000000060e-05
5.512881279999999606e+03,3.076459870000000267e-05
5.513167379999999866e+03,1.885246569999999831e-05
5.513358119999999872e+03,2.590931500000000047e-05
5.513501169999999547e+03,1.252189649999999992e-05
5.513620380000000296e+03,1.127481250000000006e-05
5.513989929999999731e+03,2.818059669999999948e-05
5.514395239999999831e+03,1.359967539999999928e-05
5.514562130000000252e+03,8.451623090000000223e-06
5.514860150000000431e+03,1.660859640000000102e-05
5.515182020000000193e+03,1.380183940000000034e-05
5.515718460000000050e+03,2.973272149999999959e-05
5.515933039999999892e+03,1.174318119999999921e-05
5.516052249999999731e+03,1.810312629999999878e-05
5.516576769999999669e+03,1.093569580000000019e-05
5.516791339999999764e+03,8.266353200000000657e-06
5.516946320000000014e+03,1.342776420000000016e-05
5.517172810000000027e+03,1.015033199999999923e-05
5.517351630000000114e+03,1.221797480000000066e-05
5.517482759999999871e+03,1.001428329999999997e-05
5.517697329999999965e+03,2.387285590000000113e-05
5.517959590000000389e+03,8.993258159999999781e-06
5.518114569999999730e+03,1.132986889999999999e-05
5.518293380000000070e+03,1.051037889999999947e-05
5.518460269999999582e+03,1.298248440000000080e-05
5.518698690000000170e+03,1.081426430000000047e-05
5.518972869999999602e+03,1.006597050000000083e-05
5.519127849999999853e+03,8.192279690000000127e-06
5.519247059999999692e+03,1.635252720000000012e-05
5.519461629999999786e+03,6.164276279999999423e-05
5.519652369999999792e+03,1.773381210000000063e-05
5.519938470000000052e+03,1.118970580000000049e-05
5.520141120000000228e+03,8.937323820000000397e-06
5.520272249999999985e+03,9.309093260000000060e-06
5.520379539999999906e+03,8.124068309999999462e-06
5.520939830000000256e+03,1.184964439999999929e-05
5.521178249999999935e+03,8.733079149999999411e-06
5.521392820000000029e+03,3.914394220000000119e-05
5.521571640000000116e+03,9.885732680000000028e-06
5.521702769999999873e+03,4.609186010000000048e-05
5.521810050000000047e+03,1.249144849999999970e-05
5.521965030000000297e+03,1.619833140000000166e-05
5.522096160000000054e+03,1.001847820000000042e-05
5.522155759999999646e+03,9.929688409999999234e-06
5.522537229999999909e+03,2.864338989999999857e-05
5.522716049999999996e+03,2.254966309999999899e-05
5.522906780000000253e+03,8.750424719999999997e-06
5.523145199999999932e+03,1.071951059999999994e-05
5.523276329999999689e+03,1.282563619999999968e-05
5.523574349999999868e+03,8.281787300000000151e-06
5.523717400000000453e+03,1.020328029999999948e-05
5.523872379999999794e+03,1.431868640000000045e-05
5.524063110000000052e+03,1.260983070000000078e-05
5.524182319999999891e+03,8.321233710000000574e-06
5.524337290000000394e+03,1.877280649999999866e-05
5.524516109999999571e+03,1.759659229999999982e-05
5.524837969999999586e+03,1.859341589999999938e-05
5.525207519999999931e+03,7.601494670000000340e-05
5.525362490000000435e+03,1.576038839999999934e-05
5.525517460000000028e+03,1.588543680000000007e-05
5.525934699999999793e+03,1.230370199999999925e-05
5.526065829999999551e+03,1.526531330000000143e-05
5.526232719999999972e+03,8.176368610000000456e-06
5.526673789999999826e+03,1.011409799999999981e-05
5.526804919999999584e+03,1.456725810000000032e-05
5.527114870000000337e+03,8.736205450000000391e-06
5.527484419999999773e+03,1.969408170000000100e-04
5.527651310000000194e+03,1.155937450000000006e-05
5.527734760000000279e+03,1.314271479999999987e-05
5.527913569999999709e+03,8.209593559999999647e-06
5.528008939999999711e+03,1.959740809999999992e-05
5.528092380000000048e+03,9.093708120000000512e-06
5.528163910000000214e+03,1.065101300000000075e-05
5.528390409999999974e+03,1.497756269999999934e-05
5.529177190000000337e+03,1.147803899999999922e-05
5.529403690000000097e+03,8.876117620000000414e-06
5.529737470000000030e+03,8.115568440000000565e-06
5.529892439999999624e+03,9.723397189999999279e-06
5.530059339999999793e+03,1.051609039999999990e-05
5.530202390000000378e+03,1.072124789999999964e-05
5.530273909999999887e+03,1.011759550000000053e-05
5.530941490000000158e+03,9.597622610000000723e-06
5.531334880000000339e+03,8.847187999999999428e-06
5.531501769999999851e+03,1.018999210000000041e-05
5.531632899999999609e+03,9.265697709999999601e-06
5.531787870000000112e+03,3.460861420000000083e-05
5.532562729999999647e+03,1.025679479999999955e-05
5.532777310000000398e+03,2.414925969999999841e-05
5.532932279999999992e+03,8.829081710000000663e-06
5.533301830000000336e+03,8.718740879999999272e-06
5.533516410000000178e+03,2.758135860000000134e-05
5.533707140000000436e+03,6.782073359999999653e-04
5.534005170000000362e+03,1.047459759999999939e-05
5.534160139999999956e+03,1.969036660000000037e-05
5.534267429999999877e+03,1.051550630000000078e-05
5.534625049999999646e+03,1.265726139999999966e-05
5.534696579999999813e+03,1.251535290000000031e-05
5.534803869999999733e+03,8.450729330000000556e-06
5.534994599999999991e+03,9.562434720000000715e-06
5.535411830000000009e+03,3.020538240000000105e-05
5.535638329999999769e+03,1.469661049999999958e-05
5.535852909999999611e+03,8.657705349999999424e-06
5.536413190000000213e+03,1.319273040000000007e-05
5.536508560000000216e+03,8.688420939999999838e-06
5.536580090000000382e+03,9.196693419999999819e-06
5.536770819999999730e+03,8.649846390000000531e-06
5.537223820000000160e+03,3.835538230000000101e-05
5.537426470000000336e+03,3.627078849999999690e-05
5.537533760000000257e+03,8.331931660000000718e-06
5.537736420000000180e+03,1.319188230000000044e-05
5.537903309999999692e+03,8.712796089999999831e-06
5.538582800000000134e+03,1.785983420000000090e-05
5.538797379999999976e+03,1.717681780000000064e-05
5.538940429999999651e+03,1.279621359999999976e-05
5.539023879999999735e+03,1.628521760000000069e-05
5.539202690000000075e+03,8.833436050000000110e-06
5.539405349999999999e+03,1.134334400000000067e-05
5.539548399999999674e+03,9.109768740000000114e-06
5.539727210000000014e+03,1.402607779999999936e-05
5.539929869999999937e+03,8.857240299999999739e-06
5.540060999999999694e+03,8.824927720000000594e-06
5.540895459999999730e+03,9.626723879999999893e-06
5.540990829999999733e+03,1.091924319999999958e-05
5.541253090000000157e+03,1.448835990000000071e-05
5.541825289999999768e+03,1.044635719999999938e-05
5.541956420000000435e+03,1.023711360000000084e-05
5.542135239999999612e+03,1.583313979999999876e-05
5.542838569999999891e+03,5.990921939999999731e-05
5.543017389999999978e+03,1.254491500000000015e-05
5.543172359999999571e+03,2.341249769999999958e-05
5.543255809999999656e+03,9.719501439999999156e-06
5.543589589999999589e+03,8.873460140000000504e-06
5.543732640000000174e+03,2.260200620000000108e-05
5.544114110000000437e+03,1.138799400000000032e-05
5.544233320000000276e+03,3.000006989999999996e-04
5.544900889999999890e+03,1.382317879999999939e-05
5.545043950000000223e+03,9.963216039999999487e-06
5.545163150000000314e+03,1.151838619999999961e-05
5.545401569999999992e+03,1.418645270000000040e-05
5.545508859999999913e+03,1.163768759999999947e-05
5.545699599999999919e+03,9.201971779999999857e-06
5.545818809999999758e+03,1.320044519999999949e-05
5.546021459999999934e+03,8.661028290000000513e-06
5.546152589999999691e+03,1.702402539999999979e-05
5.546748639999999796e+03,1.961905400000000076e-05
5.547070499999999811e+03,2.075001139999999939e-05
5.547249319999999898e+03,2.758467839999999993e-05
5.547547340000000077e+03,8.809235479999999400e-06
5.547750000000000000e+03,2.064132759999999853e-05
5.547869209999999839e+03,1.818523669999999969e-05
5.548024180000000342e+03,2.762455389999999897e-05
5.548167230000000018e+03,1.569817269999999954e-05
5.548322199999999611e+03,1.421059669999999941e-05
5.548393729999999778e+03,1.305768020000000053e-05
5.548501009999999951e+03,9.153421170000000667e-06
5.548799039999999877e+03,1.012310120000000066e-05
5.548870560000000296e+03,9.727185550000000115e-06
5.549013609999999971e+03,9.655868430000000207e-06
5.549585820000000240e+03,1.789194059999999964e-05
5.549800400000000081e+03,4.507769980000000053e-05
5.549991130000000339e+03,1.816359969999999853e-05
5.550158019999999851e+03,1.464536910000000056e-05
5.550241469999999936e+03,1.599530220000000119e-05
5.550444129999999859e+03,9.653952750000000148e-06
5.550670619999999872e+03,2.191890790000000145e-05
5.550909039999999550e+03,1.003578180000000059e-05
5.551004409999999552e+03,1.885348549999999864e-05
5.551302429999999731e+03,8.429136690000000221e-06
5.551445480000000316e+03,9.729467750000000728e-06
5.551552770000000237e+03,1.594554140000000031e-05
5.551695819999999912e+03,8.722587009999999393e-06
5.551767350000000079e+03,1.183578390000000072e-05
5.551850800000000163e+03,1.286199439999999986e-05
5.551922319999999672e+03,1.095195990000000015e-05
5.552005769999999757e+03,1.423790400000000062e-05
5.552113059999999678e+03,1.085399110000000008e-05
5.552196500000000015e+03,1.640859619999999967e-05
5.552399159999999938e+03,1.501351689999999938e-05
5.552494529999999941e+03,8.378507770000000356e-06
5.552649500000000444e+03,8.456921559999999730e-06
5.552709100000000035e+03,1.036262700000000022e-05
5.552792550000000119e+03,1.063874140000000056e-05
5.552947519999999713e+03,1.018672649999999938e-05
5.553007129999999961e+03,9.211906629999999541e-06
5.553138259999999718e+03,1.037269340000000043e-05
5.553221700000000055e+03,2.503620510000000124e-05
5.553293230000000221e+03,3.649096609999999868e-05
5.553495880000000398e+03,2.427681459999999898e-05
5.553603170000000318e+03,1.660356570000000025e-05
5.553698540000000321e+03,1.695681589999999882e-05
5.553805830000000242e+03,1.127407920000000012e-05
5.553841589999999997e+03,8.687156260000000597e-06
5.553901200000000244e+03,1.424347019999999956e-05
5.554044249999999920e+03,1.978844640000000074e-05
5.554234980000000178e+03,2.164681939999999990e-04
5.554401869999999690e+03,1.212384669999999944e-05
5.554449560000000019e+03,1.614727129999999920e-05
5.554497239999999692e+03,1.705985349999999853e-05
5.554556849999999940e+03,1.044173139999999989e-05
5.554604529999999613e+03,2.012825979999999907e-05
5.554652210000000196e+03,1.128024790000000055e-05
5.554699899999999616e+03,1.851603669999999998e-05
5.554747580000000198e+03,1.780130849999999836e-05
5.554795269999999618e+03,1.903324760000000087e-05
5.554854870000000119e+03,2.181056689999999896e-05
5.554902549999999792e+03,2.020639800000000142e-05
5.554950240000000122e+03,1.952826209999999833e-05
5.554997919999999795e+03,3.234791879999999781e-05
5.555045600000000377e+03,2.626071140000000068e-05
5.555093289999999797e+03,2.342240859999999942e-05
5.555140970000000380e+03,3.566890829999999662e-05
5.555188659999999800e+03,2.689711149999999846e-05
5.555248260000000300e+03,3.393076270000000111e-05
5.555343630000000303e+03,2.309884579999999909e-04
5.555427069999999730e+03,1.085838500000000056e-04
5.555486679999999978e+03,8.193242799999999834e-05
5.555534359999999651e+03,6.648381660000000210e-05
5.555570130000000063e+03,1.559298090000000106e-04
5.555725099999999657e+03,4.284222129999999684e-02
5.555891990000000078e+03,1.273124419999999992e-04
5.555927749999999833e+03,8.136804749999999745e-05
5.555975440000000162e+03,7.370544560000000017e-05
5.556023119999999835e+03,5.844921539999999678e-05
5.556070800000000418e+03,5.483080909999999981e-05
5.556118489999999838e+03,4.311066689999999853e-05
5.556166170000000420e+03,3.921789340000000337e-05
5.556213859999999841e+03,3.594674110000000306e-05
5.556261540000000423e+03,3.113935659999999796e-05
5.556309220000000096e+03,3.601086810000000185e-05
5.556356910000000425e+03,2.654985540000000138e-05
5.556416510000000017e+03,2.131855579999999923e-05
5.556452269999999771e+03,2.427627790000000155e-05
5.556511880000000019e+03,2.808255299999999919e-05
5.556559559999999692e+03,1.147307770000000032e-05
5.556607250000000022e+03,2.096083150000000047e-05
5.556666849999999613e+03,2.798827990000000139e-05
5.556750299999999697e+03,2.827705779999999924e-05
5.556809900000000198e+03,1.207668650000000051e-05
5.556857589999999618e+03,2.207885590000000103e-05
5.556905270000000201e+03,1.205411960000000029e-05
5.556952949999999873e+03,8.634254870000000474e-06
5.557000640000000203e+03,1.824155209999999859e-05
5.557060239999999794e+03,1.525882700000000088e-05
5.557155609999999797e+03,1.295340379999999974e-05
5.557203290000000379e+03,1.258666780000000021e-05
5.557250979999999799e+03,1.141159119999999956e-05
5.557298660000000382e+03,8.607342030000000792e-06
5.557358259999999973e+03,1.028915400000000052e-05
5.557405950000000303e+03,1.401181090000000041e-05
5.557465549999999894e+03,1.482573440000000047e-05
5.557548999999999978e+03,2.112684490000000056e-05
5.557608599999999569e+03,1.137946340000000028e-05
5.557703969999999572e+03,1.682067419999999847e-05
5.557799339999999575e+03,1.658421250000000042e-05
5.557858940000000075e+03,1.048798800000000073e-05
5.557918550000000323e+03,1.346048839999999955e-05
5.558049680000000080e+03,1.103138930000000053e-05
5.558109279999999671e+03,1.101078200000000045e-05
5.558204649999999674e+03,8.864265599999999714e-06
5.558264259999999922e+03,1.081298410000000083e-05
5.558288099999999758e+03,1.053522299999999995e-05
5.558359620000000177e+03,1.493253039999999992e-05
5.558454990000000180e+03,1.234496099999999952e-05
5.558502669999999853e+03,8.939216099999999429e-06
5.558562280000000101e+03,1.274687940000000054e-05
5.558657650000000103e+03,1.567692090000000148e-05
5.558812619999999697e+03,1.405255400000000078e-05
5.558884140000000116e+03,2.266694060000000051e-05
5.559146399999999630e+03,8.625709520000000076e-06
5.559206009999999878e+03,1.522296030000000018e-05
5.559301379999999881e+03,1.390625149999999999e-05
