!Params
!Apodization=Kaiser
!Apodization Beta=6.0
!Band (MHz)=2000.0,8000.0
!Frequency Start (MHz)=2000.0
!Frequency Stop (MHz)=8000.0
!Gate Length (us)=20.0
!Gate Start (us)=0.0
!Normalization Reference Frequency (MHz)=2000.0
!Normalization Scale=1.0
!Normalization Slope (1/MHz)=0.000137
!Zero Pad=2
!Data
!FFT
freq	int_so2	int_water	int_deu
6507.98082	0.00000	0.00000	0.00003
3610.09836	0.00012	0.00000	0.00000
4559.62420	0.00000	0.00002	0.00000
6681.00119	0.00000	0.00004	0.00000
5465.53135	0.00000	0.00000	0.00004
5099.85685	0.00006	0.00000	0.00000
6593.10818	0.00000	0.00003	0.00000
6916.28456	0.00002	0.00000	0.00000
5995.42856	0.00003	0.00000	0.00000
3556.21576	0.00000	0.00000	0.00002
6036.04317	0.00000	0.00000	0.00002
3810.27460	0.00000	0.00003	0.00000
7418.93053	0.00002	0.00000	0.00000
6424.54624	0.00000	0.00007	0.00000
6089.34164	0.00003	0.00000	0.00000
5719.08951	0.00000	0.00002	0.00000
6511.46173	0.00000	0.00041	0.00003
7040.88211	0.00000	0.00002	0.00000
5075.58584	0.00002	0.00000	0.00000
7880.18703	0.00004	0.00000	0.00000
2674.38889	0.00000	0.00002	0.00000
6327.55756	0.00000	0.00000	0.00004
6585.63375	0.00000	0.00000	0.00002
7776.84450	0.00002	0.00000	0.00000
7256.37674	0.00000	0.00000	0.00006
7011.74736	0.00000	0.00000	0.00006
4679.20303	0.00002	0.00000	0.00000
4706.77614	0.00000	0.00002	0.00002
3647.17245	0.00000	0.00006	0.00004
2852.79751	0.00014	0.00000	0.00000
4681.12230	0.00000	0.00000	0.00002
5974.19739	0.00000	0.00002	0.00000
6782.88937	0.00007	0.00000	0.00000
6169.91520	0.00000	0.00000	0.00006
7946.82503	0.00000	0.00003	0.00000
3265.54775	0.00000	0.00000	0.00002
7345.86716	0.00000	0.00000	0.00059
5834.32913	0.00000	0.00002	0.00000
5069.68498	0.00007	0.00000	0.00000
5298.55490	0.00009	0.00000	0.00000
5187.86907	0.00000	0.00000	0.00005
5142.33112	0.00000	0.00003	0.00000
5634.11713	0.00000	0.00000	0.00002
5439.92519	0.00000	0.00410	0.00009
4916.40568	0.00003	0.00000	0.00000
3974.35427	0.00000	0.00002	0.00000
5917.81139	0.00023	0.00000	0.00000
6295.93134	0.00000	0.00022	0.00005
5476.43900	0.00000	0.00003	0.00000
7491.60051	0.00000	0.00003	0.00000
7635.55765	0.00003	0.00000	0.00000
5366.76645	0.00002	0.00000	0.00000
6128.96681	0.00007	0.00000	0.00000
7669.12699	0.00000	0.00000	0.00002
4128.49188	0.00009	0.00000	0.00000
6184.80444	0.00009	0.00000	0.00000
4882.82442	0.00000	0.00004	0.00000
5832.89862	0.00000	0.00002	0.00000
5488.24072	0.00003	0.00000	0.00000
7872.30730	0.00002	0.00000	0.00000
4983.13904	0.00000	0.00003	0.00000
6330.53780	0.00002	0.00000	0.00000
6820.86945	0.00002	0.00000	0.00000
3612.99515	0.00000	0.00000	0.00003
5712.73565	0.00000	0.00000	0.00003
7493.13831	0.00000	0.00002	0.00000
6532.23991	0.00000	0.00007	0.00000
3332.26919	0.00000	0.00000	0.00021
3133.53539	0.00000	0.00000	0.00003
5537.22382	0.00000	0.00004	0.00003
5553.54357	0.00002	0.00000	0.00000
4072.74961	0.00003	0.00000	0.00000
6168.00785	0.00000	0.00000	0.00008
6309.28278	0.00034	0.00000	0.00000
6168.44893	0.00000	0.00003	0.00019
4766.08276	0.00000	0.00007	0.00003
7398.81992	0.00000	0.00000	0.00039
6034.51729	0.00000	0.00002	0.00000
5638.67092	0.00000	0.00005	0.00000
3652.56071	0.00000	0.00000	0.00009
4682.20711	0.00002	0.00000	0.00000
5156.13556	0.00000	0.00003	0.00000
6697.82162	0.00004	0.00000	0.00000
6313.74121	0.00003	0.00000	0.00000
7485.68773	0.00000	0.00000	0.00006
7379.44841	0.00002	0.00000	0.00000
5256.04486	0.00000	0.00002	0.00000
5385.45847	0.00000	0.00007	0.00000
6719.06471	0.00000	0.00003	0.00000
7916.72468	0.00002	0.00000	0.00000
6948.47107	0.00007	0.00000	0.00000
2389.13298	0.00006	0.00000	0.00000
3042.60254	0.00000	0.00000	0.00002
6537.12749	0.00000	0.00002	0.00000
2627.46811	0.00000	0.00000	0.00003
7496.07086	0.00005	0.00000	0.00000
6107.60450	0.00000	0.00005	0.00002
4099.78628	0.00006	0.00000	0.00000
6419.99245	0.00000	0.00003	0.00000
6685.53114	0.00000	0.00002	0.00000
5071.15126	0.00000	0.00002	0.00000
5872.39265	0.00000	0.00004	0.00003
6814.51559	0.00000	0.00002	0.00000
3349.10154	0.00000	0.00013	0.00000
6298.94733	0.00002	0.00000	0.00000
7016.65878	0.00000	0.00005	0.00000
4736.93609	0.00000	0.00002	0.00002
7972.64576	0.00000	0.00003	0.00000
6779.92105	0.00003	0.00000	0.00000
6426.00060	0.00000	0.00002	0.00000
4862.99992	0.00000	0.00003	0.00000
7473.44494	0.00002	0.00000	0.00000
7195.54424	0.00001	0.00000	0.00000
5679.48818	0.00000	0.00065	0.00004
5977.45180	0.00000	0.00000	0.00005
7157.83834	0.00001	0.00000	0.00000
7047.12868	0.00000	0.00000	0.00018
5417.03701	0.00002	0.00000	0.00000
4514.36043	0.00002	0.00000	0.00000
7482.62405	0.00001	0.00000	0.00000
5409.58643	0.00000	0.00000	0.00002
4118.07299	0.00000	0.00002	0.00000
3305.01795	0.00005	0.00000	0.00000
7350.63553	0.00000	0.00000	0.00007
5224.69282	0.00000	0.00000	0.00002
7089.66255	0.00003	0.00000	0.00000
7396.14964	0.00002	0.00000	0.00000
4599.01094	0.00005	0.00000	0.00000
7247.42413	0.00000	0.00005	0.00000
6578.12357	0.00000	0.00014	0.00000
6552.38628	0.00002	0.00000	0.00000
4008.38852	0.00013	0.00000	0.00000
3808.20036	0.00034	0.00000	0.00000
4853.97577	0.00000	0.00000	0.00002
6286.96680	0.00002	0.00000	0.00000
2275.40731	0.00002	0.00000	0.00000
6464.40983	0.00000	0.00173	0.00000
6092.26227	0.00010	0.00000	0.00000
7277.57215	0.00002	0.00000	0.00000
7264.22071	0.00002	0.00000	0.00000
7420.42065	0.00000	0.00046	0.00000
4418.56384	0.00000	0.00000	0.00002
5559.79013	0.00001	0.00000	0.00000
5304.81339	0.00000	0.00005	0.00000
6024.05071	0.00015	0.00000	0.00000
7905.81703	0.00002	0.00000	0.00000
7399.03450	0.00000	0.00000	0.00002
6330.90734	0.00002	0.00000	0.00000
5528.18775	0.00004	0.00000	0.00000
7271.56401	0.00002	0.00000	0.00000
6402.11105	0.00012	0.00000	0.00000
3218.55545	0.00000	0.00000	0.00003
4060.76908	0.00005	0.00000	0.00000
6711.59029	0.00003	0.00000	0.00000
6034.82723	0.00002	0.00000	0.00000
5418.50328	0.00001	0.00000	0.00000
7391.27398	0.00000	0.00009	0.00000
7898.36645	0.00002	0.00000	0.00000
3782.98759	0.00000	0.00002	0.00000
2131.10447	0.00000	0.00000	0.00003
5556.79798	0.00003	0.00000	0.00000
6653.74994	0.00000	0.00000	0.00002
6644.77348	0.00000	0.00006	0.00000
6297.27840	0.00000	0.00003	0.00000
7994.13919	0.00000	0.00000	0.00017
3137.45737	0.00000	0.00003	0.00000
3459.20324	0.00000	0.00003	0.00002
7875.53787	0.00002	0.00000	0.00000
4856.97985	0.00000	0.00000	0.00005
6579.56600	0.00000	0.00002	0.00000
7352.08988	0.00000	0.00002	0.00000
3594.19584	0.00001	0.00000	0.00000
2123.71349	0.00001	0.00000	0.00000
7497.94245	0.00001	0.00000	0.00000
4052.41251	0.00000	0.00000	0.00003
5490.14807	0.00002	0.00000	0.00000
5494.60649	0.00001	0.00000	0.00000
4855.54934	0.00000	0.00013	0.00006
6648.21863	0.00014	0.00000	0.00000
4421.55600	0.00000	0.00009	0.00004
3748.88182	0.00010	0.00000	0.00000
4980.02768	0.00000	0.00000	0.00004
6446.13504	0.00000	0.00011	0.00003
3490.36455	0.00003	0.00000	0.00000
7374.90654	0.00002	0.00000	0.00000
3511.60765	0.00000	0.00002	0.00000
2758.78906	0.00001	0.00000	0.00000
6437.15858	0.00153	0.00000	0.00000
3920.40014	0.00000	0.00003	0.00000
6619.03620	0.00000	0.00049	0.00000
7315.61184	0.00001	0.00000	0.00000
6749.57037	0.00000	0.00003	0.00005
3599.60794	0.00000	0.00009	0.00000
4700.81568	0.00003	0.00000	0.00000
6160.87914	0.00000	0.00000	0.00003
4885.68544	0.00000	0.00004	0.00000
6333.89950	0.00000	0.00002	0.00000
3594.14816	0.00002	0.00000	0.00000
3613.94882	0.00002	0.00000	0.00000
3166.12720	0.00002	0.00000	0.00000
3221.49992	0.00001	0.00000	0.00000
6019.49692	0.00003	0.00000	0.00000
7162.30869	0.00000	0.00004	0.00000
3632.77197	0.00000	0.00002	0.00000
6498.98052	0.00002	0.00000	0.00000
4446.14887	0.00000	0.00000	0.00002
6347.70393	0.00000	0.00000	0.00002
2156.28147	0.00000	0.00002	0.00000
6166.91113	0.00000	0.00000	0.00003
2646.61312	0.00000	0.00000	0.00003
6033.42056	0.00000	0.00003	0.00000
6134.76038	0.00001	0.00000	0.00000
6477.72551	0.00001	0.00000	0.00000
7356.53639	0.00000	0.00002	0.00000
3075.13475	0.00003	0.00000	0.00000
5954.28944	0.00000	0.00000	0.00002
4582.17859	0.00002	0.00000	0.00000
2634.32264	0.00000	0.00000	0.00002
5576.61057	0.00000	0.00000	0.00002
5117.98859	0.00000	0.00000	0.00003
3965.89041	0.00000	0.00000	0.00003
6778.68128	0.00000	0.00003	0.00000
7289.80303	0.00002	0.00000	0.00000
7379.32920	0.00002	0.00000	0.00000
4697.78776	0.00000	0.00006	0.00000
7151.50833	0.00002	0.00000	0.00000
6328.98808	0.00001	0.00000	0.00000
7790.52973	0.00000	0.00000	0.00002
7297.68276	0.00000	0.00000	0.00009
4638.48114	0.00000	0.00000	0.00221
6415.90357	0.00000	0.00000	0.00003
5737.23316	0.00001	0.00000	0.00000
3148.81802	0.00037	0.00000	0.00000
5858.96969	0.00004	0.00000	0.00000
3403.86629	0.00000	0.00000	0.00005
6986.30810	0.00000	0.00003	0.00000
7317.05427	0.00003	0.00000	0.00000
7302.16503	0.00000	0.00000	0.00002
3360.41451	0.00006	0.00000	0.00000
4637.03871	0.00001	0.00000	0.00000
6320.11890	0.00000	0.00000	0.00015
5034.88779	0.00000	0.00002	0.00000
4819.38124	0.00000	0.00000	0.00003
5831.25353	0.00000	0.00002	0.00000
6977.39124	0.00000	0.00002	0.00000
5714.53571	0.00000	0.00000	0.00002
3575.88530	0.00000	0.00004	0.00003
7409.48915	0.00002	0.00000	0.00000
6054.66366	0.00004	0.00000	0.00000
6166.80384	0.00000	0.00000	0.00002
6368.97087	0.00002	0.00000	0.00000
3343.08147	0.00002	0.00000	0.00000
3915.02380	0.00000	0.00011	0.00000
3701.90144	0.00002	0.00000	0.00000
7520.62798	0.00000	0.00004	0.00000
4573.29750	0.00002	0.00000	0.00000
6177.24657	0.00000	0.00000	0.00002
7514.29796	0.00003	0.00000	0.00000
7151.96133	0.00000	0.00000	0.00003
6566.17880	0.00002	0.00000	0.00000
6635.83279	0.00002	0.00000	0.00000
5986.42826	0.00000	0.00000	0.00004
6162.36925	0.00000	0.00000	0.00003
7130.68247	0.00014	0.00000	0.00000
7349.21694	0.00007	0.00000	0.00000
6388.30662	0.00000	0.00000	0.00002
7446.08641	0.00000	0.00004	0.00000
6257.80821	0.00002	0.00000	0.00000
6860.35156	0.00002	0.00000	0.00000
6914.77060	0.00003	0.00000	0.00000
7511.28197	0.00000	0.00021	0.00000
4198.50349	0.00000	0.00004	0.00000
7400.59614	0.00002	0.00000	0.00000
6060.56452	0.00002	0.00000	0.00000
3568.98308	0.00000	0.00040	0.00002
6602.33498	0.00000	0.00020	0.00000
7112.46729	0.00008	0.00000	0.00000
3357.42235	0.00000	0.00000	0.00011
5584.06115	0.00000	0.00002	0.00000
4137.74252	0.00000	0.00020	0.00000
2434.57556	0.00003	0.00000	0.00000
6145.56074	0.00011	0.00000	0.00000
2364.92157	0.00000	0.00000	0.00035
7849.94364	0.00001	0.00000	0.00000
6687.35504	0.00000	0.00003	0.00117
4482.28121	0.00000	0.00000	0.00005
7103.43122	0.00000	0.00028	0.00000
7318.52055	0.00009	0.00000	0.00000
2438.52139	0.00001	0.00000	0.00000
7361.10210	0.00000	0.00000	0.00002
6289.83974	0.00000	0.00000	0.00003
6036.37695	0.00016	0.00000	0.00000
7353.63960	0.00000	0.00002	0.00000
3547.21546	0.00000	0.00003	0.00000
3879.39215	0.00000	0.00002	0.00000
6810.40287	0.00000	0.00056	0.00014
5943.96591	0.00002	0.00000	0.00000
7977.33068	0.00002	0.00000	0.00000
5030.44128	0.00000	0.00002	0.00000
3506.18362	0.00000	0.00000	0.00007
7324.95785	0.00001	0.00000	0.00000
2658.48637	0.00000	0.00000	0.00002
6817.77000	0.00002	0.00000	0.00000
6907.28426	0.00002	0.00000	0.00000
5213.78517	0.00000	0.00010	0.00000
4035.04372	0.00000	0.00003	0.00000
5816.45966	0.00000	0.00016	0.00000
5505.38301	0.00000	0.00000	0.00012
7251.87063	0.00003	0.00000	0.00000
4726.48144	0.00000	0.00000	0.00019
6723.83308	0.00000	0.00005	0.00000
3438.49659	0.00009	0.00000	0.00000
5166.85247	0.00000	0.00000	0.00007
6802.47545	0.00003	0.00000	0.00000
4710.14977	0.00000	0.00000	0.00003
4044.00826	0.00004	0.00000	0.00000
5465.87706	0.00002	0.00000	0.00000
2988.71994	0.00000	0.00002	0.00000
7330.84679	0.00001	0.00000	0.00000
6478.20234	0.00000	0.00002	0.00000
6675.44603	0.00000	0.00000	0.00003
7036.32832	0.00000	0.00008	0.00006
7544.89899	0.00000	0.00000	0.00007
6603.80125	0.00000	0.00000	0.00003
3472.04208	0.00001	0.00000	0.00000
7931.97155	0.00000	0.00002	0.00000
7027.47107	0.00000	0.00000	0.00002
6495.97645	0.00007	0.00000	0.00000
4209.39922	0.00017	0.00000	0.00000
6719.41042	0.00000	0.00003	0.00000
6989.31217	0.00000	0.00002	0.00000
6101.58443	0.00002	0.00000	0.00000
7355.10588	0.00000	0.00011	0.00014
7576.62058	0.00000	0.00004	0.00000
3673.73228	0.00000	0.00000	0.00002
6672.44196	0.00004	0.00000	0.00000
6374.83597	0.00003	0.00000	0.00000
3945.58907	0.00007	0.00000	0.00000
3320.33634	0.00000	0.00002	0.00000
3953.05157	0.00000	0.00002	0.00000
6726.82524	0.00000	0.00003	0.00000
4588.53245	0.00001	0.00000	0.00000
5224.22791	0.00005	0.00000	0.00000
6001.23405	0.00005	0.00000	0.00000
4054.86822	0.00000	0.00004	0.00000
2169.13223	0.00000	0.00000	0.00002
6291.41331	0.00000	0.00000	0.00003
6132.20930	0.00000	0.00000	0.00002
6629.49085	0.00000	0.00003	0.00000
7353.53231	0.00000	0.00002	0.00000
7706.99978	0.00000	0.00002	0.00000
6678.35474	0.00002	0.00000	0.00000
5546.45061	0.00002	0.00000	0.00000
6779.78992	0.00003	0.00000	0.00000
6761.92045	0.00045	0.00000	0.00000
5591.47596	0.00005	0.00000	0.00000
4901.42107	0.00000	0.00004	0.00000
5884.65929	0.00000	0.00004	0.00000
6588.87625	0.00000	0.00005	0.00000
7311.06997	0.00000	0.00000	0.00002
7725.35801	0.00002	0.00000	0.00000
4890.51342	0.00002	0.00000	0.00000
7042.70601	0.00001	0.00000	0.00000
6722.39065	0.00000	0.00026	0.00000
6822.27612	0.00003	0.00000	0.00000
5558.34770	0.00002	0.00000	0.00000
7719.32602	0.00000	0.00026	0.00000
5380.88083	0.00000	0.00000	0.00012
7470.22629	0.00000	0.00000	0.00006
5562.80613	0.00000	0.00043	0.00000
4350.32845	0.00003	0.00000	0.00000
5622.10083	0.00002	0.00000	0.00000
4995.38183	0.00000	0.00003	0.00000
6479.66862	0.00000	0.00297	0.00005
5553.88927	0.00002	0.00000	0.00000
3626.79958	0.00000	0.00047	0.00000
7822.70432	0.00001	0.00000	0.00000
4893.58902	0.00001	0.00000	0.00000
6455.06382	0.00001	0.00000	0.00000
3765.71417	0.00000	0.00000	0.00004
4554.95119	0.00000	0.00003	0.00000
6789.14785	0.00000	0.00032	0.00008
5386.91282	0.00003	0.00000	0.00000
2134.97877	0.00001	0.00000	0.00000
4632.52068	0.00000	0.00000	0.00016
5288.43403	0.00000	0.00000	0.00002
6418.90764	0.00000	0.00000	0.00002
6121.39702	0.00007	0.00000	0.00000
5403.57828	0.00000	0.00002	0.00000
5450.53482	0.00015	0.00000	0.00000
6843.54305	0.00000	0.00004	0.00000
4296.93460	0.00000	0.00016	0.00000
3821.05112	0.00010	0.00000	0.00000
6342.81635	0.00039	0.00000	0.00000
6168.35356	0.00000	0.00000	0.00015
3383.15964	0.00021	0.00000	0.00000
6450.49810	0.00000	0.00000	0.00014
6611.71675	0.00000	0.00000	0.00003
4656.75592	0.00000	0.00000	0.00002
5767.50040	0.00000	0.00003	0.00007
5075.50240	0.00000	0.00002	0.00003
2122.18761	0.00001	0.00000	0.00000
7904.24347	0.00000	0.00000	0.00002
7660.04324	0.00000	0.00009	0.00000
3299.11709	0.00006	0.00000	0.00000
3950.04749	0.00002	0.00000	0.00000
6734.29966	0.00000	0.00000	0.00002
7830.13105	0.00003	0.00000	0.00000
6708.61006	0.00002	0.00000	0.00000
5810.42767	0.00000	0.00004	0.00000
5503.48759	0.00000	0.00000	0.00018
7462.79955	0.00000	0.00030	0.00000
6169.80791	0.00000	0.00000	0.00007
5623.66247	0.00003	0.00000	0.00000
4186.23686	0.00002	0.00000	0.00000
3330.73139	0.00000	0.00002	0.00000
3195.81032	0.00003	0.00000	0.00000
6685.91261	0.00000	0.00002	0.00000
5746.68646	0.00000	0.00007	0.00020
4370.06950	0.00000	0.00000	0.00002
7494.97414	0.00002	0.00000	0.00000
4597.89038	0.00002	0.00000	0.00000
5564.34393	0.00001	0.00000	0.00000
5352.22292	0.00001	0.00000	0.00000
3771.65079	0.00006	0.00000	0.00000
3244.24505	0.00000	0.00002	0.00002
3101.83764	0.00000	0.00000	0.00005
3191.33997	0.00008	0.00000	0.00000
5282.09209	0.00000	0.00003	0.00003
5567.69371	0.00000	0.00002	0.00000
4685.89067	0.00000	0.00006	0.00006
5174.30305	0.00000	0.00004	0.00000
6813.38310	0.00000	0.00002	0.00000
7986.35483	0.00000	0.00004	0.00000
7314.02636	0.00000	0.00006	0.00004
4735.86321	0.00000	0.00007	0.00006
2692.10339	0.00004	0.00000	0.00000
4465.49654	0.00004	0.00000	0.00000
5497.49136	0.00005	0.00000	0.00000
5556.90527	0.00003	0.00000	0.00000
5623.56710	0.00003	0.00000	0.00000
6433.82072	0.00000	0.00000	0.00002
3123.08073	0.00000	0.00002	0.00002
5188.10749	0.00000	0.00000	0.00002
6839.12039	0.00002	0.00000	0.00000
7406.95000	0.00006	0.00000	0.00000
6572.10350	0.00002	0.00000	0.00000
6256.35386	0.00000	0.00000	0.00002
3796.82779	0.00000	0.00004	0.00000
6172.81199	0.00000	0.00000	0.00003
6570.63723	0.00000	0.00006	0.00002
5936.03849	0.00002	0.00000	0.00000
6883.03709	0.00002	0.00000	0.00000
5676.93710	0.00000	0.00011	0.00000
7552.34957	0.00004	0.00000	0.00000
6424.80850	0.00002	0.00000	0.00000
3619.34900	0.00002	0.00000	0.00000
6417.44137	0.00002	0.00000	0.00000
7922.57786	0.00001	0.00000	0.00000
4505.10979	0.00000	0.00000	0.00030
7408.04672	0.00005	0.00000	0.00000
6327.91519	0.00002	0.00000	0.00000
6292.84382	0.00000	0.00000	0.00002
2435.56499	0.00003	0.00000	0.00000
3338.62305	0.00008	0.00000	0.00000
2349.06673	0.00002	0.00000	0.00000
6403.56541	0.00000	0.00000	0.00002
7195.90187	0.00002	0.00000	0.00000
4057.77693	0.00000	0.00000	0.00002
5764.96124	0.00000	0.00004	0.00000
6280.49374	0.00002	0.00000	0.00000
4872.22672	0.00007	0.00000	0.00000
4098.27232	0.00000	0.00000	0.00006
5942.38043	0.00006	0.00000	0.00000
3704.91743	0.00008	0.00000	0.00000
6432.72400	0.00000	0.00000	0.00006
3550.18377	0.00000	0.00002	0.00000
3608.52480	0.00000	0.00002	0.00000
5705.63078	0.00000	0.00000	0.00002
7393.15748	0.00001	0.00000	0.00000
7374.81117	0.00001	0.00000	0.00000
7956.07567	0.00000	0.00009	0.00000
7318.96162	0.00003	0.00000	0.00000
7183.65908	0.00000	0.00008	0.00000
6901.39532	0.00002	0.00000	0.00000
7959.11551	0.00000	0.00002	0.00005
6556.86855	0.00000	0.00027	0.00000
6253.37362	0.00000	0.00002	0.00000
7497.48945	0.00003	0.00000	0.00000
2146.38710	0.00000	0.00000	0.00002
7403.58829	0.00002	0.00000	0.00000
7320.07027	0.00002	0.00000	0.00000
6743.64567	0.00005	0.00000	0.00000
7282.45974	0.00004	0.00000	0.00000
4743.28995	0.00000	0.00000	0.00002
7915.06767	0.00001	0.00000	0.00000
3824.03135	0.00002	0.00000	0.00000
7210.80303	0.00001	0.00000	0.00000
7200.36030	0.00000	0.00000	0.00027
4993.93940	0.00000	0.00000	0.00003
5846.59576	0.00000	0.00002	0.00000
7572.05486	0.00006	0.00000	0.00000
3487.89692	0.00000	0.00000	0.00004
4432.33252	0.00000	0.00006	0.00004
4955.80435	0.00000	0.00003	0.00000
6237.98370	0.00000	0.00000	0.00007
5057.70445	0.00000	0.00014	0.00000
6555.40228	0.00000	0.00004	0.00002
4755.17511	0.00002	0.00000	0.00000
5409.51490	0.00000	0.00002	0.00000
7752.49004	0.00002	0.00000	0.00000
6674.98112	0.00000	0.00002	0.00007
7473.25420	0.00000	0.00003	0.00000
4649.29342	0.00002	0.00000	0.00000
7611.65619	0.00002	0.00000	0.00000
7559.80015	0.00000	0.00000	0.00002
3351.44997	0.00002	0.00000	0.00000
5940.93800	0.00000	0.00000	0.00102
5429.29173	0.00000	0.00003	0.00000
2147.91298	0.00000	0.00000	0.00002
7667.94682	0.00001	0.00000	0.00000
6720.97206	0.00000	0.00014	0.00000
6884.47952	0.00000	0.00000	0.00002
4876.80435	0.00002	0.00000	0.00000
6218.30225	0.00000	0.00000	0.00006
5667.61494	0.00000	0.00000	0.00002
4595.98303	0.00000	0.00000	0.00002
3893.18466	0.00001	0.00000	0.00000
6116.95051	0.00000	0.00003	0.00000
5062.15096	0.00000	0.00004	0.00000
5306.70881	0.00000	0.00004	0.00003
3370.29696	0.00000	0.00000	0.00002
6459.93948	0.00000	0.00000	0.00002
5133.24738	0.00006	0.00000	0.00000
7939.31484	0.00000	0.00003	0.00000
5559.89742	0.00002	0.00000	0.00000
7292.79518	0.00000	0.00000	0.00013
4491.65106	0.00000	0.00011	0.00000
5354.72631	0.00004	0.00000	0.00000
7637.35771	0.00003	0.00000	0.00000
5348.73009	0.00003	0.00000	0.00000
7183.53987	0.00000	0.00000	0.00002
4996.87195	0.00000	0.00002	0.00000
2434.06296	0.00001	0.00000	0.00000
2370.28599	0.00001	0.00000	0.00000
5542.99355	0.00001	0.00000	0.00000
7209.34868	0.00003	0.00000	0.00000
6203.41301	0.00000	0.00000	0.00002
4767.53712	0.00004	0.00000	0.00000
6171.71526	0.00000	0.00000	0.00002
5379.45032	0.00000	0.00002	0.00000
3833.87804	0.00002	0.00000	0.00000
5722.42737	0.00000	0.00004	0.00000
7223.04583	0.00001	0.00000	0.00000
6382.28655	0.00000	0.00006	0.00000
5168.37835	0.00000	0.00000	0.00002
4883.17013	0.00000	0.00002	0.00000
6745.07618	0.00000	0.00004	0.00000
6717.96799	0.00000	0.00004	0.00000
4544.59190	0.00003	0.00000	0.00000
5297.45817	0.00000	0.00000	0.00002
4113.50727	0.00000	0.00000	0.00002
6033.30135	0.00000	0.00006	0.00003
7367.45596	0.00002	0.00000	0.00000
6766.46233	0.00000	0.00019	0.00000
3987.14542	0.00008	0.00000	0.00000
7940.86456	0.00000	0.00000	0.00002
4559.82685	0.00000	0.00002	0.00000
4288.04159	0.00000	0.00016	0.00000
6244.00377	0.00000	0.00002	0.00002
5233.59776	0.00000	0.00000	0.00002
7728.25480	0.00000	0.00006	0.00000
3928.80440	0.00000	0.00007	0.00000
3140.40184	0.00000	0.00004	0.00000
7396.04235	0.00001	0.00000	0.00000
7405.04265	0.00004	0.00000	0.00000
4717.48114	0.00000	0.00003	0.00000
6535.61354	0.00036	0.00000	0.00000
6725.32320	0.00000	0.00003	0.00000
3660.89344	0.00000	0.00013	0.00000
6171.26226	0.00000	0.00000	0.00002
6163.90705	0.00000	0.00003	0.00003
6456.97117	0.00008	0.00000	0.00000
6125.76008	0.00000	0.00002	0.00000
4274.22523	0.00000	0.00000	0.00002
6084.78785	0.00001	0.00000	0.00000
3126.09673	0.00003	0.00000	0.00000
4101.24063	0.00002	0.00000	0.00000
6046.73624	0.00000	0.00000	0.00005
6723.92845	0.00000	0.00005	0.00000
4728.42455	0.00000	0.00000	0.00002
6048.64359	0.00002	0.00000	0.00000
3631.25801	0.00002	0.00000	0.00000
3295.14742	0.00000	0.00000	0.00003
4142.66586	0.00002	0.00000	0.00000
3309.48830	0.00002	0.00000	0.00000
5458.46224	0.00158	0.00000	0.00000
6838.97734	0.00000	0.00003	0.00000
6954.69379	0.00001	0.00000	0.00000
6288.40923	0.00003	0.00000	0.00000
7473.68336	0.00002	0.00000	0.00000
6265.68794	0.00001	0.00000	0.00000
6440.12690	0.00000	0.00000	0.00003
4442.79909	0.00010	0.00000	0.00000
7148.93341	0.00004	0.00000	0.00000
5092.32283	0.00002	0.00000	0.00000
7862.18643	0.00010	0.00000	0.00000
5807.00636	0.00000	0.00007	0.00000
5433.85744	0.00000	0.00003	0.00000
4313.73119	0.00000	0.00003	0.00000
6729.76971	0.00000	0.00002	0.00000
7267.09366	0.00001	0.00000	0.00000
4388.39197	0.00000	0.00024	0.00000
7722.33009	0.00005	0.00000	0.00000
6877.16007	0.00000	0.00003	0.00000
6168.24627	0.00000	0.00000	0.00011
7827.13890	0.00003	0.00000	0.00000
6983.37555	0.00002	0.00000	0.00000
6776.78585	0.00000	0.00000	0.00002
6528.13911	0.00000	0.00003	0.00002
6162.44078	0.00000	0.00000	0.00002
5585.61087	0.00004	0.00000	0.00000
7551.15747	0.00002	0.00000	0.00000
6091.04633	0.00001	0.00000	0.00000
5804.37183	0.00001	0.00000	0.00000
7285.22539	0.00000	0.00000	0.00010
7151.84212	0.00000	0.00000	0.00002
6983.28018	0.00000	0.00002	0.00003
7112.70571	0.00006	0.00000	0.00000
7874.01199	0.00003	0.00000	0.00000
5995.71466	0.00002	0.00000	0.00000
6173.16961	0.00000	0.00000	0.00002
5295.82500	0.00002	0.00000	0.00000
7488.93023	0.00002	0.00000	0.00000
3504.63390	0.00000	0.00000	0.00002
4825.19865	0.00000	0.00002	0.00000
4412.46033	0.00000	0.00002	0.00000
4640.31696	0.00000	0.00003	0.00000
7333.74357	0.00002	0.00000	0.00000
3955.44767	0.00008	0.00000	0.00000
4679.78716	0.00000	0.00000	0.00002
6391.65640	0.00000	0.00000	0.00009
6179.05855	0.00007	0.00000	0.00000
5591.84551	0.00001	0.00000	0.00000
3657.91321	0.00000	0.00003	0.00000
3795.24231	0.00000	0.00002	0.00000
7107.79428	0.00001	0.00000	0.00000
5585.93273	0.00000	0.00014	0.00000
5130.60093	0.00001	0.00000	0.00000
7218.95695	0.00000	0.00005	0.00002
5476.70126	0.00000	0.00002	0.00000
4983.37746	0.00000	0.00002	0.00000
6587.24308	0.00000	0.00000	0.00002
7801.27048	0.00000	0.00002	0.00000
4679.90637	0.00000	0.00010	0.00000
7318.86625	0.00004	0.00000	0.00000
