freq,int_doh,int_d2o,cluster
8993.75833333,0.00013129,0.00010077,3
8996.98333333,0.00002623,0.00004038,11
9000.00000000,0.01154911,0.00599383,2
9000.80000000,0.00015557,0.00041732,12
9004.37500000,0.00485630,0.00248935,2
9005.00000000,0.00012353,0.00006279,2
9008.64166667,0.00002606,0.00002895,7
9010.00000000,0.00012282,0.00020920,11
9012.10833333,0.00004486,0.00004451,7
9015.00833333,0.00002508,0.00001401,1
9019.80833333,0.00008896,0.00011502,9
9020.00000000,0.00069525,0.00041099,1
9025.00833333,0.00025135,0.00007553,4
9025.50000000,0.00002065,0.00004032,13
9030.00000000,0.00012102,0.00018165,11
9035.23333333,0.00020073,0.00001369,10
9040.00000000,0.00065580,0.00045215,8
9045.00000000,0.00018311,0.00005410,4
9049.49166667,0.00109303,0.00004072,14
9050.00000000,0.00052365,0.00009205,6
9055.00000000,0.00003637,0.00002777,3
9055.59166667,0.00007610,0.00005319,3
9055.92500000,0.00011070,0.00006455,1
9055.93333333,0.00010935,0.00006488,1
9058.71666667,0.00002588,0.00004643,16
9060.00000000,0.00061684,0.00038475,1
9060.67500000,0.00016400,0.00018163,7
9060.78333333,0.00015902,0.00012949,3
9065.00000000,0.00003872,0.00002110,1
9065.03333333,0.00002981,0.00001825,1
9070.00000000,0.00012414,0.00025041,13
9075.00000000,0.00007086,0.00008401,9
9076.13333333,0.00010421,0.00007561,3
9077.32500000,0.00014794,0.00008943,1
9080.00000000,0.00073297,0.00040849,1
9082.02500000,0.00004856,0.00001470,4
9082.03333333,0.00004913,0.00001507,4
9085.00000000,0.00016587,0.00008485,2
9086.10833333,0.00002355,0.00001933,3
9086.13333333,0.00002701,0.00001979,3
9090.00000000,0.00020976,0.00023115,7
9091.38333333,0.00145885,0.00129595,5
9091.46666667,0.00121558,0.00056276,2
9091.48333333,0.00117120,0.00060831,2
9095.00000000,0.00005557,0.00002784,2
9096.25000000,0.00002718,0.00005924,13
9097.11666667,0.00014933,0.00008910,1
9097.13333333,0.00013920,0.00009145,8
9097.21666667,0.00006001,0.00006871,7
9100.00000000,0.00150059,0.00013455,10
9105.00000000,0.00028257,0.00014310,2
9108.26666667,0.00111450,0.00180104,11
9108.27500000,0.00110911,0.00180593,11
9110.00000000,0.00016825,0.00021607,9
9112.04166667,0.00169277,0.00248117,11
9112.50833333,0.00631755,0.00391502,1
9114.57500000,0.00047476,0.00018103,0
9120.00000000,0.00079206,0.00047192,1
9120.42500000,0.00004759,0.00001447,4
9120.44166667,0.00005093,0.00001362,4
9124.16666667,0.00073692,0.00002417,14
9125.00000000,0.00024690,0.00019573,3
9127.78333333,0.00019335,0.00026052,9
9130.00000000,0.00013823,0.00023733,16
9135.00000000,0.00010858,0.00005234,2
9136.70000000,0.00003864,0.00002290,1
9139.44166667,0.00004307,0.00001157,4
9140.00000000,0.00090091,0.00052342,1
9143.55833333,0.00015101,0.00092753,17
9145.00000000,0.00012159,0.00005097,0
9150.00000000,0.00050019,0.00059569,9
9151.15000000,0.00003697,0.00001576,2
9155.00000000,0.00012355,0.00006080,2
9160.00000000,0.00089791,0.00048812,1
9165.00000000,0.00021561,0.00010546,2
9170.00000000,0.00008966,0.00011293,9
9175.00000000,0.00024151,0.00002422,10
9179.68333333,0.00037366,0.00020021,1
9180.00000000,0.00086620,0.00051339,1
9182.35833333,0.00002032,0.00006388,12
9183.50000000,0.00003474,0.00006988,13
9183.56666667,0.00007262,0.00015392,13
9185.00000000,0.00020566,0.00010488,2
9187.20833333,0.00003565,0.00001627,2
9187.85833333,0.00010321,0.00001308,10
9187.88333333,0.00011350,0.00001308,10
9190.00000000,0.00006948,0.00017582,18
9198.55000000,0.00010360,0.00001533,10
9200.00000000,0.00092703,0.00035549,0
9205.00000000,0.00013659,0.00007581,1
9205.94166667,0.00013478,0.00007473,1
9210.00000000,0.00009919,0.00012792,9
9213.85833333,0.00002663,0.00004156,11
9220.00000000,0.00056775,0.00038564,8
9225.00000000,0.00028513,0.00016702,1
9225.54166667,0.00003484,0.00002420,8
9225.82500000,0.00171516,0.00005457,14
9225.83333333,0.00170749,0.00005547,14
9226.32500000,0.00017529,0.00001174,10
9226.33333333,0.00017268,0.00001175,10
9228.26666667,0.00027510,0.00027959,7
9230.00000000,0.00009492,0.00012699,9
9240.00000000,0.00057300,0.00034244,1
9244.64166667,0.00015350,0.00006551,2
9245.00000000,0.00005295,0.00002220,0
9245.71666667,0.00008134,0.00002832,0
9245.75000000,0.00009119,0.00002694,4
9246.79166667,0.00050744,0.00030030,1
9250.00000000,0.00057620,0.00019838,0
9254.77500000,0.00006273,0.00001866,4
9257.75000000,0.00006251,0.00010777,16
9257.77500000,0.00006220,0.00009803,11
9258.53333333,0.00016766,0.00003845,6
9260.00000000,0.00037719,0.00026844,3
9260.97500000,0.00009026,0.00003465,0
9261.10833333,0.00041289,0.00019556,2
9264.99166667,0.00006992,0.00003366,2
9266.35000000,0.00006964,0.00003666,20
9270.00000000,0.00009264,0.00009097,21
9270.26666667,0.00001985,0.00003873,13
9272.81666667,0.00004531,0.00002215,2
9275.00000000,0.00003891,0.00005942,11
9277.22500000,0.00014972,0.00008969,1
9277.35000000,0.00003651,0.00001520,0
9280.00833333,0.00046880,0.00018509,0
9280.32500000,0.00010755,0.00002491,6
9280.33333333,0.00010842,0.00002354,6
9284.99166667,0.00005299,0.00002546,2
9285.47500000,0.00014117,0.00008352,1
9289.78333333,0.00003115,0.00003367,7
9290.00000000,0.00010477,0.00010096,5
9295.15833333,0.00017489,0.00002301,10
9295.30000000,0.00208391,0.00011450,14
9296.79166667,0.00024898,0.00002192,10
9300.00000000,0.00089802,0.00017267,6
9305.00833333,0.00004484,0.00002675,1
9310.00000000,0.00012316,0.00008099,8
9314.62500000,0.00002779,0.00006867,18
9314.64166667,0.00002677,0.00007271,12
9320.00000000,0.00019253,0.00011681,1
9321.29166667,0.00004572,0.00004111,5
9324.20000000,0.00018184,0.00017248,5
9325.00000000,0.00016459,0.00010026,1
9326.05000000,0.00003511,0.00002903,26
9327.07500000,0.00005430,0.00004663,5
9330.00000000,0.00010933,0.00011452,7
9331.01666667,0.00008046,0.00005177,8
9340.00000000,0.00016771,0.00015580,5
9346.76666667,0.00004895,0.00009773,13
9346.77500000,0.00004912,0.00009630,13
9347.51666667,0.00015191,0.00046995,12
9350.00000000,0.00026506,0.00011774,2
9355.65833333,0.00144780,0.00053911,0
9355.68333333,0.00136967,0.00049391,0
9360.00000000,0.00024769,0.00012394,2
9365.32500000,0.00044620,0.00102566,13
9365.46666667,0.01570103,0.03768621,18
9365.47500000,0.01570818,0.03764415,18
9366.76666667,0.00003030,0.00001461,2
9366.79166667,0.00002858,0.00001666,1
9370.00000000,0.00009774,0.00006259,8
9374.65000000,0.00003018,0.00001508,2
9374.69166667,0.00003245,0.00002207,8
9374.73333333,0.00004913,0.00001915,0
9374.80833333,0.00007885,0.00002540,4
9374.84166667,0.00017228,0.00010268,1
9375.00000000,0.28384696,0.16364909,1
9375.15833333,0.00015512,0.00007890,2
9375.19166667,0.00008184,0.00004164,2
9375.26666667,0.00005344,0.00001970,0
9379.98333333,0.00045892,0.00009767,6
9384.53333333,0.00019432,0.00005203,4
9392.04166667,0.00004142,0.00001729,0
9394.32500000,0.00043323,0.00018200,0
9394.34166667,0.00044815,0.00017908,0
9399.45833333,0.00002580,0.00001232,2
9399.47500000,0.00002618,0.00001176,2
9400.00000000,0.00085662,0.00042599,2
9418.26666667,0.00003675,0.00003261,5
9420.00000000,0.00018444,0.00015081,3
9420.26666667,0.00008370,0.00005720,8
9420.91666667,0.00006890,0.00003222,2
9424.85833333,0.00002877,0.00004314,11
9425.00000000,0.00008713,0.00002491,4
9426.96666667,0.00003266,0.00001829,1
9426.98333333,0.00003764,0.00001779,2
9428.36666667,0.00004409,0.00010115,13
9430.00000000,0.00004131,0.00013442,12
9435.03333333,0.00002781,0.00007161,12
9440.00000000,0.00014556,0.00018073,9
9445.00000000,0.00003158,0.00001526,2
9450.00000000,0.00036818,0.00042170,7
9457.67500000,0.00002076,0.00001784,5
9460.00000000,0.00013049,0.00014443,7
9460.21666667,0.00004573,0.00004818,7
9460.91666667,0.00029703,0.00033199,7
9469.66666667,0.00693517,0.00504585,3
9470.00000000,0.00024306,0.00019414,3
9472.22500000,0.00002977,0.00001479,2
9475.00000000,0.00012509,0.00006359,2
9475.77500000,0.00026069,0.00024314,5
9479.03333333,0.00007305,0.00006129,5
9479.15000000,0.00006432,0.00005938,5
9480.00000000,0.00018421,0.00018160,7
9484.76666667,0.00002919,0.00001759,1
9484.77500000,0.00002889,0.00001726,1
9485.00000000,0.00005010,0.00002710,1
9487.87500000,0.00004362,0.00012983,12
9488.86666667,0.00144176,0.00013858,10
9488.91666667,0.00176622,0.00012371,10
9488.95833333,0.00126379,0.00016342,10
9490.00000000,0.00035180,0.00020919,1
9490.20000000,0.00004456,0.00003036,8
9492.20833333,0.00010144,0.00011201,7
9495.20000000,0.00019644,0.00005798,4
9495.28333333,0.00015568,0.00005621,0
9497.20000000,0.00009814,0.00005527,1
9500.00000000,0.00059768,0.00008115,10
9504.23333333,0.00029001,0.00009548,23
9504.30833333,0.00022330,0.00008061,0
9505.00000000,0.00008758,0.00004163,2
9505.75833333,0.00002918,0.00001366,2
9508.15833333,0.00002387,0.00001218,2
9510.00000000,0.00036998,0.00024282,8
9513.81666667,0.00002882,0.00001380,2
9513.83333333,0.00002967,0.00001301,2
9520.00000000,0.00018252,0.00013230,3
9521.48333333,0.00002843,0.00003067,7
9525.00000000,0.00010899,0.00009065,5
9530.00000000,0.00037665,0.00028073,3
9531.24166667,0.00003035,0.00001468,2
9536.12500000,0.00004084,0.00004033,7
9536.13333333,0.00004095,0.00003994,21
9538.12500000,0.00005740,0.00004215,3
9538.13333333,0.00005773,0.00004154,3
9540.00000000,0.00018342,0.00015818,5
9545.00000000,0.00009482,0.00005198,1
9550.00000000,0.00077666,0.00059528,3
9550.78333333,0.00003009,0.00001230,0
9559.19166667,0.02788587,0.00123235,14
9560.00000000,0.00021380,0.00010463,2
9560.56666667,0.00002642,0.00001446,1
9561.11666667,0.00003701,0.00001474,0
9561.13333333,0.00003626,0.00001547,2
9565.00000000,0.00018180,0.00009690,1
9565.45833333,0.00024797,0.00020683,5
9570.00000000,0.00043535,0.00033193,3
9570.32500000,0.00033127,0.00016137,2
9570.43333333,0.00003562,0.00002562,3
9572.10000000,0.00306498,0.00014362,14
9575.00000000,0.00042548,0.00026588,1
9575.26666667,0.00008653,0.00006572,3
9575.27500000,0.00008642,0.00006800,3
9580.00000000,0.00014682,0.00014920,7
9585.00000000,0.00013936,0.00007847,1
9589.32500000,0.00003335,0.00010234,12
9589.33333333,0.00003308,0.00010306,12
9590.00000000,0.00046497,0.00028435,1
9594.72500000,0.00002983,0.00001398,2
9594.73333333,0.00002945,0.00001427,2
9595.00000000,0.00010683,0.00005912,1
9600.00000000,0.00078038,0.00059923,3
9605.00000000,0.00008528,0.00005142,1
9608.15833333,0.00038566,0.00066563,16
9609.37500000,0.00004855,0.00002429,2
9610.00000000,0.00040839,0.00030906,3
9611.82500000,0.00010397,0.00007317,3
9615.00000000,0.00008234,0.00003619,2
9619.14166667,0.00007025,0.00003327,2
9620.00000000,0.00013226,0.00011653,5
9624.98333333,0.00122061,0.00266361,13
9625.11666667,0.00016525,0.00038702,13
9625.72500000,0.00002157,0.00006643,12
9625.73333333,0.00002185,0.00006552,12
9626.51666667,0.00002554,0.00006148,18
9626.53333333,0.00002605,0.00006023,13
9626.89166667,0.00007575,0.00006723,5
9629.55833333,0.00762318,0.00554528,3
9630.00000000,0.00041835,0.00030222,3
9635.00000000,0.00004816,0.00001298,4
9635.40000000,0.00126105,0.00019483,6
9635.43333333,0.00113785,0.00010440,10
9640.00000000,0.00011727,0.00013051,7
9643.55000000,0.00002851,0.00001645,1
9645.00000000,0.00016593,0.00009929,1
9650.00000000,0.00067731,0.00031727,2
9653.22500000,0.00006930,0.00004659,8
9653.24166667,0.00006823,0.00004419,8
9654.72500000,0.00002512,0.00008400,15
9654.75000000,0.00002834,0.00007418,12
9655.00000000,0.00006238,0.00002754,2
9660.00000000,0.00012620,0.00004852,0
9665.00000000,0.00007213,0.00003310,2
9667.96666667,0.00002459,0.00001438,1
9667.97500000,0.00002399,0.00001462,1
9670.00000000,0.00032035,0.00022469,3
9675.00000000,0.00017227,0.00009697,1
9679.95833333,0.00053057,0.00008096,25
9680.00000000,0.00049147,0.00011661,4
9684.99166667,0.00003446,0.00002720,3
9689.21666667,0.00007295,0.00004836,8
9689.31666667,0.00008980,0.00005602,1
9689.33333333,0.00007439,0.00005323,3
9690.02500000,0.00065614,0.00007532,10
9692.83333333,0.00094169,0.00736306,17
9697.24166667,0.00003621,0.00007914,13
9700.00000000,0.00206759,0.00116987,1
9705.00000000,0.00011866,0.00004910,0
9710.00000000,0.00032956,0.00027511,5
9716.81666667,0.00003163,0.00001618,2
9719.45000000,0.00053544,0.00036961,8
9720.00000000,0.00017867,0.00015310,5
9724.94166667,0.00006183,0.00001984,4
9724.97500000,0.00007780,0.00004043,2
9725.05000000,0.00005660,0.00001270,6
9726.60000000,0.00002810,0.00001769,1
9726.65833333,0.00002877,0.00001316,2
9730.00000000,0.00022249,0.00008895,0
9740.00000000,0.00014205,0.00015340,7
9745.00000000,0.00004611,0.00003629,3
9745.61666667,0.00008661,0.00003557,0
9750.00000000,0.00049274,0.00047140,5
9754.98333333,0.00004516,0.00001606,0
9760.00000000,0.00010579,0.00012204,7
9764.25833333,0.00003207,0.00006828,13
9764.91666667,0.00009731,0.00003863,0
9765.01666667,0.00002249,0.00001566,8
9765.62500000,0.00032509,0.00019049,1
9770.00000000,0.00017561,0.00016244,5
9770.19166667,0.00002301,0.00020040,19
9774.71666667,0.00002322,0.00005939,12
9774.73333333,0.00002222,0.00006044,12
9775.01666667,0.00029824,0.00030325,7
9780.00000000,0.00019839,0.00018677,5
9780.50000000,0.00002350,0.00006271,12
9781.58333333,0.00021598,0.00224789,19
9781.91666667,0.00580476,0.00002719,14
9781.94166667,0.00622187,0.00003429,14
9782.03333333,0.00292045,0.00001269,14
9785.00000000,0.00011265,0.00005306,2
9788.61666667,0.00082521,0.00049719,1
9789.32500000,0.00003618,0.00013114,15
9789.39166667,0.00013892,0.00028280,13
9800.00000000,0.00087199,0.00045873,20
9805.00000000,0.00017788,0.00010129,1
9810.00000000,0.00010465,0.00010972,7
9814.44166667,0.00007690,0.00003608,2
9815.00000000,0.00005104,0.00002731,1
9818.07500000,0.00002051,0.00002468,9
9820.00000000,0.00026440,0.00026106,7
9825.00000000,0.00004047,0.00004605,7
9827.20833333,0.00014111,0.00010669,3
9829.61666667,0.00350050,0.00010468,14
9830.00000000,0.00010689,0.00011028,7
9831.95000000,0.00008278,0.00017052,13
9833.32500000,0.00016652,0.00001266,10
9833.37500000,0.00011479,0.00002125,6
9833.65833333,0.00004365,0.00001280,4
9833.67500000,0.00004511,0.00001399,4
9834.25833333,0.00023691,0.00022095,5
9835.00000000,0.00005345,0.00002461,2
9836.36666667,0.00003408,0.00002500,3
9836.38333333,0.00003280,0.00002237,8
9837.50000000,0.00002761,0.00001566,1
9840.00000000,0.00030461,0.00015257,2
9840.55833333,0.00009009,0.00004897,1
9841.17500000,0.00002099,0.00003322,11
9841.26666667,0.00003152,0.00001338,2
9841.27500000,0.00002970,0.00001402,2
9844.22500000,0.00003337,0.00002661,3
9844.23333333,0.00003443,0.00002656,3
9845.00000000,0.00011664,0.00005109,2
9847.77500000,0.00006718,0.00004636,8
9850.00000000,0.00120837,0.00074245,1
9850.70000000,0.00016249,0.00005861,0
9850.82500000,0.00306625,0.00166938,1
9850.83333333,0.00306098,0.00169609,1
9853.81666667,0.00002672,0.00002489,5
9853.85833333,0.00004487,0.00002127,2
9856.95000000,0.00002604,0.00001418,1
9857.79166667,0.00002397,0.00001539,8
9860.00000000,0.00031727,0.00024180,3
9863.01666667,0.00004515,0.00003265,3
9863.28333333,0.00003256,0.00001757,1
9865.00000000,0.00012510,0.00006809,1
9865.47500000,0.00004827,0.00001301,4
9868.67500000,0.00013943,0.00009787,3
9868.79166667,0.00033859,0.00045452,9
9869.75833333,0.00005919,0.00033831,17
9869.77500000,0.00006221,0.00032611,17
9870.00000000,0.00008771,0.00009836,7
9870.22500000,0.00004231,0.00001484,0
9870.23333333,0.00004257,0.00001434,0
9871.50000000,0.00005460,0.00001415,4
9871.53333333,0.00006234,0.00001207,6
9875.00000000,0.00047726,0.00012031,4
9880.00000000,0.00037117,0.00017378,2
9883.04166667,0.00141450,0.00052803,0
9885.00000000,0.00012197,0.00008341,8
9889.27500000,0.00002581,0.00003275,9
9890.00000000,0.00031501,0.00006696,6
9891.50833333,0.00021246,0.00008936,0
9893.14166667,0.00004145,0.00003826,5
9893.30833333,0.01053290,0.00425540,0
9896.60833333,0.00464769,0.00166941,0
9898.16666667,0.00002317,0.00003803,11
9898.17500000,0.00002361,0.00003772,11
9898.40833333,0.00075923,0.00028755,0
9898.75000000,0.00005759,0.00003214,1
9900.00000000,0.00140398,0.00030871,6
9900.20833333,0.00002004,0.00001939,5
9902.75000000,0.00002414,0.00001513,1
9905.00000000,0.00011982,0.00006456,1
9910.00000000,0.00038268,0.00005119,10
9917.48333333,0.00018133,0.00001852,10
9919.23333333,0.00021725,0.00012386,1
9919.35000000,0.00008953,0.00008660,5
9920.00000000,0.00023436,0.00016789,3
9922.05000000,0.00004770,0.00001404,4
9925.00000000,0.00005365,0.00007575,22
9930.00000000,0.00038892,0.00018223,2
9934.70833333,0.00020824,0.00016975,3
9939.29166667,0.00005438,0.00001284,6
9939.56666667,0.00007801,0.00003268,0
9939.58333333,0.00007260,0.00002835,0
9940.00000000,0.00033288,0.00019726,1
9945.00000000,0.00012224,0.00008002,8
9950.00000000,0.00035142,0.00072194,13
9960.00000000,0.00029229,0.00017614,1
9960.94166667,0.00029626,0.00016858,1
9962.95000000,0.00003801,0.00001663,2
9965.00833333,0.00011906,0.00008240,8
9967.75000000,0.00003542,0.00001304,0
9967.77500000,0.00004225,0.00001431,0
9970.00000000,0.00042533,0.00021247,2
9974.80833333,0.00002567,0.00001158,2
9975.00000000,0.00006056,0.00002187,0
9978.20833333,0.00005342,0.00002844,1
9980.00000000,0.00029602,0.00024072,3
9980.18333333,0.00006057,0.00002088,0
9983.55833333,0.00274553,0.00120392,2
9983.57500000,0.00285867,0.00116748,0
9984.76666667,0.00003435,0.00002059,1
9984.78333333,0.00003952,0.00001649,0
9984.85000000,0.00002179,0.00002777,9
9984.90833333,0.00005152,0.00001459,4
9984.95000000,0.00005654,0.00002702,2
9985.02500000,0.00009542,0.00002412,4
9985.05833333,0.00002374,0.00004576,13
9985.10000000,0.00003800,0.00001815,2
9985.15833333,0.00005582,0.00003055,1
9985.18333333,0.00005265,0.00003623,8
9985.43333333,0.20464162,0.10402306,2
9985.64166667,0.00021170,0.00010668,2
9985.76666667,0.00006504,0.00003719,1
9985.77500000,0.00006324,0.00003743,1
9985.85833333,0.00003054,0.00002302,3
9985.88333333,0.00003029,0.00001904,1
9986.00833333,0.00002137,0.00002671,9
9988.74166667,0.00180286,0.00091459,2
9990.00000000,0.00046896,0.00018145,0
9995.61666667,0.00024378,0.00008850,0
10000.00000000,0.00061370,0.00166942,12
10004.75833333,0.00004938,0.00002256,2
10004.77500000,0.00005108,0.00002426,2
10005.00000000,0.00010080,0.00007198,3
10008.87500000,0.00003054,0.00002398,3
10010.00000000,0.00045099,0.00021030,2
10020.00000000,0.00013329,0.00003608,4
10020.16666667,0.00004039,0.00004381,7
10024.80000000,0.00010884,0.00005754,1
10024.90000000,0.00015815,0.00005893,0
10025.01666667,0.00004825,0.00007829,11
10030.00000000,0.00034627,0.00023383,8
10032.20833333,0.00006248,0.00001833,4
10035.30000000,0.00019045,0.00005384,4
10040.00000000,0.00019770,0.00009914,2
10041.76666667,0.00108576,0.00020103,6
10042.61666667,0.00020342,0.00008747,2
10043.72500000,0.00052351,0.00019338,0
10044.12500000,0.00014683,0.00007341,2
10044.14166667,0.00014364,0.00006998,2
10044.45000000,0.00026667,0.00006153,6
10045.01666667,0.00003530,0.00001281,0
10048.82500000,0.00015564,0.00006109,0
10048.84166667,0.00015129,0.00006264,0
10050.00000000,0.00055105,0.00031020,1
10057.30000000,0.00007512,0.00007559,7
10057.36666667,0.00020320,0.00018544,5
10060.00000000,0.00021935,0.00003597,6
10064.20833333,0.00056026,0.00021781,0
10065.00833333,0.00004424,0.00003586,3
10065.46666667,0.00002218,0.00001476,8
10065.67500000,0.00026039,0.00008795,0
10065.78333333,0.00002198,0.00001191,1
10068.75833333,0.00003908,0.00002715,8
10068.77500000,0.00003785,0.00002827,3
10070.00000000,0.00036977,0.00021959,1
10073.51666667,0.00003116,0.00006126,13
10073.72500000,0.01712843,0.00020636,14
10073.77500000,0.01133064,0.00013328,14
10074.62500000,0.00007553,0.00006159,3
10074.63333333,0.00007413,0.00006071,3
10075.00000000,0.00014080,0.00006838,2
10076.10833333,0.00026375,0.00004251,6
10085.00000000,0.00002864,0.00003584,9
10086.82500000,0.00004723,0.00002377,2
10086.85833333,0.00005587,0.00002765,2
10088.36666667,0.00005159,0.00001791,0
10088.38333333,0.00005279,0.00001681,4
10090.00000000,0.00037821,0.00023032,1
10093.44166667,0.00002562,0.00001222,2
10093.71666667,0.00006109,0.00001747,4
10093.80833333,0.00007177,0.00002878,0
10094.08333333,0.23543621,0.08137284,0
10094.28333333,0.00028033,0.00009526,0
10094.42500000,0.00005381,0.00002447,2
10094.49166667,0.00004450,0.00001352,4
10094.55833333,0.00003088,0.00001467,2
10094.66666667,0.00003906,0.00001559,0
10095.37500000,0.00004761,0.00001347,4
10095.56666667,0.00072126,0.00036954,2
10095.57500000,0.00072819,0.00036844,2
10096.35000000,0.00017237,0.00011875,8
10096.47500000,0.00142704,0.00061764,2
10096.65833333,0.00002110,0.00004623,13
10096.71666667,0.00009108,0.00003279,0
10096.90000000,0.02415978,0.00814467,0
10097.09166667,0.00007744,0.00004187,1
10097.15000000,0.00008049,0.00001818,6
10097.32500000,0.00003007,0.00001396,2
10097.34166667,0.00003266,0.00001284,0
10098.11666667,0.00010499,0.00005835,1
10099.21666667,0.00103399,0.00114590,7
10099.34166667,0.00012831,0.00017972,22
10100.00000000,0.00074512,0.00072266,5
10100.60000000,0.00104843,0.00027836,4
10101.20833333,0.00002502,0.00001480,1
10101.24166667,0.00006920,0.00002033,4
10101.41666667,0.01034883,0.00208310,6
10102.16666667,0.00003689,0.00001620,2
10102.17500000,0.00003777,0.00001563,0
10107.22500000,0.00004231,0.00001916,2
10109.01666667,0.00054568,0.00011522,6
10110.00000000,0.00045200,0.00027144,1
10111.57500000,0.00042201,0.00001593,14
10113.38333333,0.00003684,0.00001163,4
10118.82500000,0.00092720,0.00023808,4
10120.00000000,0.00014432,0.00005219,0
10125.00000000,0.00012071,0.00036257,12
10128.10833333,0.00003471,0.00004927,22
10128.15833333,0.00004515,0.00003910,5
10128.19166667,0.00003875,0.00003932,7
10130.00000000,0.00047716,0.00021537,2
10137.01666667,0.00615169,0.00022632,14
10138.51666667,0.00008776,0.00002808,4
10138.53333333,0.00009020,0.00002674,4
10138.90000000,0.00251463,0.00101472,0
10140.00000000,0.00013687,0.00002739,6
10145.88333333,0.00006667,0.00001817,4
10150.00000000,0.00077078,0.00188761,18
10155.15000000,0.00212368,0.00056575,4
10156.25000000,0.00022517,0.00016341,3
10160.00000000,0.00013508,0.00002701,6
10170.00000000,0.00059327,0.00029287,2
10175.00000000,0.00003614,0.00012295,15
10178.20833333,0.00004705,0.00012167,12
10179.31666667,0.00002827,0.00001385,2
10180.00000000,0.00003266,0.00018312,17
10180.73333333,0.00063209,0.00001896,14
10190.00000000,0.00052248,0.00047753,5
10196.22500000,0.00002925,0.00002005,8
10196.25833333,0.00003717,0.00001805,2
10196.98333333,0.00004549,0.00005451,9
10197.05000000,0.00004315,0.00004829,7
10198.96666667,0.00032318,0.00001344,14
10199.06666667,0.00062591,0.00001197,14
10199.10000000,0.00080214,0.00001166,14
10200.00000000,0.00081491,0.00065909,3
10200.37500000,0.00056616,0.00102576,16
10200.59166667,0.00002723,0.00005000,16
10208.89166667,0.00002369,0.00001614,8
10208.99166667,0.00002104,0.00002156,7
10209.28333333,0.08987712,0.06855083,3
10209.49166667,0.00009216,0.00007368,3
10209.56666667,0.00002377,0.00002750,7
10209.62500000,0.00002918,0.00001851,1
10210.00000000,0.00058826,0.00050246,5
10213.79166667,0.00003077,0.00018549,17
10219.12500000,0.00004124,0.00002311,1
10219.13333333,0.00004019,0.00002314,1
10220.00000000,0.00009443,0.00018640,13
10225.00000000,0.00006442,0.00006953,7
10230.00000000,0.00065870,0.00051484,3
10239.98333333,0.00009362,0.00004707,2
10244.99166667,0.00003095,0.00002431,3
10250.00000000,0.00050961,0.00061423,9
10250.92500000,0.00021884,0.00003647,6
10260.00000000,0.00010576,0.00011718,7
10264.99166667,0.00002500,0.00003145,9
10270.00000000,0.00074431,0.00083369,7
10270.62500000,0.00011192,0.00001618,10
10270.63333333,0.00011203,0.00001628,10
10278.05000000,0.00007505,0.00002035,4
10278.21666667,0.00159768,0.00041864,4
10280.00000000,0.00016288,0.00011263,8
10283.96666667,0.00244360,0.00093437,0
10283.97500000,0.00242082,0.00091834,0
10290.00000000,0.00079898,0.00085224,7
10300.00000000,0.00066689,0.00095757,11
10310.00000000,0.00077253,0.00088369,7
10313.00833333,0.00005299,0.00004975,5
10319.29166667,0.00046620,0.00001433,14
10320.00000000,0.00011877,0.00013409,7
10325.00000000,0.00007067,0.00002686,0
10330.00000000,0.00074729,0.00098138,9
10336.17500000,0.00111630,0.00061588,1
10336.45833333,0.00007568,0.00001427,6
10336.48333333,0.00007878,0.00001353,6
10340.00000000,0.00013132,0.00013724,7
10345.00000000,0.00005904,0.00006204,7
10350.00000000,0.00077364,0.00100566,9
10351.56666667,0.00005675,0.00006637,24
10360.00000000,0.00010955,0.00011707,7
10365.00000000,0.00007589,0.00010931,11
10365.78333333,0.00043376,0.00019105,2
10370.00000000,0.00066890,0.00095093,22
10370.26666667,0.00006145,0.00001917,4
10370.29166667,0.00005622,0.00001851,23
10373.55833333,0.00428955,0.00001975,14
10373.58333333,0.00408713,0.00002324,14
10375.00000000,0.00005850,0.00002693,2
10380.00000000,0.00006695,0.00015772,13
10385.00000000,0.00008275,0.00011677,22
10386.33333333,0.00009321,0.00002553,4
10386.37500000,0.00011801,0.00001400,10
10386.44166667,0.00005904,0.00002624,2
10390.00000000,0.00057973,0.00090830,11
10390.62500000,0.00002634,0.00002732,7
10394.00833333,0.00020165,0.00014447,3
10400.00000000,0.00059178,0.00091596,11
10400.39166667,0.00002481,0.00001494,1
10405.00000000,0.00007776,0.00010817,9
10410.00000000,0.00048990,0.00078110,11
10420.00000000,0.00004069,0.00014320,15
10425.00000000,0.00005424,0.00011950,13
10430.00000000,0.00037102,0.00073842,13
10439.44166667,0.00003009,0.00001734,1
10440.00000000,0.00004355,0.00011834,12
10449.20000000,0.00004623,0.00001570,0
10450.00000000,0.00031489,0.00061019,13
10452.22500000,0.00006429,0.00001773,4
10460.00000000,0.00005325,0.00009294,16
10463.61666667,0.00012277,0.00012817,7
10470.00000000,0.00021423,0.00057489,12
10477.42500000,0.00183692,0.00002626,14
10477.43333333,0.00188288,0.00002583,14
10477.50000000,0.00123145,0.00002020,14
10480.00000000,0.00003409,0.00018350,17
10490.00000000,0.00022570,0.00054729,18
10490.39166667,0.00003441,0.00002488,3
10494.40833333,0.00002075,0.00001315,1
10498.28333333,0.00010234,0.00009461,5
10498.74166667,0.00008657,0.00009373,7
10500.00000000,0.00030874,0.00129047,15
