-------- Hyperameters ---------
angular threshold 0.04
Maximum n of clusters 30
Maximum iterations 10000
Angle growth 0.0
Maximum angle allowed 0.04
Min samples 2
-------- Variables ---------
population ranking 5
2.82214604e-05 2.37610677e-05
3.84828160e-05 3.66037643e-05
9.15263521e-05 7.89670658e-05
6.51749658e-05 6.05219425e-05
7.51425843e-05 6.44347350e-05
4.24520325e-05 3.93674070e-05
5.55611250e-04 4.70389296e-04
7.63877510e-05 6.54394794e-05
6.71944210e-05 5.90142534e-05
6.74213789e-05 5.87016513e-05
5.44288691e-04 4.93903499e-04
3.49169367e-05 3.12514858e-05
1.10100212e-04 9.36800070e-05
3.20713687e-05 3.06752691e-05
1.25707214e-04 1.16995413e-04
9.02713977e-04 8.68002685e-04
2.05127237e-05 1.97715879e-05
3.94063302e-05 3.36354872e-05
2.15636244e-05 1.80392059e-05
3.30872756e-05 3.00789754e-05
3.25704303e-05 2.99940647e-05
1.09098916e-04 1.05987638e-04
9.83173622e-04 9.38759392e-04
1.14630940e-03 1.03834689e-03
1.41527798e-04 1.30673579e-04
5.82602105e-05 5.14183066e-05
1.17321362e-03 1.00732125e-03
1.44934732e-04 1.21669668e-04
1.33454237e-04 1.27934906e-04
1.50360150e-04 1.29541167e-04
2.10817491e-04 1.78603266e-04
9.95755028e-05 8.39557556e-05
1.48952306e-03 1.43152953e-03
5.23891305e-05 4.47601849e-05
4.70007288e-05 4.41573328e-05
7.85537589e-04 7.15192176e-04
3.41457462e-04 3.13567977e-04
4.00703536e-04 3.47343050e-04
5.48194819e-05 4.53659756e-05
1.36430461e-04 1.13406264e-04
3.23205410e-05 2.67689807e-05
3.14296283e-05 2.69536832e-05
8.67046355e-05 7.65619071e-05
5.78334470e-05 5.17346875e-05
8.50724368e-05 7.77138033e-05
8.33542025e-05 7.85294231e-05
8.94246675e-05 7.97010177e-05
4.19199107e-05 3.49253824e-05
1.45885334e-03 1.29595150e-03
1.04768661e-04 1.00963391e-04
4.57225676e-05 4.11081123e-05
1.81839791e-04 1.72477093e-04
5.42958177e-05 4.66338636e-05
1.67709654e-04 1.55796709e-04
3.67483774e-05 3.26127904e-05
2.07644114e-05 1.78397919e-05
2.60694842e-04 2.43137713e-04
7.30523241e-05 6.12906054e-05
6.43159967e-05 5.93762222e-05
1.08989443e-04 9.06458614e-05
1.83419499e-04 1.58182740e-04
2.47969810e-04 2.06825834e-04
1.32257032e-04 1.16526166e-04
7.57539202e-05 6.72257689e-05
3.29555456e-04 2.75109223e-04
1.78674566e-04 1.53096384e-04
4.92744435e-04 4.71402053e-04
1.75608822e-04 1.62435750e-04
1.98390034e-04 1.86769178e-04
2.36907505e-04 2.20947093e-04
2.67249023e-05 2.48939767e-05
4.14509017e-05 3.82617809e-05
2.00384816e-05 1.93946805e-05
8.95285900e-05 8.65991369e-05
2.03204860e-04 1.85442532e-04
7.45121027e-04 7.22658921e-04
4.51485496e-05 3.91042733e-05
5.22483621e-04 4.77534110e-04
5.88259865e-04 5.02463917e-04
5.29894358e-05 4.97472757e-05
1.02339389e-04 9.46081666e-05
2.97413183e-05 2.62975800e-05
1.55978276e-04 1.34261732e-04
3.80450687e-05 3.29124156e-05
4.74655181e-05 4.38275971e-05
3.18782154e-04 2.90367078e-04
1.75399504e-03 1.55317397e-03
5.71693667e-04 5.45447480e-04
6.43787500e-04 5.83735967e-04
5.58338395e-04 5.17739052e-04
4.63249577e-04 4.41625727e-04
5.44239972e-04 5.05243995e-04
7.99191996e-05 7.72921273e-05
1.25020425e-04 1.21227589e-04
6.37125782e-04 5.59504461e-04
2.44971830e-04 2.21010249e-04
2.57799503e-05 2.20657728e-05
2.61274797e-05 2.22311338e-05
1.19051758e-04 1.05650756e-04
2.79493682e-05 2.59984746e-05
1.67863374e-04 1.57201701e-04
1.73870261e-04 1.61859969e-04
2.06279281e-04 1.95826009e-04
2.63158348e-04 2.34067128e-04
3.68006563e-04 3.32143177e-04
2.78040130e-04 2.45750716e-04
2.59855264e-04 2.38087033e-04
1.20940032e-04 1.12255759e-04
2.26807588e-05 2.15214074e-05
2.31645559e-05 2.09490255e-05
1.34604189e-04 1.29154010e-04
1.34386186e-04 1.28646337e-04
1.85344832e-04 1.77592081e-04
5.39989140e-05 4.86333291e-05
5.82287457e-05 5.61145649e-05
2.33833790e-04 1.97215322e-04
6.36304077e-05 5.44155090e-05
7.55846540e-05 6.36044616e-05
2.71231113e-04 2.54444750e-04
5.52575691e-05 4.98956865e-05
8.11581473e-04 7.60165826e-04
9.48431853e-05 8.43235625e-05
3.43872755e-05 3.14874959e-05
2.72346356e-05 2.30629698e-05
4.40918033e-05 3.81117841e-05
5.65106221e-05 5.26591943e-05
3.96855717e-05 3.29564267e-05
7.96520414e-03 6.96179310e-03
2.55262524e-05 2.20601722e-05
2.49881826e-05 2.27742674e-05
2.07159171e-05 1.98073924e-05
7.05708510e-05 6.09961112e-05
2.20888272e-05 2.09283744e-05
1.11715817e-04 9.61686519e-05
9.65341642e-04 8.49736698e-04
1.31647265e-04 1.08938682e-04
1.14271456e-03 9.97431725e-04
1.18780418e-03 1.15343992e-03
2.69650168e-05 2.53508988e-05
2.78310257e-05 2.58215336e-05
2.10817320e-05 1.88761758e-05
2.62269725e-05 2.38024549e-05
5.64909134e-05 4.79553376e-05
3.49441591e-05 3.13067938e-05
2.21482861e-04 2.03434970e-04
1.00631038e-04 9.22209288e-05
4.45232449e-05 3.96846127e-05
3.60582481e-04 3.26645848e-04
3.92864481e-04 3.78718771e-04
9.13846345e-05 8.75470325e-05
4.60655443e-04 4.20224241e-04
4.78981071e-04 4.01013821e-04
7.75246659e-05 6.61046217e-05
4.97757626e-05 4.70542041e-05
2.09494413e-05 1.87504604e-05
8.27471164e-05 7.10834171e-05
2.33317092e-05 1.93770025e-05
2.05299822e-05 1.70455957e-05
2.38873084e-05 1.98801688e-05
3.19011284e-05 2.91417238e-05
3.32120924e-05 2.93070444e-05
2.50459505e-05 2.17520341e-05
3.81653636e-05 3.17950936e-05
3.96466111e-05 3.35624891e-05
6.24156127e-04 5.29486603e-04
2.42137614e-04 2.15679115e-04
2.17800299e-04 2.10509291e-04
1.23916163e-04 1.12836691e-04
4.40020186e-05 3.71217811e-05
1.48563311e-04 1.34641609e-04
2.23063826e-05 2.12543250e-05
1.72873370e-04 1.60558398e-04
2.40685116e-04 2.01408815e-04
3.56893316e-05 3.30222148e-05
7.49489796e-05 6.91455076e-05
5.81328221e-05 5.12955643e-05
8.08397720e-05 6.76732794e-05
9.69888179e-05 8.17042088e-05
1.21518378e-03 1.05353154e-03
3.34331310e-05 2.85849154e-05
3.00490275e-05 2.54387277e-05
5.34196153e-05 4.87539557e-05
2.98793228e-05 2.60918176e-05
